#@string, string, string, string, string, string, string, ra, dec, string, int, float, float, float, string, string, float, string, string, string, string, string, string, float
dataproduct_type,obs_collection,instrument,filters,wavelength_region,target_name,obs_id,s_ra,s_dec,proposal_pi,calib_level,t_min,t_max,t_exptime,target_classification,obs_title,t_obs_release,proposal_id,objID,s_region,jpegURL,obsid,project,distance
image,HST,ACS/WFC,F814W,OPTICAL,ANY,J9E811050,83.74562785259,-69.21875525244,KIRSHNER,3,53693.78625,53693.94961,1828,EXT-STAR,,54059.19615,10549,2001924134,POLYGON 83.7828525 -69.18605185 83.6399563 -69.20858562 83.71726265 -69.25918536 83.86206829 -69.23469665 83.7828525 -69.18605185 83.7828525 -69.18605185,http://archive.stsci.edu/hst/previews/J9E8/J9E811050_256.jpg,2000974394,DADS,1180.01296094105
image,HST,ACS/HRC,f475w,OPTICAL,SN1987A-OFFSET,HST_10263_82_ACS_HRC_F475W,83.8813946914329,-69.2732409069928,Kirshner,3,53488.94424,53488.94486,2,,,53854.2312,10263,2002482161,POLYGON J2000 83.88208660 -69.27832970 83.89703860 -69.27221270 83.88070320 -69.26815220 83.86574930 -69.27426770 83.88208660 -69.27832970,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10263_82_ACS_HRC_F475W&size=ALL&format=jpeg&output_size=256,2001269609,HLA,1201.26337103065
image,HST,ACS/HRC,f475w,OPTICAL,SN1987A-OFFSET,HST_10263_92_ACS_HRC_F475W,83.8808728914742,-69.2730142570269,Kirshner,3,53488.11662,53488.11725,2,,,53853.32689,10263,2002482156,POLYGON J2000 83.88156480 -69.27810320 83.89651710 -69.27198600 83.88018130 -69.26792540 83.86522720 -69.27404110 83.88156480 -69.27810320,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10263_92_ACS_HRC_F475W&size=ALL&format=jpeg&output_size=256,2001269604,HLA,1201.42686152714
image,HST,ACS/HRC,f475w,OPTICAL,SN1987A-OFFSET,HST_10263_90_ACS_HRC_F475W,83.8810182451873,-69.2731409995927,Kirshner,3,53481.81073,53481.81135,2,,,53847.08752,10263,2002482159,POLYGON J2000 83.88158230 -69.26805020 83.86517970 -69.27368130 83.88045390 -69.27823170 83.89685600 -69.27259930 83.88158230 -69.26805020,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10263_90_ACS_HRC_F475W&size=ALL&format=jpeg&output_size=256,2001269607,HLA,1202.16647246529
image,HST,ACS/HRC,f475w,OPTICAL,SN1987A-OFFSET,HST_10263_80_ACS_HRC_F475W,83.8811043952123,-69.2732758246029,Kirshner,3,53483.80484,53483.80546,2,,,53849.48174,10263,2002482160,POLYGON J2000 83.88166850 -69.26818510 83.86526570 -69.27381610 83.88054010 -69.27836660 83.89694230 -69.27273410 83.88166850 -69.26818510,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10263_80_ACS_HRC_F475W&size=ALL&format=jpeg&output_size=256,2001269608,HLA,1202.3165419273
image,HST,ACS/HRC,f475w,OPTICAL,SN1987A-OFFSET,HST_10263_81_ACS_HRC_F475W,83.8805083869132,-69.273455131334,Kirshner,3,53485.11722,53485.11785,2,,,53850.44391,10263,2002482158,POLYGON J2000 83.87869210 -69.27850920 83.89642010 -69.27340410 83.88232390 -69.26840100 83.86459660 -69.27350470 83.87869210 -69.27850920,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10263_81_ACS_HRC_F475W&size=ALL&format=jpeg&output_size=256,2001269606,HLA,1204.1109322922
image,HST,ACS/HRC,f475w,OPTICAL,SN1987A-OFFSET,HST_10263_91_ACS_HRC_F475W,83.8801922869532,-69.2735650812935,Kirshner,3,53487.94582,53487.94645,2,,,53853.32669,10263,2002482157,POLYGON J2000 83.86428090 -69.27361470 83.87837600 -69.27861900 83.89610360 -69.27351400 83.88200780 -69.26851110 83.86428090 -69.27361470,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10263_91_ACS_HRC_F475W&size=ALL&format=jpeg&output_size=256,2001269605,HLA,1204.65931019324
image,HST,ACS/HRC,f435w,OPTICAL,SN1987A,HST_10549_13_ACS_HRC_F435W,83.8680132043687,-69.269762757801,Kirshner,3,53840.06389,53840.15063,1200,,,54205.43315,10549,2002482110,POLYGON J2000 83.85260190 -69.27124050 83.86977450 -69.27484450 83.86980758 -69.27482865 83.86984049 -69.27481287 83.86986540 -69.27481810 83.88340711 -69.26832587 83.88344000 -69.26831010 83.88338931 -69.26829947 83.88342240 -69.26828360 83.86625280 -69.26468110 83.86618696 -69.26471266 83.86616190 -69.26470740 83.85258430 -69.27121400 83.85263500 -69.27122464 83.85260190 -69.27124050,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10549_13_ACS_HRC_F435W&size=ALL&format=jpeg&output_size=256,2001269558,HLA,1209.31645286545
image,HST,ACS/HRC,f435w,OPTICAL,SN1987A,HST_10263_20_ACS_HRC_F435W,83.866768072823,-69.2693787147678,Kirshner,3,53462.18576,53462.38503,1200,,,53827.68669,10263,2002506834,POLYGON J2000 83.85261090 -69.27199230 83.87156850 -69.27420840 83.87161380 -69.27417249 83.87164130 -69.27417570 83.87166412 -69.27415761 83.88095480 -69.26678860 83.88089910 -69.26678209 83.88092190 -69.26676400 83.86196980 -69.26454880 83.86192429 -69.26458488 83.86189710 -69.26458170 83.85257800 -69.27196760 83.85260538 -69.27197080 83.85263383 -69.27197413 83.85261090 -69.27199230,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10263_20_ACS_HRC_F435W&size=ALL&format=jpeg&output_size=256,2001294282,HLA,1209.44168264065
image,HST,ACS/HRC,F435W,OPTICAL,SN1987A,J91O20010,83.867125,-69.26968055556,KIRSHNER,3,53462.18576,53462.38503,1200,EXT-STAR,,53827.68669,10263,2001916213,POLYGON 83.86224259 -69.26485081 83.85291041 -69.27226789 83.87188447 -69.27445114 83.88118964 -69.26710071 83.86224259 -69.26485081 83.86224259 -69.26485081,http://archive.stsci.edu/hst/previews/J91O/J91O20010_256.jpg,2000966470,DADS,1209.7303911068
image,HST,ACS/HRC,F435W,OPTICAL,SN1987A,J9E813010,83.867125,-69.26968055556,KIRSHNER,3,53840.06388,53840.15063,1200,EXT-STAR,,54205.43315,10549,2001923298,POLYGON 83.86528204 -69.26459258 83.85167332 -69.27112847 83.86888175 -69.27470153 83.88242557 -69.26822875 83.86528204 -69.26459258 83.86528204 -69.26459258,http://archive.stsci.edu/hst/previews/J9E8/J9E813010_256.jpg,2000973558,DADS,1210.32940934375
image,HST,ACS/HRC,f555w,OPTICAL,SN1987A,HST_10263_10_ACS_HRC_F555W,83.8665734996537,-69.2689524240295,Kirshner,3,53353.98046,53354.18648,1200,,,53720.0523,10263,2002506920,POLYGON J2000 83.87817070 -69.27283580 83.87816963 -69.27281506 83.87822540 -69.27281670 83.87786180 -69.26575120 83.87775093 -69.26574795 83.87775040 -69.26573770 83.85509129 -69.26507157 83.85498040 -69.26506830 83.85498145 -69.26508904 83.85492580 -69.26508740 83.85528190 -69.27215290 83.85539278 -69.27215617 83.85539330 -69.27216640 83.85544905 -69.27216804 83.87817070 -69.27283580,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10263_10_ACS_HRC_F555W&size=ALL&format=jpeg&output_size=256,2001294368,HLA,1211.10251119623
image,HST,ACS/HRC,f814w,OPTICAL,SN1987A,HST_10263_10_ACS_HRC_F814W,83.8665735373213,-69.2689524115131,Kirshner,3,53353.98939,53354.19541,1200,,,53720.05258,10263,2002506922,POLYGON J2000 83.85498175 -69.26508924 83.85492600 -69.26508760 83.85528250 -69.27215250 83.85539349 -69.27215577 83.85539400 -69.27216590 83.87817050 -69.27283560 83.87816997 -69.27282535 83.87816943 -69.27281476 83.87822520 -69.27281640 83.87786175 -69.26576219 83.87786120 -69.26575160 83.87775032 -69.26574835 83.87774980 -69.26573820 83.85498070 -69.26506850 83.85498175 -69.26508924,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10263_10_ACS_HRC_F814W&size=ALL&format=jpeg&output_size=256,2001294370,HLA,1211.10387431095
image,HST,ACS/HRC,f435w,OPTICAL,SN1987A,HST_10263_10_ACS_HRC_F435W,83.8665735122857,-69.2689524115322,Kirshner,3,53353.97466,53354.18184,1600,,,53720.05214,10263,2002506919,POLYGON J2000 83.87786140 -69.26575180 83.87775052 -69.26574855 83.87775000 -69.26573840 83.85503554 -69.26507013 83.85498040 -69.26506850 83.85498145 -69.26508924 83.85492570 -69.26508760 83.85528230 -69.27215230 83.85539318 -69.27215557 83.85539370 -69.27216580 83.87817080 -69.27283550 83.87816973 -69.27281476 83.87822550 -69.27281640 83.87786247 -69.26577254 83.87786140 -69.26575180,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10263_10_ACS_HRC_F435W&size=ALL&format=jpeg&output_size=256,2001294367,HLA,1211.10399649513
image,HST,ACS/HRC,F435W,OPTICAL,SN1987A,J91O10030,83.867125,-69.26968055556,KIRSHNER,3,53353.97466,53354.18184,1600,EXT-STAR,,53720.05214,10263,2001916211,POLYGON 83.87826889 -69.26651296 83.85559845 -69.2658342 83.85586149 -69.27290869 83.87872689 -69.2735722 83.87826889 -69.26651296 83.87826889 -69.26651296,http://archive.stsci.edu/hst/previews/J91O/J91O10030_256.jpg,2000966468,DADS,1211.96759356456
image,HST,ACS/HRC,F555W,OPTICAL,SN1987A,J91O10040,83.867125,-69.26968055556,KIRSHNER,3,53353.98046,53354.18648,1200,EXT-STAR,,53720.0523,10263,2001920705,POLYGON 83.87826889 -69.26651296 83.85559845 -69.2658342 83.85586149 -69.27290869 83.87872689 -69.2735722 83.87826889 -69.26651296 83.87826889 -69.26651296,http://archive.stsci.edu/hst/previews/J91O/J91O10040_256.jpg,2000970965,DADS,1211.96759356456
image,HST,ACS/HRC,F814W,OPTICAL,SN1987A,J91O10060,83.867125,-69.26968055556,KIRSHNER,3,53353.98939,53354.19541,1200,EXT-STAR,,53720.05258,10263,2001915804,POLYGON 83.87826889 -69.26651296 83.85559845 -69.2658342 83.85586149 -69.27290869 83.87872689 -69.2735722 83.87826889 -69.26651296 83.87826889 -69.26651296,http://archive.stsci.edu/hst/previews/J91O/J91O10060_256.jpg,2000966061,DADS,1211.96759356456
image,HST,ACS/HRC,F555W,OPTICAL,LMC-SN1987A,J6MI10010,83.867125,-69.26968055556,KIRSHNER,3,52644.58544,52644.59704,800,EXT-STAR,,53010.03148,9428,2001924897,POLYGON 83.86039416 -69.26460468 83.85329992 -69.27121907 83.87387823 -69.27480854 83.88077719 -69.26818308 83.86039416 -69.26460468 83.86039416 -69.26460468,http://archive.stsci.edu/hst/previews/J6MI/J6MI10010_256.jpg,2000975157,DADS,1212.084625487
image,HST,ACS/HRC,F435W,OPTICAL,LMC-SN1987A,J6MI10050,83.867125,-69.26968055556,KIRSHNER,3,52644.79322,52644.80944,1200,EXT-STAR,,53010.14471,9428,2001927045,POLYGON 83.86039416 -69.26460468 83.85329992 -69.27121907 83.87387823 -69.27480854 83.88077719 -69.26818308 83.86039416 -69.26460468 83.86039416 -69.26460468,http://archive.stsci.edu/hst/previews/J6MI/J6MI10050_256.jpg,2000977305,DADS,1212.084625487
image,HST,ACS/HRC,F814W,OPTICAL,LMC-SN1987A,J6MI10070,83.867125,-69.26968055556,KIRSHNER,3,52644.8516,52644.86319,800,EXT-STAR,,53010.14719,9428,2001927047,POLYGON 83.86039416 -69.26460468 83.85329992 -69.27121907 83.87387823 -69.27480854 83.88077719 -69.26818308 83.86039416 -69.26460468 83.86039416 -69.26460468,http://archive.stsci.edu/hst/previews/J6MI/J6MI10070_256.jpg,2000977307,DADS,1212.084625487
image,HST,ACS/HRC,F435W,OPTICAL,SN1987A,J9OT07050,83.867125,-69.26968055556,KIRSHNER,3,54075.26816,54075.41093,1800,EXT-STAR,,54441.03299,10867,2001918488,POLYGON 83.87741474 -69.26616936 83.85466378 -69.26621888 83.85673265 -69.27325597 83.87967388 -69.27318504 83.87741474 -69.26616936 83.87741474 -69.26616936,http://archive.stsci.edu/hst/previews/J9OT/J9OT07050_256.jpg,2000968747,DADS,1212.3263778916
image,HST,ACS/HRC,F555W,OPTICAL,SN1987A,J9OT07060,83.867125,-69.26968055556,KIRSHNER,3,54075.27454,54075.41557,1200,EXT-STAR,,54441.03309,10867,2001918489,POLYGON 83.87741474 -69.26616936 83.85466378 -69.26621888 83.85673265 -69.27325597 83.87967388 -69.27318504 83.87741474 -69.26616936 83.87741474 -69.26616936,http://archive.stsci.edu/hst/previews/J9OT/J9OT07060_256.jpg,2000968748,DADS,1212.3263778916
image,HST,ACS/HRC,F814W,OPTICAL,SN1987A,J9OT08010,83.867125,-69.26968055556,KIRSHNER,3,54077.23219,54077.25387,1580,EXT-STAR,,54442.73855,10867,2001920007,POLYGON 83.87741474 -69.26616936 83.85466378 -69.26621888 83.85673265 -69.27325597 83.87967388 -69.27318504 83.87741474 -69.26616936 83.87741474 -69.26616936,http://archive.stsci.edu/hst/previews/J9OT/J9OT08010_256.jpg,2000970267,DADS,1212.3263778916
image,HST,ACS/HRC,f555w,OPTICAL,SN1987A,HST_10867_07_ACS_HRC_F555W,83.8665416919127,-69.2697049894608,Kirshner,3,54075.27454,54075.41558,1200,,,54441.03309,10867,2002506909,POLYGON J2000 83.85622470 -69.27325350 83.85622780 -69.27326360 83.87908380 -69.27320130 83.87908068 -69.27319119 83.87907743 -69.27318066 83.87913340 -69.27318050 83.87696972 -69.26616604 83.87696650 -69.26615560 83.87685532 -69.26615591 83.87685220 -69.26614580 83.85400360 -69.26620780 83.85400992 -69.26622835 83.85395390 -69.26622850 83.85611340 -69.27325380 83.85622470 -69.27325350,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10867_07_ACS_HRC_F555W&size=ALL&format=jpeg&output_size=256,2001294357,HLA,1212.80380621188
image,HST,ACS/HRC,f435w,OPTICAL,SN1987A,HST_10867_07_ACS_HRC_F435W,83.8665416795669,-69.2697050144562,Kirshner,3,54075.26816,54075.41093,1800,,,54441.03299,10867,2002506908,POLYGON J2000 83.85622810 -69.27326300 83.87908380 -69.27320110 83.87908068 -69.27319099 83.87907743 -69.27318045 83.87913330 -69.27318030 83.87696955 -69.26616674 83.87696630 -69.26615620 83.87685502 -69.26615651 83.87685190 -69.26614640 83.85400370 -69.26620800 83.85401005 -69.26622865 83.85395400 -69.26622880 83.85611360 -69.27325320 83.85622500 -69.27325291 83.85622810 -69.27326300,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10867_07_ACS_HRC_F435W&size=ALL&format=jpeg&output_size=256,2001294356,HLA,1212.80506879491
image,HST,ACS/HRC,f814w,OPTICAL,SN1987A,HST_10867_08_ACS_HRC_F814W,83.8673725544444,-69.2703601894554,Kirshner,3,54077.23219,54077.25388,1580,,,54442.73855,10867,2002518539,POLYGON J2000 83.87996430 -69.27383550 83.87780357 -69.26683185 83.87779720 -69.26681120 83.87768602 -69.26681151 83.87768290 -69.26680140 83.85488962 -69.26686295 83.85483440 -69.26686310 83.85484078 -69.26688385 83.85478480 -69.26688400 83.85694440 -69.27390850 83.85705576 -69.27390821 83.85705890 -69.27391840 83.87991480 -69.27385630 83.87990843 -69.27383566 83.87996430 -69.27383550,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10867_08_ACS_HRC_F814W&size=ALL&format=jpeg&output_size=256,2001305987,HLA,1213.01273162866
image,HST,ACS/HRC,f555w,OPTICAL,LMC-SN1987A,HST_9428_10_ACS_HRC_F555W,83.8662904630033,-69.269943843988,Kirshner,3,52644.58544,52644.59704,800,,,53010.03148,9428,2002506867,POLYGON J2000 83.85961969 -69.26482169 83.85953230 -69.26480640 83.85949045 -69.26484599 83.85940250 -69.26483060 83.85240380 -69.27144890 83.85257915 -69.27147958 83.85256030 -69.27149740 83.87305190 -69.27508110 83.87309380 -69.27504145 83.87318160 -69.27505680 83.88013324 -69.26847734 83.88017510 -69.26843770 83.87999984 -69.26840706 83.88001860 -69.26838930 83.85961969 -69.26482169,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9428_10_ACS_HRC_F555W&size=ALL&format=jpeg&output_size=256,2001294315,HLA,1213.20199567587
image,HST,ACS/HRC,f814w,OPTICAL,LMC-SN1987A,HST_9428_10_ACS_HRC_F814W,83.8662904755886,-69.2699438564881,Kirshner,3,52644.8516,52644.86319,800,,,53010.14719,9428,2002506872,POLYGON J2000 83.85949038 -69.26484626 83.85940260 -69.26483090 83.85240490 -69.27144850 83.85258024 -69.27147918 83.85256140 -69.27149700 83.87305190 -69.27508080 83.87307065 -69.27506305 83.87309380 -69.27504115 83.87318160 -69.27505650 83.88015098 -69.26845989 83.88017410 -69.26843800 83.87999876 -69.26840735 83.88001750 -69.26838960 83.85953230 -69.26480660 83.85949038 -69.26484626,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9428_10_ACS_HRC_F814W&size=ALL&format=jpeg&output_size=256,2001294320,HLA,1213.20363587086
image,HST,ACS/HRC,f435w,OPTICAL,LMC-SN1987A,HST_9428_10_ACS_HRC_F435W,83.8662904755235,-69.2699438564982,Kirshner,3,52644.79322,52644.80944,1200,,,53010.14471,9428,2002506870,POLYGON J2000 83.88017400 -69.26843830 83.87999865 -69.26840764 83.88001750 -69.26838980 83.85953200 -69.26480660 83.85949008 -69.26484626 83.85940230 -69.26483090 83.85240500 -69.27144830 83.85249293 -69.27146369 83.85258026 -69.27147897 83.85256140 -69.27149680 83.87305220 -69.27508080 83.87309410 -69.27504115 83.87318190 -69.27505650 83.87320065 -69.27503876 83.88017400 -69.26843830,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9428_10_ACS_HRC_F435W&size=ALL&format=jpeg&output_size=256,2001294318,HLA,1213.20427387321
image,HST,ACS/HRC,f555w,OPTICAL,SN1987A,HST_9992_01_ACS_HRC_F555W,83.8671119476409,-69.2696728466404,Kirshner,3,52971.02541,52971.2156,800,,,52971.46642,9992,2002506894,POLYGON J2000 83.85272051 -69.26726159 83.85266610 -69.26726610 83.85915530 -69.27394920 83.85926369 -69.27394021 83.85927300 -69.27394980 83.85932742 -69.27394529 83.88152560 -69.27210250 83.88150656 -69.27208292 83.88156100 -69.27207840 83.87506550 -69.26539620 83.87495722 -69.26540519 83.87494780 -69.26539550 83.85280989 -69.26723301 83.85270150 -69.26724200 83.85272051 -69.26726159,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9992_01_ACS_HRC_F555W&size=ALL&format=jpeg&output_size=256,2001294342,HLA,1213.62023484365
image,HST,ACS/HRC,f435w,OPTICAL,SN1987A,HST_9992_01_ACS_HRC_F435W,83.8671119228416,-69.2696728591218,Kirshner,3,52971.02891,52971.22142,1600,,,52971.46678,9992,2002506895,POLYGON J2000 83.85272080 -69.26726188 83.85266630 -69.26726640 83.85915510 -69.27394850 83.85920953 -69.27394399 83.85926349 -69.27393951 83.85927290 -69.27394920 83.88152530 -69.27210230 83.88150618 -69.27208264 83.88156080 -69.27207810 83.88155146 -69.27206849 83.87506560 -69.26539680 83.87495723 -69.26540580 83.87494790 -69.26539620 83.85270170 -69.26724220 83.85272080 -69.26726188,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9992_01_ACS_HRC_F435W&size=ALL&format=jpeg&output_size=256,2001294343,HLA,1213.62115610766
image,HST,ACS/HRC,f814w,OPTICAL,SN1987A,HST_9992_01_ACS_HRC_F814W,83.8671119228329,-69.2696728465965,Kirshner,3,52971.03811,52971.22831,800,,,52971.46818,9992,2002506897,POLYGON J2000 83.85270200 -69.26724220 83.85272101 -69.26726179 83.85266660 -69.26726630 83.85915550 -69.27394870 83.85926398 -69.27393970 83.85927330 -69.27394930 83.88152500 -69.27210230 83.88151567 -69.27209271 83.88150597 -69.27208273 83.88156050 -69.27207820 83.87507490 -69.26540668 83.87506520 -69.26539670 83.87495692 -69.26540569 83.87494750 -69.26539600 83.85270200 -69.26724220,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9992_01_ACS_HRC_F814W&size=ALL&format=jpeg&output_size=256,2001294345,HLA,1213.62143198165
image,HST,ACS/HRC,F555W,OPTICAL,SN1987A,J8T701020,83.867125,-69.26968055556,KIRSHNER,3,52971.02539,52971.21559,800,EXT-STAR,,52971.46642,9992,2001913415,POLYGON 83.87497064 -69.26545175 83.8528118 -69.26727832 83.85921988 -69.27397999 83.8815502 -69.27211769 83.87497064 -69.26545175 83.87497064 -69.26545175,http://archive.stsci.edu/hst/previews/J8T7/J8T701020_256.jpg,2000963672,DADS,1213.82216954037
image,HST,ACS/HRC,F435W,OPTICAL,SN1987A,J8T701030,83.867125,-69.26968055556,KIRSHNER,3,52971.0289,52971.22141,1600,EXT-STAR,,52971.46678,9992,2001918260,POLYGON 83.87497064 -69.26545175 83.8528118 -69.26727832 83.85921988 -69.27397999 83.8815502 -69.27211769 83.87497064 -69.26545175 83.87497064 -69.26545175,http://archive.stsci.edu/hst/previews/J8T7/J8T701030_256.jpg,2000968518,DADS,1213.82216954037
image,HST,ACS/HRC,F814W,OPTICAL,SN1987A,J8T701050,83.867125,-69.26968055556,KIRSHNER,3,52971.0381,52971.2283,800,EXT-STAR,,52971.46818,9992,2001918261,POLYGON 83.87497064 -69.26545175 83.8528118 -69.26727832 83.85921988 -69.27397999 83.8815502 -69.27211769 83.87497064 -69.26545175 83.87497064 -69.26545175,http://archive.stsci.edu/hst/previews/J8T7/J8T701050_256.jpg,2000968519,DADS,1213.82216954037
image,HST,ACS/HRC,f814w,OPTICAL,SN1987A,HST_10549_11_ACS_HRC_F814W,83.8671090499902,-69.2696735774465,Kirshner,3,53693.72527,53693.91962,1600,,,54059.16735,10549,2002506900,POLYGON J2000 83.85189340 -69.26796520 83.85191996 -69.26798378 83.85186770 -69.26799090 83.86088440 -69.27429520 83.86093667 -69.27428807 83.86098832 -69.27428103 83.86100130 -69.27429010 83.88232710 -69.27138060 83.88230051 -69.27136203 83.88235270 -69.27135490 83.88233971 -69.27134583 83.87333100 -69.26505180 83.87322730 -69.26506595 83.87321420 -69.26505680 83.85189340 -69.26796520,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10549_11_ACS_HRC_F814W&size=ALL&format=jpeg&output_size=256,2001294348,HLA,1214.97209805192
image,HST,ACS/HRC,F814W,OPTICAL,SN1987A,J9E811010,83.867125,-69.26968055556,KIRSHNER,3,53693.72525,53693.91961,1600,EXT-STAR,,54059.16735,10549,2001928878,POLYGON 83.87325862 -69.26511091 83.85201613 -69.26799568 83.8609601 -69.27432304 83.88235768 -69.27139457 83.87325862 -69.26511091 83.87325862 -69.26511091,http://archive.stsci.edu/hst/previews/J9E8/J9E811010_256.jpg,2000979138,DADS,1215.15472846503
image,HST,ACS/HRC,F435W,OPTICAL,SN1987A,J9E810030,83.867125,-69.26968055556,KIRSHNER,3,53692.41984,53692.7327,1200,EXT-STAR,,54058.29637,10549,2001923489,POLYGON 83.87295595 -69.26506153 83.85190917 -69.26812084 83.86126759 -69.27437266 83.88246635 -69.27126839 83.87295595 -69.26506153 83.87295595 -69.26506153,http://archive.stsci.edu/hst/previews/J9E8/J9E810030_256.jpg,2000973749,DADS,1215.40925250656
image,HST,ACS/HRC,F555W,OPTICAL,SN1987A,J9E810040,83.867125,-69.26968055556,KIRSHNER,3,53692.42564,53692.73792,1050,EXT-STAR,,54058.29644,10549,2001924127,POLYGON 83.87295595 -69.26506153 83.85190917 -69.26812084 83.86126759 -69.27437266 83.88246635 -69.27126839 83.87295595 -69.26506153 83.87295595 -69.26506153,http://archive.stsci.edu/hst/previews/J9E8/J9E810040_256.jpg,2000974387,DADS,1215.40925250656
image,HST,ACS/HRC,F555W,OPTICAL,LMC-SN1987A,J6MI15010,83.867125,-69.26968055556,KIRSHNER,3,52863.74995,52863.77252,480,EXT-STAR,,53230.58138,9428,2001927049,POLYGON 83.86986254 -69.26410661 83.85350508 -69.26814686 83.86445496 -69.27520778 83.88095527 -69.27121336 83.86986254 -69.26410661 83.86986254 -69.26410661,http://archive.stsci.edu/hst/previews/J6MI/J6MI15010_256.jpg,2000977309,DADS,1217.15754455332
image,HST,ACS/HRC,F435W,OPTICAL,LMC-SN1987A,J6MI15020,83.867125,-69.26968055556,KIRSHNER,3,52863.77396,52863.80329,800,EXT-STAR,,53230.58172,9428,2001924899,POLYGON 83.86986254 -69.26410661 83.85350508 -69.26814686 83.86445496 -69.27520778 83.88095527 -69.27121336 83.86986254 -69.26410661 83.86986254 -69.26410661,http://archive.stsci.edu/hst/previews/J6MI/J6MI15020_256.jpg,2000975159,DADS,1217.15754455332
image,HST,ACS/HRC,f555w,OPTICAL,LMC-SN1987A,HST_9428_15_ACS_HRC_F555W,83.8659713407251,-69.2696512460368,Kirshner,3,52863.74995,52863.77253,480,,,53230.58138,9428,2002506858,POLYGON J2000 83.85219200 -69.26809360 83.85224569 -69.26812811 83.85222200 -69.26813390 83.86324950 -69.27521930 83.86327322 -69.27521350 83.86329784 -69.27520748 83.86332480 -69.27522480 83.87975260 -69.27120780 83.87969887 -69.27117331 83.87972260 -69.27116750 83.87969565 -69.27115020 83.86869180 -69.26408320 83.86864358 -69.26409500 83.86861650 -69.26407760 83.85219200 -69.26809360,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9428_15_ACS_HRC_F555W&size=ALL&format=jpeg&output_size=256,2001294306,HLA,1218.43916207031
image,HST,ACS/HRC,f435w,OPTICAL,LMC-SN1987A,HST_9428_15_ACS_HRC_F435W,83.8659713530525,-69.2696512585274,Kirshner,3,52863.77396,52863.8033,800,,,53230.58172,9428,2002506859,POLYGON J2000 83.86861590 -69.26407780 83.85224211 -69.26808162 83.85219390 -69.26809340 83.85224753 -69.26812788 83.85222370 -69.26813370 83.86325010 -69.27521920 83.86329844 -69.27520738 83.86332540 -69.27522470 83.86334919 -69.27521889 83.87975090 -69.27120810 83.87969717 -69.27117360 83.87972090 -69.27116780 83.86869120 -69.26408330 83.86864286 -69.26409512 83.86861590 -69.26407780,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9428_15_ACS_HRC_F435W&size=ALL&format=jpeg&output_size=256,2001294307,HLA,1218.44079091681
image,HST,ACS/WFC,f606w,OPTICAL,ANY,HST_11653_70_ACS_WFC_F606W,83.6511376378967,-69.3450297011303,Kirshner,3,55177.44256,55177.45703,1000,,,55542.66962,11653,2002518815,POLYGON J2000 83.75729440 -69.34039660 83.59656310 -69.34050760 83.59658866 -69.34063727 83.59645590 -69.34063730 83.60208850 -69.36917610 83.60222143 -69.36917607 83.76303270 -69.36905990 83.76300613 -69.36893036 83.76313960 -69.36893020 83.75729440 -69.34039660 POLYGON J2000 83.75009600 -69.31245190 83.59146180 -69.31180590 83.59149027 -69.31193631 83.59135470 -69.31193570 83.59738190 -69.33950790 83.59751764 -69.33950851 83.75621900 -69.34014830 83.75618952 -69.34001801 83.75632590 -69.34001850 83.75009600 -69.31245190,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_11653_70_ACS_WFC_F606W&size=ALL&format=jpeg&output_size=256,2001306263,HLA,1436.27148215778
