#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a MAST Result with these header lines unmodified.
#Product Type, Mission, Instrument, Project, Filters, Waveband, Target Name, Target Classification, Observation ID, RA, Dec, Proposal ID, Principal Investigator, Calibration Level, Start Time, End Time, Exposure Time, Release Date, Object ID, s_region, Product Group ID, Distance (")
#@string, string, string, string, string, string, string, string, string, ra, dec, string, string, int, float, float, float, float, string, string, string, float
dataproduct_type,obs_collection,instrument,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,proposal_id,proposal_pi,calib_level,t_min,t_max,t_exptime,t_obs_release,objID,s_region,obsid,distance
image,HST,WFC3/IR,DADS,F160W,INFRARED,NGC-2070-3-V1X,STAR FORMING REGION;STELLAR CLUSTER,IBY01X030,84.65660083333,-69.21046944444,12939,SABBI,3,56447.48455,56447.50392,1598.465576,56447.59931,2012916399,POLYGON 84.65749834 -69.18444722 84.5863387 -69.20728479 84.65617115 -69.23566689 84.72913558 -69.21350676 84.65749834 -69.18444722 84.65749834 -69.18444722,2003851035,5063.26210738366
image,HST,WFC3/IR,DADS,F110W,INFRARED,NGC-2070-3-V1P,STAR FORMING REGION;STELLAR CLUSTER,IBY01P020,84.58967469119,-69.13958804141,12939,SABBI,3,56441.96205,56441.97795,1298.464661,56442.06939,2012916382,POLYGON 84.56009633 -69.11579309 84.52225997 -69.1470768 84.61877697 -69.16255878 84.65894438 -69.13163228 84.56009633 -69.11579309 84.56009633 -69.11579309,2003851018,5084.34757487738
image,HST,WFC3/IR,DADS,F160W,INFRARED,NGC-2070-3-V1P,STAR FORMING REGION;STELLAR CLUSTER,IBY01P030,84.58179208333,-69.13225,12939,SABBI,3,56441.97881,56441.99818,1598.465576,56442.19201,2012916383,POLYGON 84.55222799 -69.10845435 84.51439866 -69.13973718 84.61088038 -69.15522139 84.65103997 -69.12429582 84.55222799 -69.10845435 84.55222799 -69.10845435,2003851019,5087.54689876914
image,HST,ACS/WFC,DADS,F555W,OPTICAL,NGC-2070-2,STAR FORMING REGION;STELLAR CLUSTER,JBY07U010,84.59225840466,-69.09741015921,12939,SABBI,3,56393.86072,56393.92002,2270,56394.26252,2012945851,POLYGON 84.54084783 -69.0602404 84.47481505 -69.11197879 84.62298908 -69.13116907 84.69088146 -69.08119874 84.54084783 -69.0602404 84.54084783 -69.0602404,2003880487,5089.88961429033
image,HST,ACS/WFC,DADS,F555W,OPTICAL,NGC-2070-2,STAR FORMING REGION;STELLAR CLUSTER,JBY07O010,84.54100256029,-69.05247537824,12939,SABBI,3,56391.90477,56391.93947,2270,56392.13385,2012945845,POLYGON 84.48978325 -69.0152904 84.4237657 -69.0670092 84.57159082 -69.08624348 84.63946107 -69.03629343 84.48978325 -69.0152904 84.48978325 -69.0152904,2003880481,5113.11726676453
image,HST,ACS/WFC,DADS,F555W,OPTICAL,NGC-2070,STAR FORMING REGION;STELLAR CLUSTER,JBY07C010,84.71854256269,-69.18829371506,12939,SABBI,3,56545.58469,56545.65013,2270,56545.85291,2012945833,POLYGON 84.8119034 -69.15888264 84.65410337 -69.16118557 84.6439867 -69.21659659 84.80614145 -69.21570058 84.8119034 -69.15888264 84.8119034 -69.15888264,2003880469,5116.57836355463
image,HST,WFC3/IR,DADS,F160W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY03E030,84.46127636353,-69.0440895277,12939,SABBI,3,56274.21992,56274.23928,1598.465576,56274.38865,2012916421,POLYGON 84.45707373 -69.01893658 84.38890101 -69.04272092 84.46517521 -69.0700764 84.53145241 -69.0455987 84.45707373 -69.01893658 84.45707373 -69.01893658,2003851057,5119.99093538211
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,NGC-2070-2,STAR FORMING REGION;STELLAR CLUSTER,IBY07U020,84.68666442384,-69.19074424339,12939,SABBI,3,56393.85975,56393.90469,1408,56393.98471,2012916486,POLYGON 84.72263651 -69.16248874 84.602516 -69.17649261 84.65051211 -69.2189951 84.77176805 -69.20429534 84.72263651 -69.16248874 84.72263651 -69.16248874,2003851122,5120.68845751501
image,HST,WFC3/IR,DADS,F110W,INFRARED,NGC-2070-3-V1Q,STAR FORMING REGION;STELLAR CLUSTER,IBY01Q020,84.65200916029,-69.16932953322,12939,SABBI,3,56442.69501,56442.71091,1298.464661,56442.85569,2012916384,POLYGON 84.65290667 -69.14330732 84.58187983 -69.16614434 84.65157865 -69.19452698 84.72440678 -69.17236748 84.65290667 -69.14330732 84.65290667 -69.14330732,2003851020,5121.75121062246
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,NGC-2070-V7I,STAR FORMING REGION;STELLAR CLUSTER,IBY07I020,84.50486199196,-69.06466484115,12939,SABBI,3,56556.67021,56556.69054,1408,56556.79854,2012916462,POLYGON 84.53228588 -69.03522467 84.41684427 -69.05429291 84.47744969 -69.09409384 84.59232021 -69.07567802 84.53228588 -69.03522467 84.53228588 -69.03522467,2003851098,5124.13312398007
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,NGC-2070-2,STAR FORMING REGION;STELLAR CLUSTER,IBY07O020,84.63499513577,-69.14583764145,12939,SABBI,3,56391.9038,56391.92413,1408,56392.07797,2012916474,POLYGON 84.67095996 -69.11759289 84.55105345 -69.13156091 84.59885049 -69.17407768 84.71989148 -69.1594142 84.67095996 -69.11759289 84.67095996 -69.11759289,2003851110,5128.75883229198
image,HST,WFC3/IR,DADS,F110W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY03E020,84.46123710998,-69.03623281035,12939,SABBI,3,56274.1803,56274.21905,1298.464661,56274.35677,2012916420,POLYGON 84.457036 -69.01107986 84.38888768 -69.03486421 84.46513457 -69.06221968 84.53138806 -69.03774198 84.457036 -69.01107986 84.457036 -69.01107986,2003851056,5134.90519403258
image,HST,WFC3/IR,DADS,F160W,INFRARED,NGC-2070-3-V1Q,STAR FORMING REGION;STELLAR CLUSTER,IBY01Q030,84.6534225,-69.16148888889,12939,SABBI,3,56442.71177,56442.73115,1598.465576,56442.85598,2012916385,POLYGON 84.654318 -69.13546666 84.58331817 -69.15830427 84.65299378 -69.18668634 84.72579429 -69.16452625 84.654318 -69.13546666 84.654318 -69.13546666,2003851021,5135.92979590442
image,HST,WFC3/IR,DADS,F160W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY03D030,84.53403156585,-69.06997159648,12939,SABBI,3,56274.90773,56274.94944,1598.465576,56275.06821,2012916419,POLYGON 84.52974053 -69.04482043 84.46156621 -69.06863367 84.53802146 -69.09595678 84.60429543 -69.07145094 84.52974053 -69.04482043 84.52974053 -69.04482043,2003851055,5152.06514398955
image,HST,WFC3/IR,DADS,F110W,INFRARED,NGC-2070-3-V1R,STAR FORMING REGION;STELLAR CLUSTER,IBY01R020,84.72206866903,-69.19615175543,12939,SABBI,3,56443.50779,56443.53104,1298.464661,56443.78157,2012916386,POLYGON 84.72296644 -69.17012953 84.65185285 -69.19296682 84.72163845 -69.2213492 84.7945556 -69.19918938 84.72296644 -69.17012953 84.72296644 -69.17012953,2003851022,5160.96521543995
image,HST,WFC3/IR,DADS,F110W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY03D020,84.53396619993,-69.06211489974,12939,SABBI,3,56274.87542,56274.90686,1298.464661,56275.06744,2012916418,POLYGON 84.52967684 -69.03696372 84.46152685 -69.06077693 84.53795457 -69.08810008 84.6042049 -69.06359428 84.52967684 -69.03696372 84.52967684 -69.03696372,2003851054,5166.3758535547
image,HST,WFC3/IR,DADS,F160W,INFRARED,NGC-2070-3-V1R,STAR FORMING REGION;STELLAR CLUSTER,IBY01R030,84.72348375,-69.18831111111,12939,SABBI,3,56443.55375,56443.57312,1598.465576,56443.78209,2012916387,POLYGON 84.72437951 -69.16228888 84.653293 -69.18512676 84.72305533 -69.21350856 84.79594478 -69.19134815 84.72437951 -69.16228888 84.72437951 -69.16228888,2003851023,5174.56986994496
image,HST,WFC3/IR,DADS,F160W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY03C030,84.60695873369,-69.09582278075,12939,SABBI,3,56273.90102,56273.95345,1598.465576,56274.22104,2012916417,POLYGON 84.60257905 -69.07067344 84.53440331 -69.09451554 84.61103986 -69.12180624 84.67731039 -69.0972723 84.60257905 -69.07067344 84.60257905 -69.07067344,2003851053,5187.30701014904
image,HST,ACS/WFC,DADS,F555W,OPTICAL,NGC-2070,STAR FORMING REGION;STELLAR CLUSTER,JBY07B010,84.79344658523,-69.18459917718,12939,SABBI,3,56558.89568,56558.9463,2270,56559.49705,2012945832,POLYGON 84.75261399 -69.15221358 84.69977202 -69.20446768 84.85625022 -69.21954659 84.9060497 -69.16551395 84.75261399 -69.15221358 84.75261399 -69.15221358,2003880468,5199.53234761856
image,HST,ACS/WFC,DADS,F555W,OPTICAL,NGC-2070,STAR FORMING REGION;STELLAR CLUSTER,JBY07H010,84.73327632655,-69.13900769043,12939,SABBI,3,56560.93317,56560.97208,2270,56561.081,2012945838,POLYGON 84.69252953 -69.10662202 84.63979733 -69.15887605 84.79594802 -69.17395528 84.84564495 -69.11992281 84.69252953 -69.10662202 84.69252953 -69.10662202,2003880474,5199.90505681239
image,HST,WFC3/IR,DADS,F110W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY03C020,84.60686712615,-69.08796611631,12939,SABBI,3,56273.83772,56273.85361,1298.464661,56274.07175,2012916416,POLYGON 84.60248917 -69.06281676 84.53433778 -69.08665883 84.61094668 -69.11394957 84.67719356 -69.08941568 84.60248917 -69.06281676 84.60248917 -69.06281676,2003851052,5201.01309001354
image,HST,WFC3/IR,DADS,F160W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY03B030,84.68005825946,-69.12164295111,12939,SABBI,3,56273.41296,56273.43233,1598.465576,56273.55043,2012916415,POLYGON 84.67558938 -69.09649549 84.60741275 -69.12036656 84.68423121 -69.14762466 84.75049778 -69.12306253 84.67558938 -69.09649549 84.67558938 -69.09649549,2003851051,5225.65222713356
image,HST,WFC3/IR,DADS,F160W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY03K030,84.52529228904,-69.02107627859,12939,SABBI,3,56277.34007,56277.35943,1598.465576,56278.68951,2012916433,POLYGON 84.52102083 -68.9959249 84.45298877 -69.0197347 84.5292629 -69.04706167 84.59539915 -69.02255926 84.52102083 -68.9959249 84.52102083 -68.9959249,2003851069,5233.866705062
image,HST,ACS/WFC,DADS,F555W,OPTICAL,NGC-2070-2,STAR FORMING REGION;STELLAR CLUSTER,JBY07V010,84.70127198387,-69.08458846573,12939,SABBI,3,56394.03424,56394.12493,2270,56394.29583,2012945852,POLYGON 84.6497062 -69.04745144 84.58396975 -69.09923169 84.73215274 -69.11832785 84.79975595 -69.06831452 84.6497062 -69.04745144 84.6497062 -69.04745144,2003880488,5234.96693877734
image,HST,WFC3/IR,DADS,F110W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY03B020,84.67994028058,-69.11378633072,12939,SABBI,3,56273.37252,56273.38841,1298.464661,56273.55007,2012916414,POLYGON 84.67547316 -69.08863886 84.60732091 -69.11250989 84.68411162 -69.13976803 84.75035451 -69.11520595 84.67547316 -69.08863886 84.67547316 -69.08863886,2003851050,5238.75396610948
image,HST,WFC3/IR,DADS,F110W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY03K020,84.52523020484,-69.01321956971,12939,SABBI,3,56277.30587,56277.3392,1298.464661,56278.68924,2012916432,POLYGON 84.52096026 -68.9880682 84.45295252 -69.011878 84.52919939 -69.03920497 84.59531199 -69.01470256 84.52096026 -68.9880682 84.52096026 -68.9880682,2003851068,5248.9026124175
image,HST,ACS/WFC,DADS,F555W,OPTICAL,NGC-2070-2,STAR FORMING REGION;STELLAR CLUSTER,JBY07P010,84.64982286416,-69.03968627423,12939,SABBI,3,56391.25137,56391.3191,2270,56391.47593,2012945846,POLYGON 84.59844959 -69.00253379 84.5327267 -69.05429439 84.68056112 -69.07343489 84.74814383 -69.0234419 84.59844959 -69.00253379 84.59844959 -69.00253379,2003880482,5257.20968593539
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,NGC-2070-V7B,STAR FORMING REGION;STELLAR CLUSTER,IBY07B020,84.6717256456,-69.09536761062,12939,SABBI,3,56558.89471,56558.91505,1408,56559.17067,2012916448,POLYGON 84.69918795 -69.06592743 84.58358453 -69.08499564 84.64427483 -69.12479661 84.75930662 -69.10638076 84.69918795 -69.06592743 84.69918795 -69.06592743,2003851084,5259.00832648423
image,HST,WFC3/IR,DADS,F160W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY03J030,84.59804663192,-69.04693119449,12939,SABBI,3,56276.33435,56276.35372,1598.465576,56276.46385,2012916431,POLYGON 84.5936868 -69.02178163 84.52565349 -69.04562029 84.60210828 -69.07291487 84.66824096 -69.04838435 84.5936868 -69.02178163 84.5936868 -69.02178163,2003851067,5265.25009483517
image,HST,WFC3/IR,DADS,F160W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY03A030,84.75333061749,-69.14743200662,12939,SABBI,3,56273.16515,56273.18451,1598.465576,56273.32635,2012916413,POLYGON 84.74877209 -69.12228646 84.68059498 -69.14618654 84.75759585 -69.17341191 84.82385802 -69.14882155 84.74877209 -69.12228646 84.74877209 -69.12228646,2003851049,5267.03319656583
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,NGC-2070-2,STAR FORMING REGION;STELLAR CLUSTER,IBY07V020,84.7960889956,-69.17786253131,12939,SABBI,3,56394.03326,56394.06751,1408,56394.28954,2012916488,POLYGON 84.83189801 -69.14958424 84.71191878 -69.16366431 84.76010026 -69.20613627 84.88121017 -69.19135961 84.83189801 -69.14958424 84.83189801 -69.14958424,2003851124,5267.55082466524
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,NGC-2070-V7H,STAR FORMING REGION;STELLAR CLUSTER,IBY07H020,84.6118100772,-69.04977595628,12939,SABBI,3,56560.9322,56560.95675,1408,56561.07572,2012916460,POLYGON 84.63918706 -69.02033279 84.52384195 -69.03941516 84.58444442 -69.07920867 84.69921924 -69.06077882 84.63918706 -69.02033279 84.63918706 -69.02033279,2003851096,5270.34645578621
image,HST,WFC3/UVIS,DADS,F555W,OPTICAL,30-DOR,STAR FORMING REGION;STELLAR CLUSTER,IB6WD6050,84.70649918892,-69.10517959898,11360,O'CONNELL,3,55130.86727,55130.92594,873.48,55131.1023,2012906510,POLYGON 84.7517532 -69.07576378 84.6266031 -69.08423769 84.65831595 -69.12814954 84.78255395 -69.12026151 84.7517532 -69.07576378 84.7517532 -69.07576378,2003841146,5270.75787162946
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,30-DOR,STAR FORMING REGION;STELLAR CLUSTER,IB6WD6060,84.70649918892,-69.10517959898,11360,O'CONNELL,3,55130.89302,55130.95811,1775,55131.11499,2012906511,POLYGON 84.75175255 -69.07576364 84.62660266 -69.08423794 84.65831657 -69.1281497 84.78255438 -69.12026128 84.75175255 -69.07576364 84.75175255 -69.07576364,2003841147,5270.75831701009
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,30-DOR,STAR FORMING REGION;STELLAR CLUSTER,IB6WR8091,84.70649918892,-69.10517959898,11360,O'CONNELL,3,55131.86574,55131.88262,1330,55137.55037,2014188310,POLYGON   84.62660266 -69.08423794  84.75175255 -69.07576364  84.78255438 -69.12026128  84.65831657 -69.12814970  84.62660266 -69.08423794,2004308898,5270.75831701009
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,30-DOR,STAR FORMING REGION;STELLAR CLUSTER,IB6WD6071,84.70594801982,-69.10474222589,11360,O'CONNELL,3,55130.92762,55130.94449,1330,55137.55037,2014188308,POLYGON   84.62605360 -69.08380032  84.75120119 -69.07532641  84.78200133 -69.11982414  84.65776581 -69.12771217  84.62605360 -69.08380032,2004308896,5270.84811622032
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,30-DOR,STAR FORMING REGION;STELLAR CLUSTER,IB6WR8050,84.70594801982,-69.10474222589,11360,O'CONNELL,3,55131.79495,55131.85737,3.48,55132.05498,2012906526,POLYGON 84.75120119 -69.07532641 84.6260536 -69.08380032 84.65776581 -69.12771217 84.78200133 -69.11982414 84.75120119 -69.07532641 84.75120119 -69.07532641,2003841162,5270.84811622032
image,HST,WFC3/UVIS,DADS,F555W,OPTICAL,30-DOR,STAR FORMING REGION;STELLAR CLUSTER,IB6WR8060,84.70594801982,-69.10474222589,11360,O'CONNELL,3,55131.79659,55131.86406,870,55132.05516,2012906527,POLYGON 84.75120055 -69.07532628 84.62605315 -69.08380057 84.65776643 -69.12771233 84.78200176 -69.11982391 84.75120055 -69.07532628 84.75120055 -69.07532628,2003841163,5270.84856133676
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,30-DOR,STAR FORMING REGION;STELLAR CLUSTER,IB6WR8080,84.70594801982,-69.10474222589,11360,O'CONNELL,3,55131.82741,55131.89622,870,55132.10814,2012906529,POLYGON 84.75120055 -69.07532628 84.62605315 -69.08380057 84.65776643 -69.12771233 84.78200176 -69.11982391 84.75120055 -69.07532628 84.75120055 -69.07532628,2003841165,5270.84856133676
image,HST,WFC3/UVIS,DADS,F555W,OPTICAL,30-DOR,STAR FORMING REGION;STELLAR CLUSTER,IB6WD5030,84.7066311046,-69.10513904669,11360,O'CONNELL,3,55129.72733,55129.7913,870,55130.79457,2012906507,POLYGON 84.75188489 -69.0757232 84.62673506 -69.08419719 84.65844806 -69.12810902 84.78268579 -69.12022091 84.75188489 -69.0757232 84.75188489 -69.0757232,2003841143,5270.97532105205
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,30-DOR,STAR FORMING REGION;STELLAR CLUSTER,IB6WD5050,84.7066311046,-69.10513904669,11360,O'CONNELL,3,55129.75971,55129.82345,870,55130.80733,2012906509,POLYGON 84.75188489 -69.0757232 84.62673506 -69.08419719 84.65844806 -69.12810902 84.78268579 -69.12022091 84.75188489 -69.0757232 84.75188489 -69.0757232,2003841145,5270.97532105205
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,30-DOR,STAR FORMING REGION;STELLAR CLUSTER,IB6WD7061,84.7066311046,-69.10513904669,11360,O'CONNELL,3,55129.93014,55129.94701,1330,55137.55037,2014188309,POLYGON   84.62673462 -69.08419744  84.75188424 -69.07572306  84.78268622 -69.12022068  84.65844868 -69.12810917  84.62673462 -69.08419744,2004308897,5270.97578284813
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,30-DOR,STAR FORMING REGION;STELLAR CLUSTER,IB6WD5061,84.70607993388,-69.10470167403,11360,O'CONNELL,3,55129.79297,55129.80985,1330,55137.55037,2014188307,POLYGON   84.62618555 -69.08375982  84.75133288 -69.07528583  84.78213317 -69.11978354  84.65789792 -69.12767165  84.62618555 -69.08375982,2004308895,5271.06558530953
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,30-DOR,STAR FORMING REGION;STELLAR CLUSTER,IB6WD7030,84.70607993388,-69.10470167403,11360,O'CONNELL,3,55129.867,55129.92166,40,55130.82446,2012906513,POLYGON 84.75133288 -69.07528583 84.62618555 -69.08375982 84.65789792 -69.12767165 84.78213317 -69.11978354 84.75133288 -69.07528583 84.75133288 -69.07528583,2003841149,5271.06558530953
image,HST,WFC3/UVIS,DADS,F555W,OPTICAL,30-DOR,STAR FORMING REGION;STELLAR CLUSTER,IB6WD7040,84.70607993388,-69.10470167403,11360,O'CONNELL,3,55129.86895,55129.92846,850,55130.82497,2012906514,POLYGON 84.75133223 -69.0752857 84.62618511 -69.08376007 84.65789854 -69.1276718 84.7821336 -69.11978331 84.75133223 -69.0752857 84.75133223 -69.0752857,2003841150,5271.06604685162
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,30-DOR,STAR FORMING REGION;STELLAR CLUSTER,IB6WD7050,84.70607993388,-69.10470167403,11360,O'CONNELL,3,55129.89264,55129.96035,1750,55130.93171,2012906515,POLYGON 84.75133223 -69.0752857 84.62618511 -69.08376007 84.65789854 -69.1276718 84.7821336 -69.11978331 84.75133223 -69.0752857 84.75133223 -69.0752857,2003841151,5271.06604685162
image,HST,WFC3/UVIS,DADS,F555W,OPTICAL,30-DOR,STAR FORMING REGION;STELLAR CLUSTER,IB6WD1060,84.70679166667,-69.10513888889,11360,O'CONNELL,3,55124.20997,55124.27177,870,55124.44623,2012906496,POLYGON 84.7520453 -69.07572301 84.62689551 -69.08419708 84.65860873 -69.12810889 84.78284642 -69.1202207 84.7520453 -69.07572301 84.7520453 -69.07572301,2003841132,5271.15905343591
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,30-DOR,STAR FORMING REGION;STELLAR CLUSTER,IB6WD1040,84.70679166667,-69.10513888889,11360,O'CONNELL,3,55124.17758,55124.23955,870,55124.4267,2012906494,POLYGON 84.75204452 -69.07572285 84.62689498 -69.08419738 84.65860947 -69.12810907 84.78284694 -69.12022043 84.75204452 -69.07572285 84.75204452 -69.07572285,2003841130,5271.15960303773
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,30-DOR,STAR FORMING REGION;STELLAR CLUSTER,IB6WD3061,84.70679166667,-69.10513888889,11360,O'CONNELL,3,55129.65811,55129.67501,1332,55137.55037,2014188305,POLYGON   84.62689498 -69.08419738  84.75204452 -69.07572285  84.78284694 -69.12022043  84.65860947 -69.12810907  84.62689498 -69.08419738,2004308893,5271.15960303773
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,30-DOR,STAR FORMING REGION;STELLAR CLUSTER,IB6WD1071,84.70624049275,-69.10470151675,11360,O'CONNELL,3,55124.24126,55124.25811,1328,55130.49634,2014188303,POLYGON   84.62634600 -69.08375971  84.75149329 -69.07528565  84.78229379 -69.11978334  84.65805858 -69.12767152  84.62634600 -69.08375971,2004308891,5271.24928015502
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,30-DOR,STAR FORMING REGION;STELLAR CLUSTER,IB6WD3040,84.70624049275,-69.10470151675,11360,O'CONNELL,3,55129.61152,55129.6564,870,55130.9195,2012906501,POLYGON 84.75149329 -69.07528565 84.626346 -69.08375971 84.65805858 -69.12767152 84.78229379 -69.11978334 84.75149329 -69.07528565 84.75149329 -69.07528565,2003841137,5271.24928015502
image,HST,WFC3/UVIS,DADS,F555W,OPTICAL,30-DOR,STAR FORMING REGION;STELLAR CLUSTER,IB6WD3050,84.70624049275,-69.10470151675,11360,O'CONNELL,3,55129.61836,55129.68832,860,55130.92392,2012906502,POLYGON 84.75149251 -69.07528548 84.62634547 -69.08376001 84.65805933 -69.12767171 84.78229431 -69.11978306 84.75149251 -69.07528548 84.75149251 -69.07528548,2003841138,5271.24982443875
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,30-DOR,STAR FORMING REGION;STELLAR CLUSTER,IB6WD2040,84.70693313061,-69.10511180123,11360,O'CONNELL,3,55128.9988,55129.05652,873.48,55129.53779,2012906497,POLYGON 84.75218643 -69.07569587 84.62703688 -69.08417009 84.65875048 -69.12808186 84.78298795 -69.12019352 84.75218643 -69.07569587 84.75218643 -69.07569587,2003841133,5271.36535723096
image,HST,WFC3/UVIS,DADS,F555W,OPTICAL,30-DOR,STAR FORMING REGION;STELLAR CLUSTER,IB6WD2060,84.70693313061,-69.10511180123,11360,O'CONNELL,3,55129.03127,55129.08872,858,55129.28215,2012906499,POLYGON 84.75218577 -69.07569573 84.62703643 -69.08417034 84.65875111 -69.12808202 84.78298838 -69.12019329 84.75218577 -69.07569573 84.75218577 -69.07569573,2003841135,5271.36581403597
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,30-DOR,STAR FORMING REGION;STELLAR CLUSTER,IB6WD4081,84.70693313061,-69.10511180123,11360,O'CONNELL,3,55126.30017,55126.31705,1330,55130.49634,2014188306,POLYGON   84.62703643 -69.08417034  84.75218577 -69.07569573  84.78298838 -69.12019329  84.65875111 -69.12808202  84.62703643 -69.08417034,2004308894,5271.36581403597
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,30-DOR,STAR FORMING REGION;STELLAR CLUSTER,IB6WD2071,84.70638195454,-69.10467442954,11360,O'CONNELL,3,55129.05823,55129.07529,1346,55130.49634,2014188304,POLYGON   84.62648737 -69.08373272  84.75163442 -69.07525850  84.78243532 -69.11975616  84.65820034 -69.12764450  84.62648737 -69.08373272,2004308892,5271.45558329439
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,30-DOR,STAR FORMING REGION;STELLAR CLUSTER,IB6WD4060,84.70638195454,-69.10467442954,11360,O'CONNELL,3,55126.2424,55126.29846,870,55126.55142,2012906504,POLYGON 84.75163442 -69.0752585 84.62648737 -69.08373272 84.65820034 -69.1276445 84.78243532 -69.11975616 84.75163442 -69.0752585 84.75163442 -69.0752585,2003841140,5271.45558329439
image,HST,WFC3/UVIS,DADS,F555W,OPTICAL,30-DOR,STAR FORMING REGION;STELLAR CLUSTER,IB6WD4070,84.70638195454,-69.10467442954,11360,O'CONNELL,3,55126.27316,55126.3303,840,55126.61343,2012906505,POLYGON 84.75163442 -69.0752585 84.62648737 -69.08373272 84.65820034 -69.1276445 84.78243532 -69.11975616 84.75163442 -69.0752585 84.75163442 -69.0752585,2003841141,5271.45558329439
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,NGC-2070-2,STAR FORMING REGION;STELLAR CLUSTER,IBY07P020,84.74422520194,-69.13298877141,12939,SABBI,3,56391.25039,56391.28917,1408,56391.40266,2012916476,POLYGON 84.78000172 -69.10471669 84.66024856 -69.11877489 84.70826997 -69.1612556 84.82915214 -69.1465011 84.78000172 -69.10471669 84.78000172 -69.10471669,2003851112,5275.07741812911
image,HST,WFC3/IR,DADS,F110W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY03A020,84.75318613705,-69.13957544214,12939,SABBI,3,56273.14839,56273.16428,1298.464661,56273.32589,2012916412,POLYGON 84.74862952 -69.11442988 84.68047671 -69.13832988 84.7574496 -69.16555534 84.82368817 -69.14096507 84.74862952 -69.11442988 84.74862952 -69.11442988,2003851048,5279.53219177248
image,HST,WFC3/IR,DADS,F110W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY03J020,84.59795843629,-69.0390745164,12939,SABBI,3,56276.29846,56276.31435,1298.464661,56276.46344,2012916430,POLYGON 84.59360028 -69.01392495 84.52559121 -69.03776358 84.60201851 -69.06505819 84.66812762 -69.04052772 84.59360028 -69.01392495 84.59360028 -69.01392495,2003851066,5279.69662081833
image,HST,WFC3/IR,DADS,F160W,INFRARED,30-DOR,STAR FORMING REGION;STELLAR CLUSTER,IB6WD4090,84.70873984832,-69.09725415381,11360,O'CONNELL,3,55126.36021,55126.39052,2598.465088,55126.73544,2012906506,POLYGON 84.74224059 -69.07530415 84.63992711 -69.08450403 84.66220097 -69.1176365 84.76723141 -69.10817957 84.74224059 -69.07530415 84.74224059 -69.07530415,2003841142,5292.55755770853
image,HST,WFC3/IR,DADS,F160W,INFRARED,30-DOR,STAR FORMING REGION;STELLAR CLUSTER,IB6WR80A0,84.70934359796,-69.09719954407,11360,O'CONNELL,3,55131.93271,55131.96302,2598.465088,55132.21985,2012906530,POLYGON 84.74284362 -69.07524941 84.64053066 -69.08444967 84.66280544 -69.11758206 84.76783534 -69.10812474 84.74284362 -69.07524941 84.74284362 -69.07524941,2003841166,5293.33664701787
