instrument detector propid target ra dec filter1 filter2 pr_inv exptime date-obs filename
ACS WFC 9488 HIGH-GALACTIC-LATITUDE 11.278735 -73.213869 F475W CLEAR2L Ratnatunga 600 2003-10-17 added/smc/ACS/9488_H86-74/j8i0c0p6q_flt.fits
ACS WFC 9488 HIGH-GALACTIC-LATITUDE 11.278735 -73.213869 F475W CLEAR2L Ratnatunga 600 2003-10-17 added/smc/ACS/9488_H86-74/j8i0c0p6q_raw.fits
ACS WFC 9488 HIGH-GALACTIC-LATITUDE 11.279011 -73.213985 F475W CLEAR2L Ratnatunga 600 2003-10-15 added/smc/ACS/9488_H86-74/j8i0c1wqq_flc.fits
ACS WFC 9488 HIGH-GALACTIC-LATITUDE 11.279011 -73.213985 F475W CLEAR2L Ratnatunga 600 2003-10-15 added/smc/ACS/9488_H86-74/j8i0c1wqq_flt.fits
ACS WFC 9488 HIGH-GALACTIC-LATITUDE 11.279011 -73.213985 F475W CLEAR2L Ratnatunga 600 2003-10-15 added/smc/ACS/9488_H86-74/j8i0c1wqq_raw.fits
ACS WFC 9488 HIGH-GALACTIC-LATITUDE 11.279011 -73.213985 F475W CLEAR2L Ratnatunga 600 2003-10-15 added/smc/ACS/9488_H86-74/j8i0c1wsq_flc.fits
ACS WFC 9488 HIGH-GALACTIC-LATITUDE 11.279011 -73.213985 F475W CLEAR2L Ratnatunga 600 2003-10-15 added/smc/ACS/9488_H86-74/j8i0c1wsq_flt.fits
ACS WFC 9488 HIGH-GALACTIC-LATITUDE 11.279011 -73.213985 F475W CLEAR2L Ratnatunga 600 2003-10-15 added/smc/ACS/9488_H86-74/j8i0c1wsq_raw.fits
ACS WFC 9488 HIGH-GALACTIC-LATITUDE 11.279011 -73.213985 F475W CLEAR2L Ratnatunga 689 2003-10-15 added/smc/ACS/9488_H86-74/j8i0c1wuq_flc.fits
ACS WFC 9488 HIGH-GALACTIC-LATITUDE 11.279011 -73.213985 F475W CLEAR2L Ratnatunga 689 2003-10-15 added/smc/ACS/9488_H86-74/j8i0c1wuq_flt.fits
