i,j,instrument,detector,propid,target,ra,dec,filter1,filter2,pr_inv,exptime,date-obs,filename,group,galaxy,targname,s_region
411,715,ACS,WFC,9891,NGC2154,89.408875,-67.262019,CLEAR1L,F814W,Gilmore,200,2003-10-08,clusters/ACS/9891_NGC2154/j8ne78z4q_flt.fits,104.0,lmc,NGC2154,POLYGON J2000 89.49631720 -67.29843450 89.53916260 -67.24418160 89.46708440 -67.23772320 89.42408760 -67.29195690 89.49631720 -67.29843450 POLYGON J2000 89.35166960 -67.28522790 89.42157380 -67.29131600 89.46592240 -67.23794080 89.39616220 -67.23187200 89.35166960 -67.28522790
412,811,WFC3,UVIS,12257,NGC-2154,89.428333,-67.263333,...,...,Girardi,60,2011-10-09,clusters/WFC3/12257_NGC-2154/ibhy42piq_flt.fits,104.0,lmc,NGC2154,POLYGON 89.45583815 -67.23390545 89.34666336 -67.25077476 89.39718596 -67.29166005 89.50574427 -67.2754349 89.45583815 -67.23390545 89.45583815 -67.23390545
413,812,WFC3,UVIS,12257,NGC-2154,89.428333,-67.263333,...,...,Girardi,300,2011-10-09,clusters/WFC3/12257_NGC-2154/ibhy42pjq_flt.fits,104.0,lmc,NGC2154,POLYGON 89.45583815 -67.23390545 89.34666336 -67.25077476 89.39718596 -67.29166005 89.50574427 -67.2754349 89.45583815 -67.23390545 89.45583815 -67.23390545
414,813,WFC3,UVIS,12257,NGC-2154,89.428333,-67.263333,...,...,Girardi,680,2011-10-09,clusters/WFC3/12257_NGC-2154/ibhy42pkq_flt.fits,104.0,lmc,NGC2154,POLYGON 89.45583815 -67.23390545 89.34666336 -67.25077476 89.39718596 -67.29166005 89.50574427 -67.2754349 89.45583815 -67.23390545 89.45583815 -67.23390545
415,814,WFC3,UVIS,12257,NGC-2154,89.428333,-67.263333,...,...,Girardi,740,2011-10-09,clusters/WFC3/12257_NGC-2154/ibhy42pnq_flt.fits,104.0,lmc,NGC2154,POLYGON 89.45583815 -67.23390545 89.34666336 -67.25077476 89.39718596 -67.29166005 89.50574427 -67.2754349 89.45583815 -67.23390545 89.45583815 -67.23390545
416,815,WFC3,UVIS,12257,NGC-2154,89.428333,-67.263333,...,...,Girardi,740,2011-10-09,clusters/WFC3/12257_NGC-2154/ibhy42prq_flt.fits,104.0,lmc,NGC2154,POLYGON 89.45766219 -67.23445079 89.34848621 -67.25132135 89.3990131 -67.29220606 89.50757263 -67.27597966 89.45766219 -67.23445079 89.45766219 -67.23445079
417,816,WFC3,UVIS,12257,NGC-2154,89.428333,-67.263333,...,...,Girardi,660,2011-10-09,clusters/WFC3/12257_NGC-2154/ibhy42pvq_flt.fits,104.0,lmc,NGC2154,POLYGON 89.45766219 -67.23445079 89.34848621 -67.25132135 89.3990131 -67.29220606 89.50757263 -67.27597966 89.45766219 -67.23445079 89.45766219 -67.23445079
418,968,WFC3,UVIS,12257,NGC-2154,89.428333,-67.263333,...,...,Girardi,60,2011-10-09,stage/ibhy42piq_flt.fits,104.0,lmc,NGC2154,POLYGON 89.45583815 -67.23390545 89.34666336 -67.25077476 89.39718596 -67.29166005 89.50574427 -67.2754349 89.45583815 -67.23390545 89.45583815 -67.23390545
419,969,WFC3,UVIS,12257,NGC-2154,89.428333,-67.263333,...,...,Girardi,300,2011-10-09,stage/ibhy42pjq_flt.fits,104.0,lmc,NGC2154,POLYGON 89.45583815 -67.23390545 89.34666336 -67.25077476 89.39718596 -67.29166005 89.50574427 -67.2754349 89.45583815 -67.23390545 89.45583815 -67.23390545
420,970,WFC3,UVIS,12257,NGC-2154,89.428333,-67.263333,...,...,Girardi,680,2011-10-09,stage/ibhy42pkq_flt.fits,104.0,lmc,NGC2154,POLYGON 89.45583815 -67.23390545 89.34666336 -67.25077476 89.39718596 -67.29166005 89.50574427 -67.2754349 89.45583815 -67.23390545 89.45583815 -67.23390545
421,971,WFC3,UVIS,12257,NGC-2154,89.428333,-67.263333,...,...,Girardi,740,2011-10-09,stage/ibhy42pnq_flt.fits,104.0,lmc,NGC2154,POLYGON 89.45583815 -67.23390545 89.34666336 -67.25077476 89.39718596 -67.29166005 89.50574427 -67.2754349 89.45583815 -67.23390545 89.45583815 -67.23390545
422,972,WFC3,UVIS,12257,NGC-2154,89.428333,-67.263333,...,...,Girardi,740,2011-10-09,stage/ibhy42prq_flt.fits,104.0,lmc,NGC2154,POLYGON 89.45766219 -67.23445079 89.34848621 -67.25132135 89.3990131 -67.29220606 89.50757263 -67.27597966 89.45766219 -67.23445079 89.45766219 -67.23445079
423,973,WFC3,UVIS,12257,NGC-2154,89.428333,-67.263333,...,...,Girardi,660,2011-10-09,stage/ibhy42pvq_flt.fits,104.0,lmc,NGC2154,POLYGON 89.45766219 -67.23445079 89.34848621 -67.25132135 89.3990131 -67.29220606 89.50757263 -67.27597966 89.45766219 -67.23445079 89.45766219 -67.23445079
426,726,WFC3,UVIS,11714,NGC1786,74.782333,-67.745306,...,...,Bond,300,2010-02-06,clusters/WFC3/11714_NGC1786/ib7781g1q_flt.fits,109.0,lmc,NGC1786,POLYGON 74.7631383 -67.70216317 74.71564137 -67.71532198 74.7780727 -67.75357492 74.8265373 -67.74047498 74.7631383 -67.70216317 74.7631383 -67.70216317
427,727,WFC3,UVIS,11714,NGC1786,74.782333,-67.745306,...,...,Bond,60,2010-02-06,clusters/WFC3/11714_NGC1786/ib7781g2q_flt.fits,109.0,lmc,NGC1786,POLYGON 74.7631383 -67.70216317 74.71564137 -67.71532198 74.7780727 -67.75357492 74.8265373 -67.74047498 74.7631383 -67.70216317 74.7631383 -67.70216317
428,728,WFC3,UVIS,11714,NGC1786,74.782333,-67.745306,...,...,Bond,300,2010-02-06,clusters/WFC3/11714_NGC1786/ib7781g3q_flt.fits,109.0,lmc,NGC1786,POLYGON 74.7631383 -67.70216317 74.71564137 -67.71532198 74.7780727 -67.75357492 74.8265373 -67.74047498 74.7631383 -67.70216317 74.7631383 -67.70216317
429,729,WFC3,UVIS,11714,NGC1786,74.782333,-67.745306,...,...,Bond,60,2010-02-06,clusters/WFC3/11714_NGC1786/ib7781g4q_flt.fits,109.0,lmc,NGC1786,POLYGON 74.7631383 -67.70216317 74.71564137 -67.71532198 74.7780727 -67.75357492 74.8265373 -67.74047498 74.7631383 -67.70216317 74.7631383 -67.70216317
430,730,WFC3,UVIS,11714,NGC1786,74.782333,-67.745306,...,...,Bond,0,2009-12-17,clusters/WFC3/11714_NGC1786/ib7789tsq_flt.fits,109.0,lmc,NGC1786,POLYGON 74.7631383 -67.70216317 74.71564137 -67.71532198 74.7780727 -67.75357492 74.8265373 -67.74047498 74.7631383 -67.70216317 74.7631383 -67.70216317
431,731,WFC3,UVIS,11714,NGC1786,74.782333,-67.745306,...,...,Bond,60,2009-12-17,clusters/WFC3/11714_NGC1786/ib7789ttq_flt.fits,109.0,lmc,NGC1786,POLYGON 74.7631383 -67.70216317 74.71564137 -67.71532198 74.7780727 -67.75357492 74.8265373 -67.74047498 74.7631383 -67.70216317 74.7631383 -67.70216317
432,732,WFC3,UVIS,11714,NGC1786,74.782333,-67.745306,...,...,Bond,0,2009-12-17,clusters/WFC3/11714_NGC1786/ib7789tuq_flt.fits,109.0,lmc,NGC1786,POLYGON 74.7631383 -67.70216317 74.71564137 -67.71532198 74.7780727 -67.75357492 74.8265373 -67.74047498 74.7631383 -67.70216317 74.7631383 -67.70216317
433,733,WFC3,UVIS,11714,NGC1786,74.782333,-67.745306,...,...,Bond,60,2009-12-17,clusters/WFC3/11714_NGC1786/ib7789tvq_flt.fits,109.0,lmc,NGC1786,POLYGON 74.7631383 -67.70216317 74.71564137 -67.71532198 74.7780727 -67.75357492 74.8265373 -67.74047498 74.7631383 -67.70216317 74.7631383 -67.70216317
434,898,WFC3,UVIS,11714,NGC1786,74.782333,-67.745306,...,...,Bond,60,2010-02-06,stage/ib7781g2q_flt.fits,109.0,lmc,NGC1786,POLYGON 74.7631383 -67.70216317 74.71564137 -67.71532198 74.7780727 -67.75357492 74.8265373 -67.74047498 74.7631383 -67.70216317 74.7631383 -67.70216317
435,899,WFC3,UVIS,11714,NGC1786,74.782333,-67.745306,...,...,Bond,60,2010-02-06,stage/ib7781g4q_flt.fits,109.0,lmc,NGC1786,POLYGON 74.7631383 -67.70216317 74.71564137 -67.71532198 74.7780727 -67.75357492 74.8265373 -67.74047498 74.7631383 -67.70216317 74.7631383 -67.70216317
436,900,WFC3,UVIS,11714,NGC1786,74.782333,-67.745306,...,...,Bond,60,2009-12-17,stage/ib7789ttq_flt.fits,109.0,lmc,NGC1786,POLYGON 74.7631383 -67.70216317 74.71564137 -67.71532198 74.7780727 -67.75357492 74.8265373 -67.74047498 74.7631383 -67.70216317 74.7631383 -67.70216317
437,901,WFC3,UVIS,11714,NGC1786,74.782333,-67.745306,...,...,Bond,60,2009-12-17,stage/ib7789tvq_flt.fits,109.0,lmc,NGC1786,POLYGON 74.7631383 -67.70216317 74.71564137 -67.71532198 74.7780727 -67.75357492 74.8265373 -67.74047498 74.7631383 -67.70216317 74.7631383 -67.70216317
438,1148,WFC3,UVIS,13435,NGC-1786,74.7825,-67.745278,...,...,Monelli,200,2014-06-13,stage/icb004k4q_flt.fits,109.0,lmc,NGC1786,
439,1149,WFC3,UVIS,13435,NGC-1786,74.7825,-67.745278,...,...,Monelli,1015,2014-06-13,stage/icb004k6q_flt.fits,109.0,lmc,NGC1786,
440,1150,WFC3,UVIS,13435,NGC-1786,74.7825,-67.745278,...,...,Monelli,100,2014-06-13,stage/icb004kcq_flt.fits,109.0,lmc,NGC1786,
441,1151,WFC3,UVIS,13435,NGC-1786,74.7825,-67.745278,...,...,Monelli,1015,2014-06-13,stage/icb004l4q_flt.fits,109.0,lmc,NGC1786,
442,1152,WFC3,UVIS,13435,NGC-1786,74.7825,-67.745278,...,...,Monelli,200,2014-06-13,stage/icb004l9q_flt.fits,109.0,lmc,NGC1786,
443,1369,ACS,WFC,13435,NGC-1786,74.7825,-67.745278,CLEAR1L,F814W,Monelli,100,2014-06-13,stage/jcb004k5q_flt.fits,109.0,lmc,NGC1786,
444,1370,ACS,WFC,13435,NGC-1786,74.7825,-67.745278,CLEAR1L,F814W,Monelli,90,2014-06-13,stage/jcb004laq_flt.fits,109.0,lmc,NGC1786,
65,60,ACS,WFC,12257,ANY,74.813586,-66.092641,CLEAR1L,F814W,Girardi,80,2011-10-12,lmc_fields/ACS/12257_ANY/jbhy50syq_flt.fits,11.0,lmc,NGC1783-FIELD,POLYGON 74.80151254 -66.05748821 74.72103347 -66.10241602 74.84230397 -66.13243249 74.92158012 -66.08551097 74.80151254 -66.05748821 74.80151254 -66.05748821
66,61,ACS,WFC,12257,ANY,74.813586,-66.092641,CLEAR1L,F435W,Girardi,350,2011-10-12,lmc_fields/ACS/12257_ANY/jbhy50szq_flt.fits,11.0,lmc,NGC1783-FIELD,POLYGON 74.80151254 -66.05748821 74.72103347 -66.10241602 74.84230397 -66.13243249 74.92158012 -66.08551097 74.80151254 -66.05748821 74.80151254 -66.05748821
67,62,ACS,WFC,12257,ANY,74.813586,-66.092641,F555W,CLEAR2L,Girardi,350,2011-10-12,lmc_fields/ACS/12257_ANY/jbhy50t1q_flt.fits,11.0,lmc,NGC1783-FIELD,POLYGON 74.80151254 -66.05748821 74.72103347 -66.10241602 74.84230397 -66.13243249 74.92158012 -66.08551097 74.80151254 -66.05748821 74.80151254 -66.05748821
68,63,ACS,WFC,12257,ANY,74.81347,-66.092634,F555W,CLEAR2L,Girardi,350,2011-10-12,lmc_fields/ACS/12257_ANY/jbhy50t4q_flt.fits,11.0,lmc,NGC1783-FIELD,POLYGON 74.80151254 -66.05748821 74.72103347 -66.10241602 74.84230397 -66.13243249 74.92158012 -66.08551097 74.80151254 -66.05748821 74.80151254 -66.05748821
69,64,ACS,WFC,12257,ANY,74.81347,-66.092634,CLEAR1L,F814W,Girardi,300,2011-10-12,lmc_fields/ACS/12257_ANY/jbhy50t8q_flt.fits,11.0,lmc,NGC1783-FIELD,POLYGON 74.80151254 -66.05748821 74.72103347 -66.10241602 74.84230397 -66.13243249 74.92158012 -66.08551097 74.80151254 -66.05748821 74.80151254 -66.05748821
70,65,ACS,WFC,12257,ANY,74.812104,-66.091912,CLEAR1L,F435W,Girardi,350,2011-10-12,lmc_fields/ACS/12257_ANY/jbhy50tfq_flt.fits,11.0,lmc,NGC1783-FIELD,POLYGON 74.80151254 -66.05748821 74.72103347 -66.10241602 74.84230397 -66.13243249 74.92158012 -66.08551097 74.80151254 -66.05748821 74.80151254 -66.05748821
71,66,ACS,WFC,12257,ANY,74.812104,-66.091912,CLEAR1L,F814W,Girardi,340,2011-10-12,lmc_fields/ACS/12257_ANY/jbhy50thq_flt.fits,11.0,lmc,NGC1783-FIELD,POLYGON 74.80151254 -66.05748821 74.72103347 -66.10241602 74.84230397 -66.13243249 74.92158012 -66.08551097 74.80151254 -66.05748821 74.80151254 -66.05748821
491,591,ACS,WFC,10595,ESO085-SC029,74.787286,-65.986347,CLEAR1L,F435W,Goudfrooij,90,2006-01-14,clusters/ACS/10595_ESO085-SC029/j9es07sjq_flt.fits,114.0,lmc,NGC1783,POLYGON 74.75405586 -65.95734081 74.71398042 -65.9799999 74.82056711 -66.01593304 74.85800738 -65.99328753 74.75405586 -65.95734081 74.75405586 -65.95734081
492,592,ACS,WFC,10595,ESO085-SC029,74.787286,-65.986347,CLEAR1L,F435W,Goudfrooij,340,2006-01-14,clusters/ACS/10595_ESO085-SC029/j9es07skq_flt.fits,114.0,lmc,NGC1783,POLYGON 74.75405586 -65.95734081 74.71398042 -65.9799999 74.82056711 -66.01593304 74.85800738 -65.99328753 74.75405586 -65.95734081 74.75405586 -65.95734081
493,593,ACS,WFC,10595,ESO085-SC029,74.787286,-65.986347,CLEAR1L,F435W,Goudfrooij,340,2006-01-14,clusters/ACS/10595_ESO085-SC029/j9es07smq_flt.fits,114.0,lmc,NGC1783,POLYGON 74.75405586 -65.95734081 74.71398042 -65.9799999 74.82056711 -66.01593304 74.85800738 -65.99328753 74.75405586 -65.95734081 74.75405586 -65.95734081
494,594,ACS,WFC,10595,ESO085-SC029,74.787286,-65.986347,F555W,CLEAR2L,Goudfrooij,40,2006-01-14,clusters/ACS/10595_ESO085-SC029/j9es07spq_flt.fits,114.0,lmc,NGC1783,POLYGON 74.75405586 -65.95734081 74.71398042 -65.9799999 74.82056711 -66.01593304 74.85800738 -65.99328753 74.75405586 -65.95734081 74.75405586 -65.95734081
495,595,ACS,WFC,10595,ESO085-SC029,74.787286,-65.986347,F555W,CLEAR2L,Goudfrooij,340,2006-01-14,clusters/ACS/10595_ESO085-SC029/j9es07sqq_flt.fits,114.0,lmc,NGC1783,POLYGON 74.75405586 -65.95734081 74.71398042 -65.9799999 74.82056711 -66.01593304 74.85800738 -65.99328753 74.75405586 -65.95734081 74.75405586 -65.95734081
496,596,ACS,WFC,10595,ESO085-SC029,74.787286,-65.986347,F555W,CLEAR2L,Goudfrooij,340,2006-01-14,clusters/ACS/10595_ESO085-SC029/j9es07ssq_flt.fits,114.0,lmc,NGC1783,POLYGON 74.75405586 -65.95734081 74.71398042 -65.9799999 74.82056711 -66.01593304 74.85800738 -65.99328753 74.75405586 -65.95734081 74.75405586 -65.95734081
497,597,ACS,WFC,10595,ESO085-SC029,74.787286,-65.986347,CLEAR1L,F814W,Goudfrooij,8,2006-01-14,clusters/ACS/10595_ESO085-SC029/j9es07svq_flt.fits,114.0,lmc,NGC1783,POLYGON 74.75405586 -65.95734081 74.71398042 -65.9799999 74.82056711 -66.01593304 74.85800738 -65.99328753 74.75405586 -65.95734081 74.75405586 -65.95734081
498,598,ACS,WFC,10595,ESO085-SC029,74.787286,-65.986347,CLEAR1L,F814W,Goudfrooij,340,2006-01-14,clusters/ACS/10595_ESO085-SC029/j9es07swq_flt.fits,114.0,lmc,NGC1783,POLYGON 74.75405586 -65.95734081 74.71398042 -65.9799999 74.82056711 -66.01593304 74.85800738 -65.99328753 74.75405586 -65.95734081 74.75405586 -65.95734081
499,599,ACS,WFC,10595,ESO085-SC029,74.787286,-65.986347,CLEAR1L,F814W,Goudfrooij,340,2006-01-14,clusters/ACS/10595_ESO085-SC029/j9es07syq_flt.fits,114.0,lmc,NGC1783,POLYGON 74.75405586 -65.95734081 74.71398042 -65.9799999 74.82056711 -66.01593304 74.85800738 -65.99328753 74.75405586 -65.95734081 74.75405586 -65.95734081
500,668,ACS,WFC,9891,NGC1783,74.786,-65.987997,F555W,CLEAR2L,Gilmore,250,2003-10-07,clusters/ACS/9891_NGC1783/j8ne51roq_flt.fits,114.0,lmc,NGC1783,POLYGON J2000 74.84669280 -66.03140890 74.91606460 -65.98219840 74.85281090 -65.96970600 74.78335100 -66.01888800 74.84669280 -66.03140890 POLYGON J2000 74.85161690 -65.96981840 74.79030650 -65.95790730 74.71998180 -66.00610840 74.78137530 -66.01804740 74.85161690 -65.96981840
501,669,ACS,WFC,9891,NGC1783,74.786,-65.987997,CLEAR1L,F814W,Gilmore,170,2003-10-07,clusters/ACS/9891_NGC1783/j8ne51rsq_flt.fits,114.0,lmc,NGC1783,POLYGON J2000 74.84669280 -66.03140890 74.91606460 -65.98219840 74.85281090 -65.96970600 74.78335100 -66.01888800 74.84669280 -66.03140890 POLYGON J2000 74.85161690 -65.96981840 74.79030650 -65.95790730 74.71998180 -66.00610840 74.78137530 -66.01804740 74.85161690 -65.96981840
502,787,WFC3,UVIS,12257,NGC-1783,74.772375,-65.994861,...,...,Girardi,1200,2011-10-12,clusters/WFC3/12257_NGC-1783/ibhy50sxq_flt.fits,114.0,lmc,NGC1783,POLYGON 74.81561398 -65.96930496 74.70519963 -65.97615911 74.72912515 -66.02040772 74.8386358 -66.01412987 74.81561398 -65.96930496 74.81561398 -65.96930496
503,788,WFC3,UVIS,12257,NGC-1783,74.772375,-65.994861,...,...,Girardi,1190,2011-10-12,clusters/WFC3/12257_NGC-1783/ibhy50t3q_flt.fits,114.0,lmc,NGC1783,POLYGON 74.81561398 -65.96930496 74.70519963 -65.97615911 74.72912515 -66.02040772 74.8386358 -66.01412987 74.81561398 -65.96930496 74.81561398 -65.96930496
504,789,WFC3,UVIS,12257,NGC-1783,74.772375,-65.994861,...,...,Girardi,1190,2011-10-12,clusters/WFC3/12257_NGC-1783/ibhy50teq_flt.fits,114.0,lmc,NGC1783,POLYGON 74.81561398 -65.96930496 74.70519963 -65.97615911 74.72912515 -66.02040772 74.8386358 -66.01412987 74.81561398 -65.96930496 74.81561398 -65.96930496
505,974,WFC3,UVIS,12257,NGC-1783,74.772375,-65.994861,...,...,Girardi,1200,2011-10-12,stage/ibhy50sxq_flt.fits,114.0,lmc,NGC1783,POLYGON 74.81561398 -65.96930496 74.70519963 -65.97615911 74.72912515 -66.02040772 74.8386358 -66.01412987 74.81561398 -65.96930496 74.81561398 -65.96930496
506,975,WFC3,UVIS,12257,NGC-1783,74.772375,-65.994861,...,...,Girardi,1190,2011-10-12,stage/ibhy50t3q_flt.fits,114.0,lmc,NGC1783,POLYGON 74.81561398 -65.96930496 74.70519963 -65.97615911 74.72912515 -66.02040772 74.8386358 -66.01412987 74.81561398 -65.96930496 74.81561398 -65.96930496
507,976,WFC3,UVIS,12257,NGC-1783,74.772375,-65.994861,...,...,Girardi,1190,2011-10-12,stage/ibhy50teq_flt.fits,114.0,lmc,NGC1783,POLYGON 74.81561398 -65.96930496 74.70519963 -65.97615911 74.72912515 -66.02040772 74.8386358 -66.01412987 74.81561398 -65.96930496 74.81561398 -65.96930496
53,48,ACS,WFC,12257,ANY,82.450206,-66.233799,F555W,CLEAR2L,Girardi,500,2011-08-15,lmc_fields/ACS/12257_ANY/jbhy40ebq_flt.fits,8.0,lmc,NGC1978-FIELD,POLYGON 82.44540069 -66.1894921 82.36215529 -66.23454128 82.46353758 -66.27217829 82.55160979 -66.22686408 82.44540069 -66.1894921 82.44540069 -66.1894921
54,49,ACS,WFC,12257,ANY,82.450237,-66.233753,F555W,CLEAR2L,Girardi,500,2011-08-15,lmc_fields/ACS/12257_ANY/jbhy40eeq_flt.fits,8.0,lmc,NGC1978-FIELD,POLYGON 82.44540069 -66.1894921 82.36215529 -66.23454128 82.46353758 -66.27217829 82.55160979 -66.22686408 82.44540069 -66.1894921 82.44540069 -66.1894921
55,50,ACS,WFC,12257,ANY,82.452103,-66.233273,CLEAR1L,F814W,Girardi,350,2011-08-15,lmc_fields/ACS/12257_ANY/jbhy40eiq_flt.fits,8.0,lmc,NGC1978-FIELD,POLYGON 82.44540069 -66.1894921 82.36215529 -66.23454128 82.46353758 -66.27217829 82.55160979 -66.22686408 82.44540069 -66.1894921 82.44540069 -66.1894921
56,51,ACS,WFC,12257,ANY,82.452,-66.233305,CLEAR1L,F814W,Girardi,350,2011-08-15,lmc_fields/ACS/12257_ANY/jbhy40emq_flt.fits,8.0,lmc,NGC1978-FIELD,POLYGON 82.44540069 -66.1894921 82.36215529 -66.23454128 82.46353758 -66.27217829 82.55160979 -66.22686408 82.44540069 -66.1894921 82.44540069 -66.1894921
508,698,ACS,WFC,9891,NGC1978,82.187208,-66.236561,F555W,CLEAR2L,Gilmore,300,2003-10-07,clusters/ACS/9891_NGC1978/j8ne69s5q_flt.fits,115.0,lmc,NGC1978,POLYGON J2000 82.26108530 -66.27684460 82.31604520 -66.22462220 82.24894670 -66.21528900 82.19386820 -66.26748760 82.26108530 -66.27684460 POLYGON J2000 82.18280070 -66.20660800 82.12654210 -66.25787440 82.19163880 -66.26674850 82.24778500 -66.21545860 82.18280070 -66.20660800
509,699,ACS,WFC,9891,NGC1978,82.187208,-66.236561,CLEAR1L,F814W,Gilmore,200,2003-10-07,clusters/ACS/9891_NGC1978/j8ne69s8q_flt.fits,115.0,lmc,NGC1978,POLYGON J2000 82.26108530 -66.27684460 82.31604520 -66.22462220 82.24894670 -66.21528900 82.19386820 -66.26748760 82.26108530 -66.27684460 POLYGON J2000 82.18280070 -66.20660800 82.12654210 -66.25787440 82.19163880 -66.26674850 82.24778500 -66.21545860 82.18280070 -66.20660800
510,799,WFC3,UVIS,12257,NGC-1978,82.20625,-66.238333,...,...,Girardi,60,2011-08-15,clusters/WFC3/12257_NGC-1978/ibhy40e8q_flt.fits,115.0,lmc,NGC1978,POLYGON 82.26171692 -66.21389184 82.14857882 -66.21778041 82.15202076 -66.26323631 82.26403067 -66.25883452 82.26171692 -66.21389184 82.26171692 -66.21389184
511,800,WFC3,UVIS,12257,NGC-1978,82.20625,-66.238333,...,...,Girardi,300,2011-08-15,clusters/WFC3/12257_NGC-1978/ibhy40e9q_flt.fits,115.0,lmc,NGC1978,POLYGON 82.26171692 -66.21389184 82.14857882 -66.21778041 82.15202076 -66.26323631 82.26403067 -66.25883452 82.26171692 -66.21389184 82.26171692 -66.21389184
512,801,WFC3,UVIS,12257,NGC-1978,82.20625,-66.238333,...,...,Girardi,680,2011-08-15,clusters/WFC3/12257_NGC-1978/ibhy40eaq_flt.fits,115.0,lmc,NGC1978,POLYGON 82.26171692 -66.21389184 82.14857882 -66.21778041 82.15202076 -66.26323631 82.26403067 -66.25883452 82.26171692 -66.21389184 82.26171692 -66.21389184
513,802,WFC3,UVIS,12257,NGC-1978,82.20625,-66.238333,...,...,Girardi,740,2011-08-15,clusters/WFC3/12257_NGC-1978/ibhy40edq_flt.fits,115.0,lmc,NGC1978,POLYGON 82.26171692 -66.21389184 82.14857882 -66.21778041 82.15202076 -66.26323631 82.26403067 -66.25883452 82.26171692 -66.21389184 82.26171692 -66.21389184
514,803,WFC3,UVIS,12257,NGC-1978,82.20625,-66.238333,...,...,Girardi,740,2011-08-15,clusters/WFC3/12257_NGC-1978/ibhy40ehq_flt.fits,115.0,lmc,NGC1978,POLYGON 82.26171692 -66.21389184 82.14857882 -66.21778041 82.15202076 -66.26323631 82.26403067 -66.25883452 82.26171692 -66.21389184 82.26171692 -66.21389184
515,804,WFC3,UVIS,12257,NGC-1978,82.20625,-66.238333,...,...,Girardi,660,2011-08-15,clusters/WFC3/12257_NGC-1978/ibhy40elq_flt.fits,115.0,lmc,NGC1978,POLYGON 82.26171692 -66.21389184 82.14857882 -66.21778041 82.15202076 -66.26323631 82.26403067 -66.25883452 82.26171692 -66.21389184 82.26171692 -66.21389184
516,959,WFC3,UVIS,12257,NGC-1978,82.20625,-66.238333,...,...,Girardi,60,2011-08-15,stage/ibhy40e8q_flt.fits,115.0,lmc,NGC1978,POLYGON 82.26171692 -66.21389184 82.14857882 -66.21778041 82.15202076 -66.26323631 82.26403067 -66.25883452 82.26171692 -66.21389184 82.26171692 -66.21389184
517,960,WFC3,UVIS,12257,NGC-1978,82.20625,-66.238333,...,...,Girardi,300,2011-08-15,stage/ibhy40e9q_flt.fits,115.0,lmc,NGC1978,POLYGON 82.26171692 -66.21389184 82.14857882 -66.21778041 82.15202076 -66.26323631 82.26403067 -66.25883452 82.26171692 -66.21389184 82.26171692 -66.21389184
518,961,WFC3,UVIS,12257,NGC-1978,82.20625,-66.238333,...,...,Girardi,680,2011-08-15,stage/ibhy40eaq_flt.fits,115.0,lmc,NGC1978,POLYGON 82.26171692 -66.21389184 82.14857882 -66.21778041 82.15202076 -66.26323631 82.26403067 -66.25883452 82.26171692 -66.21389184 82.26171692 -66.21389184
131,115,ACS,WFC,13011,ANY,77.296735,-69.211403,F555W,CLEAR2L,Puzia,280,2013-11-12,lmc_fields/ACS/13011_ANY/jc1y01kiq_flt.fits,20.0,lmc,NGC1856-FIELD,POLYGON 77.33207374 -69.17820506 77.19083973 -69.20198891 77.27163725 -69.25189304 77.41463047 -69.22613815 77.33207374 -69.17820506 77.33207374 -69.17820506
132,116,ACS,WFC,13011,ANY,77.296331,-69.21206,F555W,CLEAR2L,Puzia,742,2013-11-12,lmc_fields/ACS/13011_ANY/jc1y01klq_flt.fits,20.0,lmc,NGC1856-FIELD,POLYGON 77.33207374 -69.17820506 77.19083973 -69.20198891 77.27163725 -69.25189304 77.41463047 -69.22613815 77.33207374 -69.17820506 77.33207374 -69.17820506
133,117,ACS,WFC,13011,ANY,77.296331,-69.21206,CLEAR1L,F814W,Puzia,350,2013-11-12,lmc_fields/ACS/13011_ANY/jc1y01kpq_flt.fits,20.0,lmc,NGC1856-FIELD,POLYGON 77.33207374 -69.17820506 77.19083973 -69.20198891 77.27163725 -69.25189304 77.41463047 -69.22613815 77.33207374 -69.17820506 77.33207374 -69.17820506
134,118,ACS,WFC,13011,ANY,77.296735,-69.211403,CLEAR1L,F814W,Puzia,339,2013-11-12,lmc_fields/ACS/13011_ANY/jc1y01kxq_flt.fits,20.0,lmc,NGC1856-FIELD,POLYGON 77.33207374 -69.17820506 77.19083973 -69.20198891 77.27163725 -69.25189304 77.41463047 -69.22613815 77.33207374 -69.17820506 77.33207374 -69.17820506
577,864,WFC3,UVIS,13011,NGC-1856,77.376625,-69.129278,...,...,Puzia,51,2013-11-12,clusters/WFC3/13011_NGC-1856/ic1y01kcq_flt.fits,121.0,lmc,NGC1856,POLYGON 77.32659963 -69.11080956 77.30912464 -69.13223279 77.42737125 -69.14804323 77.44565357 -69.12645474 77.32659963 -69.11080956 77.32659963 -69.11080956
578,865,WFC3,UVIS,13011,NGC-1856,77.376625,-69.129278,...,...,Puzia,430,2013-11-12,clusters/WFC3/13011_NGC-1856/ic1y01kdq_flt.fits,121.0,lmc,NGC1856,POLYGON 77.32644222 -69.11070589 77.308967 -69.13212909 77.42721284 -69.14793974 77.44549537 -69.12635128 77.32644222 -69.11070589 77.32644222 -69.11070589
