# instrument detector propid target ra dec filter1 filter2 pr_inv exptime date-obs 
ACS WFC 10248 ANY 15.454639 -72.877558 F555W CLEAR2L Nota_Antonella 555 2004-09-12 clusters/ACS/10248_ANY/j92f10p4q_flc.fits 
ACS WFC 10248 ANY 15.454639 -72.877558 F555W CLEAR2L Nota_Antonella 555 2004-09-12 clusters/ACS/10248_ANY/j92f10p4q_flt.fits 
ACS WFC 10248 ANY 12.848399 -72.245793 F555W CLEAR2L Nota_Antonella 515 2004-09-11 clusters/ACS/10248_ANY/j92f13glq_flc.fits 
ACS WFC 10248 ANY 12.848399 -72.245793 F555W CLEAR2L Nota_Antonella 515 2004-09-11 clusters/ACS/10248_ANY/j92f13glq_flt.fits 
ACS WFC 10248 ANY 12.847988 -72.246132 F555W CLEAR2L Nota_Antonella 595 2004-09-11 clusters/ACS/10248_ANY/j92f13h3q_flc.fits 
ACS WFC 10248 ANY 12.847988 -72.246132 F555W CLEAR2L Nota_Antonella 595 2004-09-11 clusters/ACS/10248_ANY/j92f13h3q_flt.fits 
ACS WFC 10248 ANY 12.846878 -72.246006 CLEAR1L F814W Nota_Antonella 556 2004-09-11 clusters/ACS/10248_ANY/j92f13hlq_flc.fits 
ACS WFC 10248 ANY 12.846878 -72.246006 CLEAR1L F814W Nota_Antonella 556 2004-09-11 clusters/ACS/10248_ANY/j92f13hlq_flt.fits 
ACS WFC 10248 ANY 12.847289 -72.245668 F555W CLEAR2L Nota_Antonella 555 2004-09-11 clusters/ACS/10248_ANY/j92f13i1q_flc.fits 
ACS WFC 10248 ANY 12.847289 -72.245668 F555W CLEAR2L Nota_Antonella 555 2004-09-11 clusters/ACS/10248_ANY/j92f13i1q_flt.fits 
ACS WFC 10248 NGC299 13.354167 -72.197583 F555W CLEAR2L Nota_Antonella 3 2004-09-07 clusters/ACS/10248_NGC299/j92f11hqq_flc.fits 
ACS WFC 10248 NGC299 13.354167 -72.197583 F555W CLEAR2L Nota_Antonella 3 2004-09-07 clusters/ACS/10248_NGC299/j92f11hqq_flt.fits 
ACS WFC 10248 NGC299 13.354167 -72.197583 F555W CLEAR2L Nota_Antonella 463 2004-09-07 clusters/ACS/10248_NGC299/j92f11hrq_flc.fits 
