Name,n_Name,E_B-V_,R,l_Age,Age,q_Age,Age2,RAJ2000,DEJ2000,Vmag,e_Vmag,SimbadName,Cross-ID
LMC0686,,0.18000000715255737,0.5199999809265137,,7.900000095367432,1,nan,78.44166666666666,-72.07777777777777,12.779999732971191,0.11999999731779099,NGC1890,"NGC1890,SL331,LW167,ESO56SC87,KMHK678"
LMC0690,,0.019999999552965164,0.1899999976158142,,8.600000381469727,1,nan,78.48333333333332,-72.19722222222221,15.819999694824219,0.12999999523162842,[SL63] 334,"SL334,LW168,KMHK683"
LMC0699,*,0.18000000715255737,0.30000001192092896,,8.0,2,nan,78.63749999999999,-68.55083333333333,14.079999923706055,0.14000000059604645,[SL63] 332,SL332
LMC0702,,0.10000000149011612,0.5199999809265137,,8.100000381469727,1,nan,78.67916666666666,-65.335,13.510000228881836,0.12999999523162842,[SL63] 333,"SL333,LW170,KMHK676"
LMC0703,,0.10000000149011612,0.550000011920929,,8.699999809265137,2,nan,78.68749999999999,-68.34388888888888,14.579999923706055,0.14000000059604645,[HS66] 187,"HS187,KMHK685"
LMC0704,,0.05000000074505806,0.5,,8.800000190734863,3,nan,78.70416666666665,-66.1836111111111,13.65999984741211,0.10999999940395355,[HS66] 186,"HS186,KMHK682"
LMC0706,*,0.10000000149011612,0.4300000071525574,,8.399999618530273,1,nan,78.74999999999999,-65.99083333333333,14.470000267028809,0.11999999731779099,[SL63] 335,"SL335,LW172,KMHK684"
LMC0710,,0.25,0.5699999928474426,,8.399999618530273,1,nan,78.82916666666665,-68.29333333333332,13.4399995803833,0.12999999523162842,[SL63] 339,"SL339,KMHK691,GKK-O213"
LMC0711,,0.18000000715255737,0.2199999988079071,,8.399999618530273,2,nan,78.82916666666665,-65.78249999999998,16.600000381469727,0.12999999523162842,H88 231,"H88-231,H80F3-25"
LMC0716,,0.019999999552965164,0.75,,8.199999809265137,1,nan,78.88749999999999,-66.12916666666666,12.720000267028809,0.11999999731779099,NGC1882,"NGC1882,SL340,ESO85SC57,KMHK609"
LMC0726,,0.019999999552965164,0.75,,8.100000381469727,1,nan,79.02083333333333,-66.31916666666666,12.369999885559082,0.11999999731779099,NGC1887,"NGC1887,SL343,ESO85SC59,KMHK700"
LMC0759,,0.019999999552965164,0.25999999046325684,,8.25,1,nan,79.29583333333332,-66.50027777777777,14.470000267028809,0.11999999731779099,[HS66] 206,"HS206,KMHK713"
LMC0762,,0.019999999552965164,0.2800000011920929,,8.699999809265137,3,nan,79.32083333333333,-66.42083333333332,14.119999885559082,0.10999999940395355,[HS66] 207,"HS207,KMHK716"
LMC0768,,0.20000000298023224,0.36000001430511475,,8.0,2,nan,79.37499999999999,-67.02694444444444,13.640000343322754,0.09000000357627869,[HS66] 208,"HS208,KMHK721"
LMC0772,,0.15000000596046448,0.4000000059604645,,8.0,1,nan,79.42083333333332,-71.06527777777777,13.800000190734863,0.10999999940395355,[SL63] 364,"SL364,KMHK736"
LMC0780,,0.15000000596046448,0.4300000071525574,,8.0,1,nan,79.46666666666665,-66.07333333333332,12.760000228881836,0.11999999731779099,KMHK723,KMHK723
LMC0783,,0.05000000074505806,0.28999999165534973,,8.0,1,nan,79.50416666666666,-66.1536111111111,14.640000343322754,0.11999999731779099,[HS66] 212,"HS212,KMHK726"
LMC0791,,0.15000000596046448,0.2800000011920929,,8.399999618530273,1,nan,79.54999999999998,-68.27583333333332,15.460000038146973,0.12999999523162842,BSDL1152,BSDL1152
LMC0793,,0.20000000298023224,0.25,,8.399999618530273,3,nan,79.56249999999999,-68.445,14.199999809265137,0.12999999523162842,BSDL1157,BSDL1157
LMC0794,,0.20000000298023224,0.4399999976158142,,7.199999809265137,2,nan,79.56666666666666,-69.25166666666665,11.9399995803833,0.15000000596046448,H88 267,H88-267
LMC0797,,0.2199999988079071,0.8500000238418579,,8.0,1,nan,79.57499999999999,-66.62722222222222,11.260000228881836,0.10999999940395355,NGC1902,"NGC1902,SL367,ESO85SC66,KMHK734"
LMC0798,,0.10000000149011612,0.5699999928474426,,7.599999904632568,1,nan,79.58333333333333,-65.92083333333332,13.960000038146973,0.12999999523162842,[SL63] 366,"SL366,LW178,KMHK729"
LMC0806,,0.10000000149011612,0.25999999046325684,,8.0,1,nan,79.62499999999999,-67.91388888888888,13.930000305175781,0.11999999731779099,KMHK742,KMHK742
LMC0812,*,0.10000000149011612,0.3799999952316284,,8.600000381469727,1,nan,79.67916666666666,-66.50638888888888,15.140000343322754,0.10999999940395355,[SL63] 375,"SL375,KMHK744"
LMC0815,,0.10000000149011612,0.33000001311302185,,8.199999809265137,2,nan,79.69583333333333,-68.62249999999999,15.069999694824219,0.12999999523162842,[HS66] 221,HS221
LMC0818,*,0.10000000149011612,0.36000001430511475,,8.449999809265137,1,nan,79.73333333333332,-68.21694444444444,14.199999809265137,0.12999999523162842,BRHT34b,BRHT34b
LMC0819,*,0.10000000149011612,0.3799999952316284,,8.300000190734863,1,nan,79.74166666666666,-68.21111111111111,14.050000190734863,0.12999999523162842,[SL63] 378,"SL378,BRHT34a,KMHK756"
LMC0835,,0.15000000596046448,0.5,,7.900000095367432,1,nan,79.88749999999999,-68.27333333333333,12.510000228881836,0.12999999523162842,[SL63] 383,"SL383,KMHK775"
LMC0839,,0.10000000149011612,0.33000001311302185,,8.399999618530273,1,nan,79.92499999999998,-66.83194444444443,15.649999618530273,0.09000000357627869,KMHK771,KMHK771
LMC0844,,0.05000000074505806,0.47999998927116394,,8.100000381469727,1,nan,79.95833333333333,-65.38777777777777,13.819999694824219,0.14000000059604645,[SL63] 386,"SL386,KMHK770"
LMC0845,,0.10000000149011612,0.25,,7.900000095367432,2,nan,79.96666666666665,-67.33888888888887,14.989999771118164,0.10000000149011612,[HS66] 230,"HS230,KMHK776"
LMC0848,,0.10000000149011612,0.1599999964237213,,8.0,1,nan,79.98333333333332,-68.35,15.710000038146973,0.12999999523162842,[HS66] 231,HS231
LMC0850,,0.10000000149011612,0.5099999904632568,,8.300000190734863,1,nan,79.99166666666666,-70.6661111111111,13.890000343322754,0.14000000059604645,[SL63] 395,"SL395,KMHK793,LOGLE360"
LMC0856,,0.10000000149011612,0.30000001192092896,,8.25,1,nan,80.0375,-66.45472222222222,14.020000457763672,0.10000000149011612,[HS66] 234,"HS234,KMHK780"
LMC0857,,0.15000000596046448,0.5,,7.800000190734863,1,nan,80.04999999999998,-68.90416666666665,11.829999923706055,0.12999999523162842,[SL63] 397,SL397
LMC0859,*,0.10000000149011612,0.33000001311302185,,8.600000381469727,1,nan,80.06249999999999,-66.39583333333333,15.449999809265137,0.10999999940395355,[HS66] 236,"HS236,BH53C2,KMHK781"
LMC0863,,0.07000000029802322,0.4099999964237213,,8.0,1,nan,80.11249999999998,-72.09138888888889,14.260000228881836,0.11999999731779099,LW191,"LW191,KMHK807"
LMC0866,,0.05000000074505806,0.6200000047683716,,8.100000381469727,1,nan,80.12916666666666,-65.28194444444443,13.180000305175781,0.14000000059604645,[SL63] 398,"SL398,LW189,KMHK788"
LMC0879,,0.20000000298023224,0.4099999964237213,,7.699999809265137,1,nan,80.27083333333333,-69.07111111111111,13.029999732971191,0.12999999523162842,[SL63] 408A,SL408A
LMC0880,*,0.07000000029802322,0.20000000298023224,,8.449999809265137,2,nan,80.27916666666665,-69.13583333333332,15.260000228881836,0.14000000059604645,H88 286,H88-286
LMC0896,*,0.019999999552965164,0.25,,7.400000095367432,2,nan,80.40416666666665,-66.09249999999999,13.640000343322754,0.12999999523162842,[SL63] 409,SL409
LMC0897,,0.10000000149011612,0.47999998927116394,,8.0,2,nan,80.42499999999998,-67.67944444444444,14.199999809265137,0.11999999731779099,[SL63] 411,"SL411,KMHK817"
LMC0899,,0.07000000029802322,0.8500000238418579,,8.050000190734863,1,nan,80.43749999999999,-65.23222222222222,12.140000343322754,0.14000000059604645,[SL63] 410,"SL410,LW192,KMHK813"
LMC0905,,0.11999999731779099,0.47999998927116394,,8.600000381469727,1,nan,80.48749999999998,-67.18499999999999,14.710000038146973,0.11999999731779099,[SL63] 416,"SL416,KMHK818"
LMC0909,,0.11999999731779099,0.3799999952316284,,8.0,1,nan,80.50416666666666,-65.83472222222221,14.720000267028809,0.14000000059604645,[SL63] 415,SL415
LMC0910,,0.05000000074505806,0.3799999952316284,,8.899999618530273,3,nan,80.50833333333333,-72.17138888888888,15.430000305175781,0.12999999523162842,BSDL1426,BSDL1426
LMC0917,,0.05000000074505806,0.47999998927116394,,8.199999809265137,2,nan,80.60416666666666,-68.785,12.289999961853027,0.12999999523162842,[SL63] 425,SL425
LMC0918,,0.10000000149011612,0.6499999761581421,,8.100000381469727,1,nan,80.61249999999998,-66.15249999999999,11.649999618530273,0.12999999523162842,NGC1932,"NGC1932,SL420,ESO85SC77,KMHK825"
LMC0920,,0.05000000074505806,0.5699999928474426,,8.600000381469727,2,nan,80.62083333333332,-66.52833333333332,13.680000305175781,0.10999999940395355,[SL63] 421,"SL421,KMHK827"
LMC0924,,0.10000000149011612,0.6000000238418579,,8.0,1,nan,80.67916666666666,-67.1861111111111,12.0,0.11999999731779099,NGC1940,"NGC1940,SL427,ESO85SC78,KMHK834,GKK-O249"
LMC0927,,0.10000000149011612,0.30000001192092896,,8.050000190734863,1,nan,80.725,-68.11416666666666,13.399999618530273,0.14000000059604645,KMHK840,KMHK840
LMC0930,,0.15000000596046448,0.25999999046325684,,7.900000095367432,1,nan,80.75833333333333,-71.75694444444443,13.470000267028809,0.11999999731779099,KMHK846,KMHK846
LMC0936,,0.15000000596046448,0.4000000059604645,,8.600000381469727,2,nan,80.79999999999998,-70.77777777777777,14.90999984741211,0.11999999731779099,[HS66] 264,"HS264,KMHK845"
LMC0942,,0.15000000596046448,0.4699999988079071,,8.699999809265137,1,nan,80.87499999999999,-71.42638888888888,15.25,0.11999999731779099,[SL63] 435,"SL435,KMHK853"
LMC0943,,0.20000000298023224,0.23999999463558197,,7.900000095367432,1,nan,80.87499999999999,-71.80416666666666,13.869999885559082,0.11999999731779099,BSDL1532,BSDL1532
LMC0952,,0.10000000149011612,0.4000000059604645,,8.5,1,nan,81.04166666666666,-66.77583333333332,14.229999542236328,0.11999999731779099,[SL63] 438,"SL438,KMHK851"
LMC0953,,0.10000000149011612,0.5099999904632568,,8.300000190734863,1,nan,81.04999999999998,-65.57416666666666,14.539999961853027,0.12999999523162842,[SL63] 440,"SL440,LW200,KMHK850"
LMC0957,,0.07999999821186066,0.3400000035762787,,7.800000190734863,1,nan,81.07499999999999,-66.02277777777778,13.489999771118164,0.12999999523162842,KMHK852,KMHK852
LMC0961,,0.10000000149011612,0.4699999988079071,>,8.800000190734863,3,nan,81.11666666666666,-67.7286111111111,13.84000015258789,0.11999999731779099,[SL63] 446A,"SL446A,KMHK858"
LMC0962,,0.07999999821186066,0.5400000214576721,,8.699999809265137,1,nan,81.12499999999999,-67.67805555555555,14.510000228881836,0.11999999731779099,[SL63] 444,"SL444,KMHK861"
LMC0974,,0.20000000298023224,0.25999999046325684,,8.100000381469727,1,nan,81.26249999999999,-68.73416666666665,14.529999732971191,0.12999999523162842,KMHK876,KMHK876
LMC0975,,0.15000000596046448,0.47999998927116394,,7.800000190734863,2,nan,81.31249999999999,-66.39333333333333,12.5600004196167,0.10999999940395355,NGC1946,"NGC1946,SL454,ESO85SC84,KMHK874"
LMC0976,,0.10000000149011612,0.8500000238418579,,8.699999809265137,2,nan,81.33333333333333,-71.80305555555555,13.449999809265137,0.11999999731779099,[SL63] 461,"SL461,KMHK887"
LMC0977,*,0.15000000596046448,0.23000000417232513,,8.199999809265137,1,nan,81.34583333333332,-71.87166666666666,15.859999656677246,0.11999999731779099,[HS66] 284,"HS284,KMHK890,GKK-O55"
LMC0980,,0.15000000596046448,0.6000000238418579,,7.900000095367432,1,nan,81.36249999999998,-68.83833333333332,11.630000114440918,0.12999999523162842,NGC1953,"NGC1953,SL459,ESO56SC118"
LMC0990,,0.10000000149011612,0.800000011920929,,7.699999809265137,1,nan,81.52083333333333,-66.59722222222221,10.680000305175781,0.11999999731779099,NGC1951,"NGC1951,SL464,ESO85SC86,KMHK886"
LMC0992,*,0.05000000074505806,0.6700000166893005,,8.699999809265137,2,nan,81.53333333333332,-71.81027777777777,13.649999618530273,0.11999999731779099,[SL63] 474,"SL474,KMHK909"
LMC0995,,0.10000000149011612,0.5,,8.149999618530273,1,nan,81.55833333333332,-66.56777777777776,13.970000267028809,0.11999999731779099,[SL63] 465,"SL465,KMHK892"
LMC0996,,0.10000000149011612,0.5199999809265137,,7.699999809265137,1,nan,81.56249999999999,-66.05222222222221,12.670000076293945,0.11999999731779099,[SL63] 463,"SL463,LW213,KMHK889"
LMC0998,,0.07999999821186066,0.6000000238418579,,7.900000095367432,1,nan,81.59583333333332,-71.69749999999999,12.300000190734863,0.11999999731779099,[SL63] 477,"SL477,KMHK911,GKK-O54"
LMC1000,*,0.05000000074505806,0.47999998927116394,,7.699999809265137,1,nan,81.60416666666666,-66.38749999999999,12.420000076293945,0.10999999940395355,[SL63] 470,"SL470,KMHK896"
LMC1001,,0.05000000074505806,0.6000000238418579,>,8.800000190734863,0,nan,81.62083333333332,-68.37416666666665,14.100000381469727,0.14000000059604645,[SL63] 473,"SL473,KMHK904"
LMC1003,,0.10000000149011612,0.47999998927116394,,7.900000095367432,1,nan,81.6625,-71.98055555555554,12.039999961853027,0.11999999731779099,[HS66] 301A,"HS301A,KMHK917"
LMC1004,,0.05000000074505806,0.4699999988079071,,7.199999809265137,1,nan,81.67916666666666,-69.10138888888888,10.880000114440918,0.12999999523162842,NGC1967,"NGC1967,SL478,ESO56SC126"
LMC1007,,0.07999999821186066,0.33000001311302185,,8.300000190734863,1,nan,81.69999999999999,-65.79249999999999,15.09000015258789,0.11999999731779099,LW214,"LW214,KMHK903"
LMC1009,,0.07999999821186066,0.44999998807907104,,8.0,1,nan,81.74583333333332,-68.45222222222222,13.880000114440918,0.12999999523162842,KMHK914,KMHK914
LMC1010,,0.07999999821186066,0.44999998807907104,,7.400000095367432,2,nan,81.80833333333332,-66.09944444444443,12.640000343322754,0.11999999731779099,KMHK912,KMHK912
LMC1015,,0.10000000149011612,0.3400000035762787,,7.599999904632568,1,nan,81.82499999999999,-66.36861111111111,11.029999732971191,0.10999999940395355,[SL63] 482,"SL482,KMHK915"
LMC1016,,0.07999999821186066,0.4099999964237213,,7.900000095367432,1,nan,81.85,-68.93749999999999,12.789999961853027,0.12999999523162842,BSDL1793,BSDL1793
LMC1018,,0.11999999731779099,0.7699999809265137,,8.0,1,nan,81.87499999999999,-71.88,11.880000114440918,0.11999999731779099,NGC2000,"NGC2000,SL493,ESO56SC135,KMHK932"
LMC1019,*,0.05000000074505806,0.2800000011920929,,7.5,1,nan,81.90833333333332,-69.14138888888888,11.75,0.12999999523162842,BSDL1818,BSDL1818
LMC1021,*,0.019999999552965164,0.6700000166893005,,7.800000190734863,1,nan,81.91666666666666,-69.13416666666666,9.394000053405762,0.12999999523162842,NGC1984,"NGC1984,SL488,ESO56SC132"
LMC1022,,0.019999999552965164,0.44999998807907104,,8.600000381469727,2,nan,81.92499999999998,-65.29749999999999,14.670000076293945,0.14000000059604645,LW215,"LW215,KMHK919"
LMC1023,*,0.05000000074505806,0.4699999988079071,,7.699999809265137,1,nan,81.93333333333332,-68.98555555555555,11.029999732971191,0.12999999523162842,[SL63] 492,"SL492,ESO56SC133"
LMC1027,*,0.05000000074505806,0.4699999988079071,,7.699999809265137,1,nan,81.95416666666665,-66.02166666666666,12.9399995803833,0.11999999731779099,[SL63] 485,"SL485,BRHT36a,KMHK923"
LMC1028,*,0.10000000149011612,0.30000001192092896,,7.800000190734863,1,nan,81.96249999999999,-69.22166666666666,12.600000381469727,0.14000000059604645,BSDL1837,BSDL1837
LMC1031,,0.12999999523162842,0.47999998927116394,,7.400000095367432,1,nan,82.01249999999999,-68.81166666666665,10.90999984741211,0.12999999523162842,[SL63] 495,"SL495,KMHK933"
LMC1033,,0.07999999821186066,0.5199999809265137,,8.600000381469727,3,nan,82.07083333333333,-66.92555555555555,13.680000305175781,0.11999999731779099,[HS66] 309,"HS309,KMHK931"
LMC1034,*,0.029999999329447746,0.7699999809265137,,7.699999809265137,2,nan,82.08749999999999,-69.14166666666665,11.479999542236328,0.12999999523162842,NGC1994,"NGC1994,SL499,ESO56SC136"
LMC1038,,0.029999999329447746,0.4000000059604645,,7.300000190734863,2,nan,82.11249999999998,-68.98222222222222,11.199999809265137,0.12999999523162842,[HS66] 314,HS314
LMC1041,,0.10000000149011612,0.6000000238418579,,7.599999904632568,1,nan,82.14166666666665,-67.225,11.760000228881836,0.10999999940395355,[SL63] 498,"SL498,KMHK943"
LMC1048,,0.15000000596046448,0.5699999928474426,>,8.800000190734863,0,nan,82.20833333333333,-71.63277777777778,12.880000114440918,0.10999999940395355,[SL63] 505,"SL505,KMHK960"
LMC1053,,0.07999999821186066,0.699999988079071,,7.599999904632568,1,nan,82.29583333333332,-66.59138888888889,10.130000114440918,0.10999999940395355,[SL63] 502,"SL502,KMHK951"
LMC1057,,0.07999999821186066,0.3100000023841858,,7.900000095367432,1,nan,82.39999999999999,-67.12833333333333,13.779999732971191,0.10999999940395355,[HS66] 325,"HS325,KMHK963"
LMC1058,,0.05000000074505806,0.550000011920929,,8.100000381469727,1,nan,82.4125,-66.76166666666666,14.40999984741211,0.10999999940395355,[HS66] 326,"HS326,KMHK962"
LMC1062,*,0.10000000149011612,0.2199999988079071,,7.400000095367432,3,nan,82.47916666666666,-67.31027777777777,12.369999885559082,0.10999999940395355,KMHK971,KMHK971
LMC1064,,0.07999999821186066,0.1899999976158142,,7.400000095367432,1,nan,82.49166666666666,-66.75805555555554,12.930000305175781,0.10999999940395355,KMHK970,KMHK970
LMC1067,*,0.029999999329447746,0.23999999463558197,,7.300000190734863,1,nan,82.51249999999999,-66.94416666666666,11.800000190734863,0.10999999940395355,BSDL1965,BSDL1965
LMC1068,,0.05000000074505806,0.44999998807907104,,8.0,2,nan,82.51666666666665,-66.87249999999999,13.40999984741211,0.10999999940395355,KMHK974,KMHK974
LMC1069,*,0.05000000074505806,0.4000000059604645,,7.699999809265137,2,nan,82.52499999999999,-67.02916666666665,13.420000076293945,0.10999999940395355,KMHK976,KMHK976
LMC1072,,0.05000000074505806,0.20000000298023224,,8.25,2,nan,82.54583333333332,-67.67527777777777,15.609999656677246,0.11999999731779099,KMHK980,KMHK980
LMC1075,,0.05000000074505806,0.8999999761581421,,7.099999904632568,1,nan,82.58749999999999,-66.88388888888888,9.930999755859375,0.10999999940395355,NGC2002,"NGC2002,SL517,ESO56SC3,KMHK982"
LMC1076,,0.05000000074505806,0.3100000023841858,,8.100000381469727,2,nan,82.59166666666665,-67.21833333333332,16.440000534057617,0.10999999940395355,BSDL2001,BSDL2001
LMC1079,*,0.05000000074505806,0.3499999940395355,,7.699999809265137,2,nan,82.60833333333332,-65.9111111111111,12.880000114440918,0.11999999731779099,[SL63] 521,"SL521,LW227"
LMC1080,,0.15000000596046448,0.550000011920929,,7.800000190734863,3,nan,82.63333333333333,-69.23194444444444,13.59000015258789,0.14000000059604645,[HS66] 333,"HS333,KMK88-62"
LMC1081,,0.029999999329447746,0.47999998927116394,,7.5,2,nan,82.63749999999999,-66.9036111111111,13.390000343322754,0.10999999940395355,KMHK987,KMHK987
LMC1086,,0.05000000074505806,0.47999998927116394,,7.699999809265137,2,nan,82.65416666666665,-67.1861111111111,12.220000267028809,0.10000000149011612,[SL63] 522,"SL522,KMHK988"
LMC1088,,0.10000000149011612,1.4500000476837158,,7.199999809265137,1,nan,82.66666666666666,-67.28694444444443,9.218999862670898,0.10999999940395355,NGC2004,"NGC2004,SL523,ESO86SC4,KMHK991"
LMC1089,,0.07999999821186066,0.5,,7.699999809265137,2,nan,82.67499999999998,-66.97833333333332,14.0,0.10999999940395355,BSDL2032,BSDL2032
LMC1093,,0.019999999552965164,0.47999998927116394,,8.100000381469727,2,nan,82.70833333333333,-66.33388888888888,12.890000343322754,0.10999999940395355,[SL63] 524,"SL524,KMHK994"
LMC1094,*,0.019999999552965164,0.2800000011920929,,7.5,2,nan,82.71249999999999,-66.46888888888888,12.819999694824219,0.10999999940395355,BSDL2043,BSDL2043
LMC1095,,0.05000000074505806,0.4300000071525574,,8.399999618530273,1,nan,82.71666666666665,-65.58527777777778,14.90999984741211,0.12999999523162842,LW228,"LW228,KMHK990"
LMC1096,*,0.07999999821186066,0.7699999809265137,,7.400000095367432,1,nan,82.725,-66.46638888888889,10.720000267028809,0.10999999940395355,NGC2003,"NGC2003,SL526,ESO86SC6,KMHK998"
LMC1098,,0.10000000149011612,0.7699999809265137,,7.400000095367432,1,nan,82.73333333333332,-70.695,10.609999656677246,0.12999999523162842,[SL63] 539,"SL539,KMHK1008,GKK-O97"
LMC1100,,0.12999999523162842,0.6499999761581421,,7.5,1,nan,82.74583333333332,-69.18416666666666,10.899999618530273,0.14000000059604645,NGC2009,"NGC2009,SL534,ESO56SC140,KMK88-64"
LMC1102,,0.10999999940395355,0.699999988079071,,7.900000095367432,1,nan,82.74999999999999,-71.89333333333333,12.119999885559082,0.10999999940395355,[SL63] 543,"SL543,KMHK1016,GKK-O52"
LMC1106,,0.10999999940395355,0.5,,8.300000190734863,3,nan,82.77916666666665,-71.96249999999999,11.819999694824219,0.10999999940395355,KMHK1022,KMHK1022
LMC1107,,0.10999999940395355,0.25999999046325684,,7.699999809265137,1,nan,82.78333333333332,-67.48277777777777,13.720000267028809,0.10999999940395355,KMHK1002,KMHK1002
LMC1109,*,0.07999999821186066,0.699999988079071,,7.400000095367432,1,nan,82.82499999999999,-66.95777777777776,10.579999923706055,0.10999999940395355,[SL63] 538,"SL538,ESO56SC7,BRHT13b,KMHK1004"
LMC1111,*,0.11999999731779099,0.23000000417232513,,7.900000095367432,1,nan,82.82916666666665,-68.81666666666666,13.670000076293945,0.11999999731779099,[SL63] 541,"SL541,KMK88-63"
LMC1112,*,0.019999999552965164,0.75,,7.599999904632568,1,nan,82.82916666666665,-66.97277777777776,10.6899995803833,0.10999999940395355,NGC2006,"NGC2006,SL537,ESO86SC8,BRHT13a,KMHK1005"
LMC1118,,0.019999999552965164,0.699999988079071,>,8.800000190734863,0,nan,82.92499999999998,-72.1461111111111,12.8100004196167,0.11999999731779099,[SL63] 555,"SL555,LW236,KMHK1046"
LMC1124,*,0.07999999821186066,0.25,,8.100000381469727,1,nan,82.95416666666665,-66.98805555555555,15.649999618530273,0.10999999940395355,BSDL2156,BSDL2156
LMC1128,*,0.2199999988079071,0.47999998927116394,,7.900000095367432,1,nan,82.96249999999999,-67.9911111111111,13.300000190734863,0.11999999731779099,[SL63] 551,"SL551,BRHT38a,KMHK1027,GKK-O202"
LMC1130,*,0.15000000596046448,0.20000000298023224,,8.199999809265137,3,nan,82.975,-68.76833333333333,15.75,0.11999999731779099,KMK88 68,"KMK88-68,KMHK1033"
LMC1131,*,0.10000000149011612,0.5699999928474426,,7.300000190734863,1,nan,82.97916666666666,-66.12916666666666,12.069999694824219,0.11999999731779099,[SL63] 550,"SL550,BRHT37a,KMHK1017"
LMC1134,,0.05000000074505806,0.30000001192092896,,7.900000095367432,2,nan,82.99583333333332,-67.36805555555554,14.149999618530273,0.10999999940395355,[HS66] 341,"HS341,KMHK1028"
LMC1135,*,0.05000000074505806,0.2800000011920929,,7.800000190734863,1,nan,82.99999999999999,-66.13138888888888,14.170000076293945,0.11999999731779099,BRHT37b,"BRHT37b,KMHK1020"
LMC1138,,0.09000000357627869,0.5,,8.199999809265137,1,nan,83.02499999999999,-66.67194444444443,14.260000228881836,0.10999999940395355,[HS66] 343,"HS343,KMHK1030"
LMC1145,*,0.10000000149011612,0.3799999952316284,,7.400000095367432,2,nan,83.07499999999999,-66.4036111111111,12.829999923706055,0.10999999940395355,HD269722,"HD269722,LMC-S45,KMHK1036"
LMC1146,*,0.11999999731779099,0.5,,7.400000095367432,1,nan,83.07916666666665,-67.5211111111111,10.84000015258789,0.10999999940395355,NGC2011,"NGC2011,SL559,ESO56SC144,BRHT14a,KMHK1039"
LMC1147,*,0.10000000149011612,0.3799999952316284,,7.5,1,nan,83.08333333333333,-67.52777777777777,11.25,0.10999999940395355,BRHT14b,"BRHT14b,KMHK1040"
LMC1150,,0.07000000029802322,0.47999998927116394,,8.300000190734863,2,nan,83.12083333333332,-69.58555555555554,14.4399995803833,0.12999999523162842,BSDL2257,BSDL2257
LMC1151,,0.07999999821186066,0.949999988079071,,7.949999809265137,1,nan,83.13749999999999,-71.71694444444444,11.140000343322754,0.10999999940395355,NGC2025,"NGC2025,SL571,ESO56SC149,KMHK1057"
LMC1156,,0.07999999821186066,0.33000001311302185,,7.599999904632568,2,nan,83.16666666666666,-66.86194444444443,13.869999885559082,0.10999999940395355,KMHK1049,KMHK1049
LMC1157,,0.05000000074505806,0.36000001430511475,,7.199999809265137,2,nan,83.20416666666665,-67.34388888888888,11.720000267028809,0.10999999940395355,[SL63] 564,"SL564,KMHK1054"
LMC1161,,0.05000000074505806,0.4000000059604645,>,8.800000190734863,0,nan,83.25416666666666,-67.84916666666666,14.800000190734863,0.11999999731779099,KMHK1055,KMHK1055
LMC1163,*,0.05999999865889549,0.699999988079071,,8.399999618530273,1,nan,83.29166666666666,-71.02472222222221,13.930000305175781,0.10000000149011612,[SL63] 572,"SL572,KMHK1073"
LMC1167,,0.05999999865889549,0.3799999952316284,,8.199999809265137,2,nan,83.31249999999999,-66.72027777777777,14.720000267028809,0.10999999940395355,BSDL2273,BSDL2273
LMC1173,,0.05999999865889549,0.44999998807907104,,7.699999809265137,2,nan,83.37499999999999,-67.45277777777777,11.970000267028809,0.11999999731779099,NGC2021,"NGC2021,SL570,ESO56SC150,KMHK1067"
LMC1174,,0.05000000074505806,0.2199999988079071,,8.0,3,nan,83.37916666666666,-69.38,13.239999771118164,0.14000000059604645,KMK88 75,KMK88-75
LMC1181,,0.019999999552965164,0.30000001192092896,,7.5,2,nan,83.49166666666666,-67.00777777777778,12.779999732971191,0.10999999940395355,KMHK1074,KMHK1074
LMC1183,*,0.019999999552965164,0.3499999940395355,,7.599999904632568,2,nan,83.49999999999999,-66.84027777777777,12.050000190734863,0.10999999940395355,KMHK1076,KMHK1076
LMC1184,*,0.019999999552965164,0.2800000011920929,,8.199999809265137,1,nan,83.51249999999999,-66.82749999999999,15.59000015258789,0.10999999940395355,[HS66] 354,"HS354,KMHK1078"
LMC1186,,0.18000000715255737,0.5099999904632568,,8.300000190734863,2,nan,83.54583333333332,-68.5911111111111,13.1899995803833,0.11999999731779099,[SL63] 580,"SL580,KMHK1086"
LMC1187,,0.11999999731779099,0.47999998927116394,,7.800000190734863,1,nan,83.55416666666666,-67.85638888888889,12.989999771118164,0.10999999940395355,[SL63] 579,"SL579,KMHK1085"
LMC1188,,0.11999999731779099,0.5,,8.300000190734863,2,nan,83.56249999999999,-68.5436111111111,13.180000305175781,0.11999999731779099,[SL63] 583,"SL583,KMHK1088"
LMC1193,,0.05000000074505806,0.550000011920929,>,8.800000190734863,0,nan,83.58333333333333,-65.28777777777776,15.739999771118164,0.14000000059604645,[SL63] 578,"SL578,LW242,KMHK1080"
LMC1196,*,0.15000000596046448,0.23999999463558197,,7.800000190734863,2,nan,83.60833333333332,-67.44583333333333,14.039999961853027,0.11999999731779099,BRHT63b,BRHT63b
LMC1197,*,0.20000000298023224,0.2800000011920929,,7.699999809265137,2,nan,83.61249999999998,-69.42888888888888,13.380000114440918,0.14000000059604645,KMK88 77,KMK88-77
LMC1198,,0.10000000149011612,0.44999998807907104,,7.900000095367432,1,nan,83.62083333333332,-67.12472222222222,11.270000457763672,0.10999999940395355,[SL63] 582,"SL582,KMHK1091"
