#@string, string, string, string, string, string, string, ra, dec, string, int, float, float, float, string, string, float, string, string, string, string, string, string, float
dataproduct_type,obs_collection,instrument,filters,wavelength_region,target_name,obs_id,s_ra,s_dec,proposal_pi,calib_level,t_min,t_max,t_exptime,target_classification,obs_title,t_obs_release,proposal_id,objID,s_region,jpegURL,obsid,project,distance
image,HST,ACS/WFC,f814w,OPTICAL,NGC1939,HST_9891_63_ACS_WFC_F814W,80.3880991079952,-69.9383062074816,Gilmore,3,52847.63078,52847.6331,200,,,53030.98747,9891,2002543460,POLYGON J2000 80.44708080 -69.95814020 80.50152320 -69.93644600 80.38408450 -69.89656180 80.32962430 -69.91822000 80.44708080 -69.95814020 POLYGON J2000 80.39183880 -69.97979360 80.44411050 -69.95870200 80.32957590 -69.91871820 80.27728890 -69.93977610 80.39183880 -69.97979360,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_63_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2001330908,HLA,3831.14325936809
image,HST,ACS/WFC,f555w,OPTICAL,NGC1939,HST_9891_63_ACS_WFC_F555W,80.3881021523976,-69.9383473329165,Gilmore,3,52847.6209,52847.62473,330,,,53030.8617,9891,2002543459,POLYGON J2000 80.32957390 -69.91875890 80.27728310 -69.93981760 80.39184290 -69.97983650 80.44411820 -69.95874420 80.32957390 -69.91875890 POLYGON J2000 80.32962330 -69.91826020 80.44708780 -69.95818200 80.50153420 -69.93648670 80.38408760 -69.89660090 80.32962330 -69.91826020,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_63_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2001330907,HLA,3831.26000058128
image,HST,ACS/WFC,f814w,OPTICAL,NGC1943,HST_9891_64_ACS_WFC_F814W,80.6617443891849,-70.1594233090853,Gilmore,3,52919.77765,52919.77812,40,,,53102.99878,9891,2002531193,POLYGON J2000 80.54826130 -70.17493670 80.62484120 -70.18448630 80.69534270 -70.13379380 80.61891770 -70.12427430 80.54826130 -70.17493670 POLYGON J2000 80.69673450 -70.13363620 80.62743180 -70.18524830 80.70650740 -70.19529630 80.77564630 -70.14365370 80.69673450 -70.13363620,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_64_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2001318641,HLA,4415.19479506194
image,HST,ACS/WFC,f555w,OPTICAL,NGC1943,HST_9891_64_ACS_WFC_F555W,80.6616321194651,-70.159438559827,Gilmore,3,52919.77097,52919.77157,50,,,53102.99703,9891,2002531192,POLYGON J2000 80.62731930 -70.18526470 80.70639850 -70.19531350 80.77553860 -70.14366850 80.69662320 -70.13365020 80.62731930 -70.18526470 POLYGON J2000 80.69522950 -70.13380760 80.61880200 -70.12428730 80.54814560 -70.17495270 80.62472810 -70.18450310 80.69522950 -70.13380760,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_64_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2001318640,HLA,4415.29096001519
image,HST,ACS/WFC,f814w,OPTICAL,NGC1872,HST_9891_59_ACS_WFC_F814W,78.336732268826,-69.3179225438889,Gilmore,3,52903.56547,52903.56653,90,,,53086.69542,9891,2002568104,POLYGON J2000 78.36949400 -69.29236770 78.29622210 -69.28267950 78.22739660 -69.33318610 78.30080900 -69.34290350 78.36949400 -69.29236770 POLYGON J2000 78.30328380 -69.34367110 78.37908220 -69.35389390 78.44648400 -69.30240660 78.37083400 -69.29221320 78.30328380 -69.34367110,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_59_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2001355552,HLA,4662.19921963911
image,HST,ACS/WFC,f555w,OPTICAL,NGC1872,HST_9891_59_ACS_WFC_F555W,78.336623750116,-69.3179374949402,Gilmore,3,52903.55804,52903.5594,115,,,53086.69367,9891,2002568103,POLYGON J2000 78.36938500 -69.29238100 78.29610990 -69.28269170 78.22728360 -69.33320190 78.30069910 -69.34292020 78.36938500 -69.29238100 POLYGON J2000 78.37072680 -69.29222660 78.30317460 -69.34368750 78.37897730 -69.35391130 78.44638110 -69.30242090 78.37072680 -69.29222660,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_59_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2001355551,HLA,4662.33820262293
image,HST,ACS/WFC,f555w,OPTICAL,NGC2108,HST_9891_75_ACS_WFC_F555W,86.0197061829668,-69.1728053694431,Gilmore,3,52867.16913,52867.17204,250,,,53050.37824,9891,2002493960,POLYGON J2000 85.97769650 -69.14906000 85.91481300 -69.16533580 85.99584040 -69.21343980 86.05880220 -69.19713440 85.97769650 -69.14906000 POLYGON J2000 85.97807140 -69.14857910 86.06195980 -69.19682640 86.12735110 -69.18010980 86.04338250 -69.13189430 85.97807140 -69.14857910,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_75_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2001281408,HLA,5106.48522665631
image,HST,ACS/WFC,f814w,OPTICAL,NGC2108,HST_9891_75_ACS_WFC_F814W,86.0197302856699,-69.1727651693666,Gilmore,3,52867.1781,52867.18008,170,,,53050.37929,9891,2002493961,POLYGON J2000 85.97809840 -69.14854000 86.06198080 -69.19678530 86.12736790 -69.18006940 86.04340520 -69.13185590 85.97809840 -69.14854000 POLYGON J2000 85.99586470 -69.21339800 86.05882280 -69.19709300 85.97772490 -69.14902050 85.91484510 -69.16529590 85.99586470 -69.21339800,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_75_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2001281409,HLA,5106.51314716128
image,HST,ACS/WFC,f435w,OPTICAL,ESO057-SC033,HST_10595_05_ACS_WFC_F435W,86.0237720869343,-69.1609328937609,Goudfrooij,3,53969.51994,53969.53231,770,,,54334.67049,10595,2002493958,POLYGON J2000 85.98630570 -69.21139840 86.05395720 -69.19766340 86.05387639 -69.19760086 86.05589820 -69.19718970 86.03044638 -69.17747369 86.05719160 -69.19748030 86.12738680 -69.18343220 86.12729593 -69.18336445 86.12932490 -69.18295770 86.06089411 -69.13180825 86.06080370 -69.13174050 85.99073210 -69.14576150 85.99082233 -69.14582927 85.98879420 -69.14623440 85.98908534 -69.14645310 85.92267820 -69.15993440 85.92275847 -69.15999698 85.92073750 -69.16040660 85.98630570 -69.21139840,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10595_05_ACS_WFC_F435W&size=ALL&format=jpeg&output_size=256,2001281406,HLA,5112.46896206839
image,HST,ACS/WFC,f555w,OPTICAL,ESO057-SC033,HST_10595_05_ACS_WFC_F555W,86.0237732470793,-69.1609329935961,Goudfrooij,3,53969.5385,53969.55029,720,,,54334.68447,10595,2002493959,POLYGON J2000 86.05589770 -69.19718780 86.03047729 -69.17749634 86.05719070 -69.19747930 86.12738500 -69.18343160 86.12729398 -69.18336374 86.12932290 -69.18295700 86.06089501 -69.13180918 86.06080470 -69.13174150 85.99073410 -69.14576220 85.99082418 -69.14582987 85.98879600 -69.14623500 85.98908785 -69.14645424 85.92268250 -69.15993490 85.92276270 -69.15999743 85.92074140 -69.16040710 85.98630660 -69.21139600 86.05395670 -69.19766160 86.05387577 -69.19759897 86.05589770 -69.19718780,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10595_05_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2001281407,HLA,5112.47409907881
