#@string, string, string, string, string, string, string, ra, dec, string, int, float, float, float, string, string, float, string, string, string, string, string, string, float
dataproduct_type,obs_collection,instrument,filters,wavelength_region,target_name,obs_id,s_ra,s_dec,proposal_pi,calib_level,t_min,t_max,t_exptime,target_classification,obs_title,t_obs_release,proposal_id,objID,s_region,jpegURL,obsid,project,distance
image,HST,ACS/WFC,F814W,OPTICAL,SMCJ004802-732058,J90602010,12.01125,-73.34969444444,OLSZEWSKI,3,53322.87147,53322.88361,560,GALAXY,,53687.87656,10126,2001915033,POLYGON 12.11059232 -73.35508106 11.95827179 -73.32079027 11.90440796 -73.34405197 12.06051309 -73.3783006 12.11059232 -73.35508106 12.11059232 -73.35508106,http://archive.stsci.edu/hst/previews/J906/J90602010_256.jpg,2000965290,DADS,2655.50055202883
image,HST,ACS/WFC,F555W,OPTICAL,SMCJ004802-732058,J90602020,12.01125,-73.34969444444,OLSZEWSKI,3,53322.8573,53322.86944,560,GALAXY,,53687.8624,10126,2001915034,POLYGON 12.11059232 -73.35508106 11.95827179 -73.32079027 11.90440796 -73.34405197 12.06051309 -73.3783006 12.11059232 -73.35508106 12.11059232 -73.35508106,http://archive.stsci.edu/hst/previews/J906/J90602020_256.jpg,2000965291,DADS,2655.50055202883
image,HST,ACS/WFC,F606W,OPTICAL,ANY,JCC209020,13.31343669527,-73.59666617154,KALLIVAYALIL,3,56566.6352,56566.65777,1452,UNIDENTIFIED,,56931.79361,13476,2001930222,POLYGON 13.41531701 -73.57590765 13.22094764 -73.56805689 13.20781482 -73.62548377 13.40817524 -73.63205744 13.41531701 -73.57590765 13.41531701 -73.57590765,http://archive.stsci.edu/hst/previews/JCC2/JCC209020_256.jpg,2000980482,DADS,2697.71417565533
image,HST,ACS/WFC,F814W,OPTICAL,ANY,JCC209010,13.30953703355,-73.59686893206,KALLIVAYALIL,3,56566.62873,56566.67083,689,UNIDENTIFIED,,56931.80062,13476,2001930221,POLYGON 13.41142344 -73.57611231 13.21705354 -73.568258 13.20390739 -73.62568464 13.4042687 -73.63226197 13.41142344 -73.57611231 13.41142344 -73.57611231,http://archive.stsci.edu/hst/previews/JCC2/JCC209010_256.jpg,2000980481,DADS,2699.24402598368
image,HST,ACS/WFC,F814W,OPTICAL,ANY,JCC211010,14.81534906242,-72.05051147552,KALLIVAYALIL,3,56568.4066,56568.44223,689,UNIDENTIFIED,,56933.60576,13476,2001930988,POLYGON 14.89426457 -72.02467737 14.71453455 -72.0273738 14.73807944 -72.08446129 14.92236128 -72.08019227 14.89426457 -72.02467737 14.89426457 -72.02467737,http://archive.stsci.edu/hst/previews/JCC2/JCC211010_256.jpg,2000981249,DADS,2862.61774938828
image,HST,ACS/WFC,F606W,OPTICAL,ANY,JCC211020,14.81873286516,-72.05010359046,KALLIVAYALIL,3,56568.41307,56568.43564,1452,UNIDENTIFIED,,56933.61081,13476,2001930223,POLYGON 14.89764195 -72.02426812 14.71791636 -72.02696767 14.74147116 -72.08405475 14.92574817 -72.07978253 14.89764195 -72.02426812 14.89764195 -72.02426812,http://archive.stsci.edu/hst/previews/JCC2/JCC211020_256.jpg,2000980483,DADS,2865.14148608189
image,HST,ACS/WFC,F606W,OPTICAL,ANY,JCC207020,11.05658110277,-72.78057122866,KALLIVAYALIL,3,56566.51472,56566.56398,1452,UNIDENTIFIED,,56931.77812,13476,2001930053,POLYGON 11.14185536 -72.75564052 10.95455595 -72.75631473 10.97199969 -72.8136292 11.16425893 -72.81143382 11.14185536 -72.75564052 11.14185536 -72.75564052,http://archive.stsci.edu/hst/previews/JCC2/JCC207020_256.jpg,2000980313,DADS,2944.46923404625
image,HST,ACS/WFC,F814W,OPTICAL,ANY,JCC207010,11.05301040315,-72.78094074779,KALLIVAYALIL,3,56566.50825,56566.57058,689,UNIDENTIFIED,,56931.73067,13476,2001930052,POLYGON 11.13829141 -72.75601153 10.95098798 -72.75668243 10.9684205 -72.81399721 11.16068419 -72.81180523 11.13829141 -72.75601153 11.13829141 -72.75601153,http://archive.stsci.edu/hst/previews/JCC2/JCC207010_256.jpg,2000980312,DADS,2948.18798886928
image,HST,ACS/WFC,F814W,OPTICAL,ANY,JBHY30020,17.09751711382,-72.97757293832,GIRARDI,3,55798.70709,55798.73034,1150,UNIDENTIFIED,,56164.84637,12257,2001928008,POLYGON 17.24900421 -72.97726263 17.09949992 -72.94208559 16.96578134 -72.98143228 17.11580909 -73.01868249 17.24900421 -72.97726263 17.24900421 -72.97726263,http://archive.stsci.edu/hst/previews/JBHY/JBHY30020_256.jpg,2000978268,DADS,3251.04469104682
image,HST,ACS/WFC,F555W,OPTICAL,ANY,JBHY30010,17.0992106008,-72.97835692301,GIRARDI,3,55798.66259,55798.68204,810,UNIDENTIFIED,,56164.83032,12257,2001928007,POLYGON 17.25070439 -72.97804537 17.10119005 -72.94286956 16.96746926 -72.98221735 17.11750731 -73.01946632 17.25070439 -72.97804537 17.25070439 -72.97804537,http://archive.stsci.edu/hst/previews/JBHY/JBHY30010_256.jpg,2000978267,DADS,3253.17696044974
image,HST,ACS/WFC,f555w,OPTICAL,SFH-10A,HST_10396_12_ACS_WFC_F555W,17.1550960568026,-72.9787999092286,Gallagher,3,53752.7972,53752.84469,1669,,,54118.04427,10396,2002396469,POLYGON J2000 17.13966882 -73.00684532 17.13951060 -73.00712650 17.14052908 -73.00714833 17.14175401 -73.00717458 17.23393770 -73.00912870 17.23426465 -73.00854196 17.23650860 -73.00858900 17.23683548 -73.00800220 17.23907870 -73.00804920 17.26947125 -72.95330247 17.26979590 -72.95271580 17.17566800 -72.95073010 17.17534020 -72.95131671 17.17310400 -72.95126900 17.17306755 -72.95133420 17.17152877 -72.95130136 17.17176915 -72.95083215 17.17207250 -72.95024000 17.07478190 -72.94792110 17.07447530 -72.94851313 17.07221490 -72.94845870 17.07217787 -72.94853017 17.06937330 -72.94846260 17.04022120 -73.00453840 17.04076742 -73.00455160 17.04049580 -73.00507240 17.04276324 -73.00512718 17.13809960 -73.00740750 17.13840507 -73.00681540 17.13966882 -73.00684532,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10396_12_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2001183917,HLA,3340.34553858929
image,HST,ACS/WFC,f814w,OPTICAL,SFH-10A,HST_10396_12_ACS_WFC_F814W,17.155093225923,-72.9787997672202,Gallagher,3,53752.75609,53752.79109,1562,,,54117.96558,10396,2002396468,POLYGON J2000 17.13950500 -73.00712470 17.23335718 -73.00911444 17.23392760 -73.00912640 17.23425449 -73.00853985 17.23649930 -73.00858690 17.23682617 -73.00800020 17.23906990 -73.00804720 17.26942947 -72.95336846 17.26979020 -72.95271670 17.17566590 -72.95073160 17.17533805 -72.95131820 17.17310160 -72.95127050 17.17306527 -72.95133548 17.17152677 -72.95130265 17.17173073 -72.95090458 17.17207070 -72.95024100 17.07478490 -72.94792260 17.07447823 -72.94851472 17.07221800 -72.94846030 17.07218108 -72.94853157 17.06937620 -72.94846400 17.04022280 -73.00453740 17.04076968 -73.00455061 17.04049820 -73.00507110 17.13754995 -73.00739286 17.13809630 -73.00740580 17.13840174 -73.00681380 17.13909281 -73.00683017 17.13966316 -73.00684367 17.13950500 -73.00712470,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10396_12_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2001183916,HLA,3340.34666408411
image,HST,ACS/WFC,F814W,OPTICAL,SFH-10A,J96112010,17.16583333333,-72.97916666667,GALLAGHER,3,53752.75608,53752.76177,2,GALAXY,,54117.94339,10396,2001915966,POLYGON 17.26593784 -72.95284013 17.07046563 -72.94765912 17.04241081 -73.00391749 17.23423672 -73.00758683 17.26593784 -72.95284013 17.26593784 -72.95284013,http://archive.stsci.edu/hst/previews/J961/J96112010_256.jpg,2000966223,DADS,3342.25690692034
image,HST,ACS/WFC,F555W,OPTICAL,SFH-10A,J96112030,17.16583333333,-72.97916666667,GALLAGHER,3,53752.79719,53752.81413,2,GALAXY,,54117.97978,10396,2001915968,POLYGON 17.26593784 -72.95284013 17.07046563 -72.94765912 17.04241081 -73.00391749 17.23423672 -73.00758683 17.26593784 -72.95284013 17.26593784 -72.95284013,http://archive.stsci.edu/hst/previews/J961/J96112030_256.jpg,2000966225,DADS,3342.25690692034
image,HST,ACS/WFC,F814W,OPTICAL,SFH-10A,J96112020,17.16840174105,-72.97862780656,GALLAGHER,3,53752.76367,53752.78488,1512,GALAXY,,54117.96558,10396,2001915967,POLYGON 17.26849964 -72.95229999 17.07303268 -72.94712138 17.04498681 -73.00338009 17.23680734 -73.00704708 17.26849964 -72.95229999 17.26849964 -72.95229999,http://archive.stsci.edu/hst/previews/J961/J96112020_256.jpg,2000966224,DADS,3344.66065943014
image,HST,ACS/WFC,F555W,OPTICAL,SFH-10A,J96112040,17.16840174105,-72.97862780656,GALLAGHER,3,53752.81603,53752.83846,1617,GALAXY,,54118.03735,10396,2001915969,POLYGON 17.26849964 -72.95229999 17.07303268 -72.94712138 17.04498681 -73.00338009 17.23680734 -73.00704708 17.26849964 -72.95229999 17.26849964 -72.95229999,http://archive.stsci.edu/hst/previews/J961/J96112040_256.jpg,2000966226,DADS,3344.66065943014
image,HST,ACS/WFC,f475w,OPTICAL,HIGH-GALACTIC-LATITUDE,HST_9488_9u_ACS_WFC_F475W,17.4546428817981,-72.8826982546876,Ratnatunga,3,52539.95263,52539.98523,2544,,,52540.12953,9488,2002396328,POLYGON J2000 17.36266880 -72.89105310 17.39726670 -72.91780660 17.58185560 -72.90124830 17.54701060 -72.87452620 17.36266880 -72.89105310 POLYGON J2000 17.32862550 -72.86409920 17.36263540 -72.88989150 17.54554740 -72.87427560 17.51130070 -72.84851390 17.32862550 -72.86409920,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9488_9u_ACS_WFC_F475W&size=ALL&format=jpeg&output_size=256,2001183776,HLA,3608.63279314929
image,HST,ACS/WFC,f475w,OPTICAL,HIGH-GALACTIC-LATITUDE,HST_9488_9t_ACS_WFC_F475W,17.4647791290827,-72.8834744389941,Ratnatunga,3,52539.2453,52539.27667,1626,,,52539.34095,9488,2002396317,POLYGON J2000 17.33800030 -72.86532420 17.37306740 -72.89099400 17.55533490 -72.87472940 17.52003560 -72.84909110 17.33800030 -72.86532420 POLYGON J2000 17.37314890 -72.89215540 17.40884630 -72.91878420 17.59274860 -72.90157130 17.55680870 -72.87497480 17.37314890 -72.89215540,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9488_9t_ACS_WFC_F475W&size=ALL&format=jpeg&output_size=256,2001183765,HLA,3618.55865075998
image,HST,ACS/WFC,f475w,OPTICAL,HIGH-GALACTIC-LATITUDE,HST_9488_bn_ACS_WFC_F475W,17.7700857108381,-72.90149472463,Ratnatunga,3,52875.95354,52875.97502,1583,,,52876.39343,9488,2002381360,POLYGON J2000 17.83668540 -72.88094420 17.70410700 -72.92215050 17.77935660 -72.94035480 17.91189570 -72.89909960 17.83668540 -72.88094420 POLYGON J2000 17.76198500 -72.86352530 17.62907880 -72.90368400 17.70212120 -72.92114620 17.83499250 -72.88093980 17.76198500 -72.86352530,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9488_bn_ACS_WFC_F475W&size=ALL&format=jpeg&output_size=256,2001168808,HLA,3928.63614026825
image,HST,ACS/WFC,f475w,OPTICAL,HIGH-GALACTIC-LATITUDE,HST_9488_bj_ACS_WFC_F475W,17.7847690157623,-72.901190912786,Ratnatunga,3,52874.00571,52874.03943,1800,,,52874.27087,9488,2002380351,POLYGON J2000 17.92634110 -72.89781400 17.84970300 -72.88018470 17.72046600 -72.92229800 17.79715790 -72.93997590 17.92634110 -72.89781400 POLYGON J2000 17.84801030 -72.88019200 17.77363420 -72.86328800 17.64397500 -72.90435650 17.71840010 -72.92130770 17.84801030 -72.88019200,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9488_bj_ACS_WFC_F475W&size=ALL&format=jpeg&output_size=256,2001167799,HLA,3944.4682059541
image,HST,ACS/WFC,f475w,OPTICAL,HIGH-GALACTIC-LATITUDE,HST_9488_bk_ACS_WFC_F475W,17.7847743739816,-72.9011875377527,Ratnatunga,3,52874.13624,52874.17172,1800,,,52874.39273,9488,2002380353,POLYGON J2000 17.84970840 -72.88018130 17.72047130 -72.92229470 17.79716330 -72.93997250 17.92634640 -72.89781060 17.84970840 -72.88018130 POLYGON J2000 17.77363950 -72.86328460 17.64398040 -72.90435310 17.71840540 -72.92130430 17.84801570 -72.88018860 17.77363950 -72.86328460,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9488_bk_ACS_WFC_F475W&size=ALL&format=jpeg&output_size=256,2001167801,HLA,3944.47359939346
image,HST,ACS/WFC,f475w,OPTICAL,HIGH-GALACTIC-LATITUDE,HST_9488_bl_ACS_WFC_F475W,17.7847761238385,-72.9011817793768,Ratnatunga,3,52874.24012,52874.268,1669,,,52874.75522,9488,2002380356,POLYGON J2000 17.92634790 -72.89780490 17.84971000 -72.88017560 17.72047330 -72.92228890 17.79716510 -72.93996670 17.92634790 -72.89780490 POLYGON J2000 17.77364130 -72.86327900 17.64398250 -72.90434730 17.71840740 -72.92129850 17.84801730 -72.88018290 17.77364130 -72.86327900,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9488_bl_ACS_WFC_F475W&size=ALL&format=jpeg&output_size=256,2001167804,HLA,3944.47527197937
image,HST,ACS/WFC,F606W,OPTICAL,ANY,JCC220020,17.45034305551,-72.28188701467,KALLIVAYALIL,3,56664.08117,56664.10375,1452,UNIDENTIFIED,,57029.23786,13476,2001930994,POLYGON 17.5242047 -72.25033271 17.33741981 -72.25873405 17.35461517 -72.31534765 17.53679358 -72.30572779 17.5242047 -72.25033271 17.5242047 -72.25033271,http://archive.stsci.edu/hst/previews/JCC2/JCC220020_256.jpg,2000981255,DADS,4148.91526179909
image,HST,ACS/WFC,F814W,OPTICAL,ANY,JCC220010,17.44893820825,-72.28085209735,KALLIVAYALIL,3,56664.0747,56664.11035,689,UNIDENTIFIED,,57029.24418,13476,2001930993,POLYGON 17.52279785 -72.24929836 17.33602289 -72.25769842 17.3532131 -72.31431213 17.5353819 -72.30469353 17.52279785 -72.24929836 17.52279785 -72.24929836,http://archive.stsci.edu/hst/previews/JCC2/JCC220010_256.jpg,2000981254,DADS,4149.36755986189
image,HST,ACS/WFC,F814W,OPTICAL,ANY,JBP507010,18.16315041182,-72.74775292413,ROMAN-DUVAL,3,56133.04479,56133.117,3461.5,UNIDENTIFIED,,56498.61571,12581,2001930895,POLYGON 18.29021478 -72.72441161 18.10264531 -72.71714037 18.05885751 -72.77112723 18.25084302 -72.78005503 18.29021478 -72.72441161 18.29021478 -72.72441161,http://archive.stsci.edu/hst/previews/JBP5/JBP507010_256.jpg,2000981156,DADS,4401.65760868079
image,HST,ACS/WFC,F475W,OPTICAL,ANY,JBP507020,18.16315041182,-72.74775292413,ROMAN-DUVAL,3,56133.12023,56133.18831,3580,UNIDENTIFIED,,56498.39987,12581,2001937296,POLYGON 18.29021478 -72.72441161 18.10264531 -72.71714037 18.05885751 -72.77112723 18.25084302 -72.78005503 18.29021478 -72.72441161 18.29021478 -72.72441161,http://archive.stsci.edu/hst/previews/JBP5/JBP507020_256.jpg,2000987913,DADS,4401.65760868079
image,HST,ACS/WFC,F814W,OPTICAL,ANY,JBP507S4Q,18.08712220099,-72.76518136716,ROMAN-DUVAL,2,56133.20854,56133.20856,1,UNIDENTIFIED,,56498.37863,12581,2001502957,POLYGON ICRS  18.05885925 -72.77112450  18.10495764 -72.77323780  18.11553710 -72.75925956  18.06959760 -72.75726866  18.05885925 -72.77112450,http://archive.stsci.edu/hst/previews/JBP5/JBP507S4Q_256.jpg,2000529411,DADS,4401.6603601373
image,HST,ACS/WFC,F606W,OPTICAL,ANY,JCC204020,9.754079674689,-73.19094531876,KALLIVAYALIL,3,56566.25517,56566.28622,1452,UNIDENTIFIED,,56931.34378,13476,2001930984,POLYGON 9.84301 -73.16650388 9.65127267 -73.16611215 9.66530682 -73.22351543 9.86223926 -73.22241411 9.84301 -73.16650388 9.84301 -73.16650388,http://archive.stsci.edu/hst/previews/JCC2/JCC204020_256.jpg,2000981245,DADS,4459.55988598875
image,HST,ACS/WFC,F814W,OPTICAL,ANY,JCC204010,9.750400524881,-73.19129445343,KALLIVAYALIL,3,56566.2487,56566.29281,689,UNIDENTIFIED,,56931.40759,13476,2001930983,POLYGON 9.83933785 -73.1668546 9.64759674 -73.16645946 9.66161899 -73.223863 9.85855565 -73.22276517 9.83933785 -73.1668546 9.83933785 -73.1668546,http://archive.stsci.edu/hst/previews/JCC2/JCC204010_256.jpg,2000981244,DADS,4463.5778462622
image,HST,ACS/WFC,F475W,OPTICAL,ANY,JBHY12010,16.97491958454,-71.86070500779,GIRARDI,3,55801.32223,55801.36025,2490,UNIDENTIFIED,,56167.43755,12257,2001928005,POLYGON 17.11736251 -71.8612083 16.97886182 -71.82523417 16.85084506 -71.86386223 16.98969775 -71.90190551 17.11736251 -71.8612083 17.11736251 -71.8612083,http://archive.stsci.edu/hst/previews/JBHY/JBHY12010_256.jpg,2000978265,DADS,4747.61719690501
image,HST,ACS/WFC,F814W,OPTICAL,ANY,JBHY12020,16.97342357488,-71.8598836801,GIRARDI,3,55801.37457,55801.42434,2700,UNIDENTIFIED,,56167.57906,12257,2001928006,POLYGON 17.11586029 -71.86038806 16.9773685 -71.82441287 16.84935429 -71.86303995 16.98819789 -71.9010843 17.11586029 -71.86038806 17.11586029 -71.86038806,http://archive.stsci.edu/hst/previews/JBHY/JBHY12020_256.jpg,2000978266,DADS,4748.73034427812
image,HST,ACS/WFC,F814W,OPTICAL,ANY,JBP509010,18.60585595105,-73.41297246118,ROMAN-DUVAL,3,56185.75421,56185.86723,3461.5,UNIDENTIFIED,,56551.03054,12581,2001937297,POLYGON 18.75059811 -73.42913147 18.65375359 -73.38022542 18.47543618 -73.40225791 18.56975013 -73.45312985 18.75059811 -73.42913147 18.75059811 -73.42913147,http://archive.stsci.edu/hst/previews/JBP5/JBP509010_256.jpg,2000987914,DADS,5161.9417873156
image,HST,ACS/WFC,F475W,OPTICAL,ANY,JBP509020,18.60585595105,-73.41297246118,ROMAN-DUVAL,3,56185.87046,56185.95116,3580,UNIDENTIFIED,,56551.14432,12581,2001932101,POLYGON 18.75059811 -73.42913147 18.65375359 -73.38022542 18.47543618 -73.40225791 18.56975013 -73.45312985 18.75059811 -73.42913147 18.75059811 -73.42913147,http://archive.stsci.edu/hst/previews/JBP5/JBP509020_256.jpg,2000982401,DADS,5161.9417873156
image,HST,ACS/WFC,F814W,OPTICAL,ANY,JBP509LTQ,18.50967367095,-73.4053932578,ROMAN-DUVAL,2,56185.96515,56185.96517,1,UNIDENTIFIED,,56551.1233,12581,2001500223,POLYGON ICRS  18.47544491 -73.40225668  18.49818245 -73.41445164  18.54395104 -73.40858001  18.52092987 -73.39649141  18.47544491 -73.40225668,http://archive.stsci.edu/hst/previews/JBP5/JBP509LTQ_256.jpg,2000525901,DADS,5161.94860870813
image,HST,ACS/WFC,F814W,OPTICAL,ANY,JCC222010,18.5144864117,-73.46921749155,KALLIVAYALIL,3,56569.29991,56569.34539,689,UNIDENTIFIED,,56934.53512,13476,2001930063,POLYGON 18.62305648 -73.45176967 18.43436347 -73.43789409 18.39909042 -73.49455836 18.59415039 -73.50735115 18.62305648 -73.45176967 18.62305648 -73.45176967,http://archive.stsci.edu/hst/previews/JCC2/JCC222010_256.jpg,2000980323,DADS,5169.90603632652
image,HST,ACS/WFC,F606W,OPTICAL,ANY,JCC222020,18.51841186641,-73.46913773887,KALLIVAYALIL,3,56569.30638,56569.3388,1452,UNIDENTIFIED,,56934.47222,13476,2001930064,POLYGON 18.6269775 -73.45168794 18.43828214 -73.43781593 18.4030225 -73.49448087 18.59808455 -73.50726996 18.6269775 -73.45168794 18.6269775 -73.45168794,http://archive.stsci.edu/hst/previews/JCC2/JCC222020_256.jpg,2000980324,DADS,5173.52052384079
image,HST,ACS/WFC,F814W,OPTICAL,ANY,JBYL03010,8.499977648394,-73.15574191125,GOUDFROOIJ,3,56433.99853,56434.02769,574,UNIDENTIFIED,,56799.37862,12908,2001935408,POLYGON 8.63513789 -73.16937532 8.56772993 -73.11598654 8.39154336 -73.13926574 8.45218932 -73.19194235 8.63513789 -73.16937532 8.63513789 -73.16937532,http://archive.stsci.edu/hst/previews/JBYL/JBYL03010_256.jpg,2000985971,DADS,5697.25552801183
image,HST,ACS/WFC,F435W,OPTICAL,ANY,JBYL03020,8.499977648394,-73.15574191125,GOUDFROOIJ,3,56434.00197,56434.02076,1460,UNIDENTIFIED,,56799.0999,12908,2001936366,POLYGON 8.63513789 -73.16937532 8.56772993 -73.11598654 8.39154336 -73.13926574 8.45218932 -73.19194235 8.63513789 -73.16937532 8.63513789 -73.16937532,http://archive.stsci.edu/hst/previews/JBYL/JBYL03020_256.jpg,2000986973,DADS,5697.25552801183
image,HST,ACS/WFC,F606W,OPTICAL,ANY,JCC221020,18.38095711451,-71.83478068516,KALLIVAYALIL,3,56664.1477,56664.17028,1452,UNIDENTIFIED,,57029.30578,13476,2001930062,POLYGON 18.45133577 -71.80284945 18.26947357 -71.81221566 18.289352 -71.86873192 18.46663348 -71.85817164 18.45133577 -71.80284945 18.45133577 -71.80284945,http://archive.stsci.edu/hst/previews/JCC2/JCC221020_256.jpg,2000980322,DADS,5905.99227709577
image,HST,ACS/WFC,F814W,OPTICAL,ANY,JCC221010,18.37952953352,-71.83375317945,KALLIVAYALIL,3,56664.14123,56664.17688,689,UNIDENTIFIED,,57029.31175,13476,2001930061,POLYGON 18.44990643 -71.80182252 18.26805349 -71.81118746 18.28792675 -71.86770385 18.46519929 -71.85714482 18.44990643 -71.80182252 18.44990643 -71.80182252,http://archive.stsci.edu/hst/previews/JCC2/JCC221010_256.jpg,2000980321,DADS,5907.0410544495
image,HST,ACS/WFC,f555w,OPTICAL,SFH-8,HST_10396_14_ACS_WFC_F555W,10.4421725434757,-71.0649187247716,Gallagher,3,53703.18311,53703.25153,2024,,,54068.56029,10396,2002579910,POLYGON J2000 10.49823935 -71.08716946 10.56076290 -71.06868060 10.55930489 -71.06805845 10.55982200 -71.06790530 10.45548630 -71.02325210 10.45395989 -71.02370360 10.45292390 -71.02325890 10.38992560 -71.04186430 10.39096122 -71.04230938 10.39108382 -71.04236208 10.39073310 -71.04246550 10.39102606 -71.04259140 10.39085990 -71.04264040 10.42100961 -71.05558659 10.38916010 -71.04228350 10.38763810 -71.04272546 10.38659510 -71.04228940 10.32084480 -71.06135080 10.32188734 -71.06178722 10.32202390 -71.06184438 10.32165140 -71.06195220 10.32195007 -71.06207722 10.32177740 -71.06212720 10.42910780 -71.10692180 10.43063419 -71.10647941 10.43168130 -71.10691510 10.43222664 -71.10675703 10.49747580 -71.08781480 10.49599110 -71.08719781 10.49653590 -71.08703940 10.49636935 -71.08697018 10.49668167 -71.08687797 10.49772170 -71.08732230 10.49823935 -71.08716946,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10396_14_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2001367358,HLA,7359.64222328519
image,HST,ACS/WFC,f814w,OPTICAL,SFH-8,HST_10396_14_ACS_WFC_F814W,10.4421704351968,-71.064919245392,Gallagher,3,53703.12444,53703.17703,1916,,,54068.47558,10396,2002579912,POLYGON J2000 10.49636371 -71.08696968 10.49667465 -71.08687787 10.49771510 -71.08732240 10.49823257 -71.08716960 10.56075280 -71.06868110 10.55929472 -71.06805888 10.55981160 -71.06790580 10.45548460 -71.02325400 10.45395804 -71.02370556 10.45292220 -71.02326090 10.38992760 -71.04186590 10.39096307 -71.04231094 10.39108547 -71.04236355 10.39073500 -71.04246690 10.39102854 -71.04259306 10.39086190 -71.04264220 10.42096764 -71.05557016 10.38916140 -71.04228480 10.38763939 -71.04272676 10.38659640 -71.04229070 10.32085020 -71.06135120 10.32189278 -71.06178765 10.32202915 -71.06184473 10.32165650 -71.06195260 10.32195563 -71.06207782 10.32178330 -71.06212770 10.42910630 -71.10692040 10.43063253 -71.10647805 10.43168000 -71.10691390 10.43222531 -71.10675584 10.49747060 -71.08781440 10.49598584 -71.08719737 10.49653050 -71.08703900 10.49636371 -71.08696968,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10396_14_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2001367360,HLA,7359.64671688848
image,HST,ACS/WFC,F814W,OPTICAL,SFH-8,J96114010,10.45,-71.0625,GALLAGHER,3,53703.12443,53703.13034,20,GALAXY,,54068.2727,10396,2001915970,POLYGON 10.55596404 -71.06756598 10.45354063 -71.02310853 10.32032253 -71.06103644 10.42873662 -71.10572606 10.55596404 -71.06756598 10.55596404 -71.06756598,http://archive.stsci.edu/hst/previews/J961/J96114010_256.jpg,2000966227,DADS,7365.07069927832
image,HST,ACS/WFC,F814W,OPTICAL,SFH-8,J96114020,10.45,-71.0625,GALLAGHER,3,53703.1322,53703.17701,1896,GALAXY,,54068.47558,10396,2001915971,POLYGON 10.55596404 -71.06756598 10.45354063 -71.02310853 10.32032253 -71.06103644 10.42873662 -71.10572606 10.55596404 -71.06756598 10.55596404 -71.06756598,http://archive.stsci.edu/hst/previews/J961/J96114020_256.jpg,2000966228,DADS,7365.07069927832
image,HST,ACS/WFC,F555W,OPTICAL,SFH-8,J96114030,10.45,-71.0625,GALLAGHER,3,53703.1831,53703.20382,40,GALAXY,,54068.48979,10396,2001916470,POLYGON 10.55596404 -71.06756598 10.45354063 -71.02310853 10.32032253 -71.06103644 10.42873662 -71.10572606 10.55596404 -71.06756598 10.55596404 -71.06756598,http://archive.stsci.edu/hst/previews/J961/J96114030_256.jpg,2000966727,DADS,7365.07069927832
image,HST,ACS/WFC,F555W,OPTICAL,SFH-8,J96114040,10.45,-71.0625,GALLAGHER,3,53703.20568,53703.25152,1984,GALAXY,,54068.56029,10396,2001916471,POLYGON 10.55596404 -71.06756598 10.45354063 -71.02310853 10.32032253 -71.06103644 10.42873662 -71.10572606 10.55596404 -71.06756598 10.55596404 -71.06756598,http://archive.stsci.edu/hst/previews/J961/J96114040_256.jpg,2000966728,DADS,7365.07069927832
image,HST,ACS/WFC,F606W,OPTICAL,ANY,JCC208020,11.00518604719,-74.78562552331,KALLIVAYALIL,3,56578.33435,56578.41058,1452,UNIDENTIFIED,,56943.50512,13476,2001930054,POLYGON 11.11763089 -74.76593274 10.90973012 -74.75607715 10.88756348 -74.81332885 11.10213336 -74.82197148 11.11763089 -74.76593274 11.11763089 -74.76593274,http://archive.stsci.edu/hst/previews/JCC2/JCC208020_256.jpg,2000980314,DADS,7481.00851974262
image,HST,ACS/WFC,F814W,OPTICAL,ANY,JCC208010,11.00096421113,-74.78578780388,KALLIVAYALIL,3,56578.30139,56578.41718,689,UNIDENTIFIED,,56943.57384,13476,2001930987,POLYGON 11.11341544 -74.76609708 10.9055152 -74.75623756 10.88333263 -74.81348884 11.09790236 -74.82213552 11.11341544 -74.76609708 11.11341544 -74.76609708,http://archive.stsci.edu/hst/previews/JCC2/JCC208010_256.jpg,2000981248,DADS,7483.14623523273
image,HST,ACS/WFC,F475W,OPTICAL,NGC-121,JCB002020,6.977511489723,-71.53176602198,MONELLI,3,56793.84635,56793.87848,590,STELLAR CLUSTER,,57159.08546,13435,2003106321,POLYGON 7.10817645 -71.52527236 6.9729917 -71.487939 6.86717301 -71.53300226 6.99624204 -71.57062021 7.10817645 -71.52527236 7.10817645 -71.52527236,http://archive.stsci.edu/hst/previews/JCB0/JCB002020_256.jpg,2001401351,DADS,8880.35504172984
