#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a MAST Result with these header lines unmodified.
#Product Type, Mission, Instrument, Project, Filters, Waveband, Target Name, Target Classification, Observation ID, RA, Dec, Proposal ID, Principal Investigator, Calibration Level, Start Time, End Time, Exposure Length, Min. Wavelength, Max. Wavelength, Observation Title, Release Date, s_region, jpegURL, Product Group ID, Object ID, Distance (")
#@string, string, string, string, string, string, string, string, string, ra, dec, string, string, int, float, float, float, float, float, string, float, string, string, string, string, float
dataproduct_type,obs_collection,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,proposal_id,proposal_pi,calib_level,t_min,t_max,t_exptime,em_min,em_max,obs_title,t_obs_release,s_region,jpegURL,obsid,objID,distance
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,ANY,,hst_09709_ru_wfpc2_f606w_wf,11.5712390837628,-73.1639729943327,9709,Rhoads,3,52926.93976,52926.98003,2500,510.890014648438,661.130004882813,,53293.91906,POLYGON J2000 11.66329700 -73.16419600 11.61841300 -73.14628800 11.58696613 -73.15290641 11.56941800 -73.14576600 11.54646735 -73.15050414 11.52415000 -73.14130400 11.46168900 -73.15402900 11.50565600 -73.17214000 11.50589425 -73.17209154 11.54637500 -73.18842200 11.60114293 -73.17703318 11.60153400 -73.17718900 11.60803701 -73.17582276 11.66329700 -73.16419600,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09709_ru_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004490328,2014870421,2007.70059378559
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,ANY,,hst_09709_rv_wfpc2_f606w_wf,11.5712390837628,-73.1639729943327,9709,Rhoads,3,52926.98837,52927.03119,2400,510.890014648438,661.130004882813,,53293.93677,POLYGON J2000 11.52415000 -73.14130400 11.46168900 -73.15402900 11.50565600 -73.17214000 11.50589425 -73.17209154 11.54637500 -73.18842200 11.60114293 -73.17703318 11.60153400 -73.17718900 11.60803701 -73.17582276 11.66329700 -73.16419600 11.61841300 -73.14628800 11.58696613 -73.15290641 11.56941800 -73.14576600 11.54646735 -73.15050414 11.52415000 -73.14130400,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09709_rv_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004490332,2014870425,2007.70059378559
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,ANY,,hst_09709_rw_wfpc2_f606w_wf,11.5712390837628,-73.1639729943327,9709,Rhoads,3,52927.09115,52927.11522,1800,510.890014648438,661.130004882813,,53293.96648,POLYGON J2000 11.61841300 -73.14628800 11.58696613 -73.15290641 11.56941800 -73.14576600 11.54646735 -73.15050414 11.52415000 -73.14130400 11.46168900 -73.15402900 11.50565600 -73.17214000 11.50589425 -73.17209154 11.54637500 -73.18842200 11.60114293 -73.17703318 11.60153400 -73.17718900 11.60803701 -73.17582276 11.66329700 -73.16419600 11.61841300 -73.14628800,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09709_rw_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004490336,2014870429,2007.70059378559
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,ANY,,hst_09709_rx_wfpc2_f606w_wf,11.5712390837628,-73.1639729943327,9709,Rhoads,3,52928.04531,52928.08559,2500,510.890014648438,661.130004882813,,53294.55972,POLYGON J2000 11.61841300 -73.14628800 11.58696613 -73.15290641 11.56941800 -73.14576600 11.54646735 -73.15050414 11.52415000 -73.14130400 11.46168900 -73.15402900 11.50565600 -73.17214000 11.50589425 -73.17209154 11.54637500 -73.18842200 11.60114293 -73.17703318 11.60153400 -73.17718900 11.60803701 -73.17582276 11.66329700 -73.16419600 11.61841300 -73.14628800,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09709_rx_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004490340,2014870433,2007.70059378559
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,ANY,,hst_10082_fl_wfpc2_f606w_wf,11.5712390837625,-73.1639729943327,10082,Rhoads,3,52924.12865,52924.13328,400,510.890014648438,661.130004882813,,53291.80593,POLYGON J2000 11.60114293 -73.17703318 11.60153400 -73.17718900 11.60803701 -73.17582276 11.66329700 -73.16419600 11.61841300 -73.14628800 11.58696613 -73.15290641 11.56941800 -73.14576600 11.54646735 -73.15050414 11.52415000 -73.14130400 11.46168900 -73.15402900 11.50565600 -73.17214000 11.50589425 -73.17209154 11.54637500 -73.18842200 11.60114293 -73.17703318,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_10082_fl_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004496956,2014877049,2007.70059378559
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,ANY,,hst_10082_fm_wfpc2_f606w_wf,11.5712390837625,-73.1639729943327,10082,Rhoads,3,52924.15295,52924.15758,400,510.890014648438,661.130004882813,,53291.80801,POLYGON J2000 11.50589425 -73.17209154 11.54637500 -73.18842200 11.60114293 -73.17703318 11.60153400 -73.17718900 11.60803701 -73.17582276 11.66329700 -73.16419600 11.61841300 -73.14628800 11.58696613 -73.15290641 11.56941800 -73.14576600 11.54646735 -73.15050414 11.52415000 -73.14130400 11.46168900 -73.15402900 11.50565600 -73.17214000 11.50589425 -73.17209154,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_10082_fm_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004496962,2014877055,2007.70059378559
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,ANY,,hst_10082_fn_wfpc2_f606w_wf,11.5712390837625,-73.1639729943327,10082,Rhoads,3,52924.19531,52924.19994,400,510.890014648438,661.130004882813,,53291.80978,POLYGON J2000 11.60114293 -73.17703318 11.60153400 -73.17718900 11.60803701 -73.17582276 11.66329700 -73.16419600 11.61841300 -73.14628800 11.58696613 -73.15290641 11.56941800 -73.14576600 11.54646735 -73.15050414 11.52415000 -73.14130400 11.46168900 -73.15402900 11.50565600 -73.17214000 11.50589425 -73.17209154 11.54637500 -73.18842200 11.60114293 -73.17703318,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_10082_fn_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004496968,2014877061,2007.70059378559
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,ANY,,hst_10082_fo_wfpc2_f606w_wf,11.5712390837625,-73.1639729943327,10082,Rhoads,3,52923.93698,52923.94045,300,510.890014648438,661.130004882813,,53291.78046,POLYGON J2000 11.52415000 -73.14130400 11.46168900 -73.15402900 11.50565600 -73.17214000 11.50589425 -73.17209154 11.54637500 -73.18842200 11.60114293 -73.17703318 11.60153400 -73.17718900 11.60803701 -73.17582276 11.66329700 -73.16419600 11.61841300 -73.14628800 11.58696613 -73.15290641 11.56941800 -73.14576600 11.54646735 -73.15050414 11.52415000 -73.14130400,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_10082_fo_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004496974,2014877067,2007.70059378559
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,ANY,,hst_10082_fp_wfpc2_f606w_wf,11.5712390837625,-73.1639729943327,10082,Rhoads,3,52924.2217,52924.22517,300,510.890014648438,661.130004882813,,53291.81083,POLYGON J2000 11.52415000 -73.14130400 11.46168900 -73.15402900 11.50565600 -73.17214000 11.50589425 -73.17209154 11.54637500 -73.18842200 11.60114293 -73.17703318 11.60153400 -73.17718900 11.60803701 -73.17582276 11.66329700 -73.16419600 11.61841300 -73.14628800 11.58696613 -73.15290641 11.56941800 -73.14576600 11.54646735 -73.15050414 11.52415000 -73.14130400,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_10082_fp_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004496980,2014877073,2007.70059378559
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,ANY,,hst_10082_fx_wfpc2_f606w_wf,11.5712390837625,-73.1639729943327,10082,Rhoads,3,52927.12448,52927.13258,700,510.890014648438,661.130004882813,,53293.97166,POLYGON J2000 11.46168900 -73.15402900 11.50565600 -73.17214000 11.50589425 -73.17209154 11.54637500 -73.18842200 11.60114293 -73.17703318 11.60153400 -73.17718900 11.60803701 -73.17582276 11.66329700 -73.16419600 11.61841300 -73.14628800 11.58696613 -73.15290641 11.56941800 -73.14576600 11.54646735 -73.15050414 11.52415000 -73.14130400 11.46168900 -73.15402900,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_10082_fx_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004496986,2014877079,2007.70059378559
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,ANY,,hst_10082_g0_wfpc2_f606w_wf,11.5712390837625,-73.1639729943327,10082,Rhoads,3,52928.09323,52928.10133,700,510.890014648438,661.130004882813,,53294.62757,POLYGON J2000 11.50565600 -73.17214000 11.50589425 -73.17209154 11.54637500 -73.18842200 11.60114293 -73.17703318 11.60153400 -73.17718900 11.60803701 -73.17582276 11.66329700 -73.16419600 11.61841300 -73.14628800 11.58696613 -73.15290641 11.56941800 -73.14576600 11.54646735 -73.15050414 11.52415000 -73.14130400 11.46168900 -73.15402900 11.50565600 -73.17214000,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_10082_g0_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004497004,2014877097,2007.70059378559
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,ANY,,hst_10082_g1_wfpc2_f606w_wf,11.5712390837625,-73.1639729943327,10082,Rhoads,3,52928.1342,52928.1423,700,510.890014648438,661.130004882813,,53294.71155,POLYGON J2000 11.66329700 -73.16419600 11.61841300 -73.14628800 11.58696613 -73.15290641 11.56941800 -73.14576600 11.54646735 -73.15050414 11.52415000 -73.14130400 11.46168900 -73.15402900 11.50565600 -73.17214000 11.50589425 -73.17209154 11.54637500 -73.18842200 11.60114293 -73.17703318 11.60153400 -73.17718900 11.60803701 -73.17582276 11.66329700 -73.16419600,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_10082_g1_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004497010,2014877103,2007.70059378559
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,ANY,,hst_10082_gf_wfpc2_f606w_wf,11.5712390837625,-73.1639729943327,10082,Rhoads,3,52928.19948,52928.20295,300,510.890014648438,661.130004882813,,53294.71631,POLYGON J2000 11.60803701 -73.17582276 11.66329700 -73.16419600 11.61841300 -73.14628800 11.58696613 -73.15290641 11.56941800 -73.14576600 11.54646735 -73.15050414 11.52415000 -73.14130400 11.46168900 -73.15402900 11.50565600 -73.17214000 11.50589425 -73.17209154 11.54637500 -73.18842200 11.60114293 -73.17703318 11.60153400 -73.17718900 11.60803701 -73.17582276,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_10082_gf_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004497040,2014877133,2007.70059378559
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,ANY,,hst_09709_ry_wfpc2_f606w_wf,11.5710946737026,-73.1639220154409,9709,Rhoads,3,52928.84323,52928.88351,2500,510.890014648438,661.130004882813,,53295.30211,POLYGON J2000 11.56932200 -73.14571400 11.54635779 -73.15044743 11.52406600 -73.14124300 11.46157100 -73.15395400 11.50549000 -73.17207400 11.50572878 -73.17202551 11.54616600 -73.18836600 11.60096256 -73.17698877 11.60135400 -73.17714500 11.60786182 -73.17577987 11.66315100 -73.16416500 11.61831500 -73.14624800 11.58685086 -73.15285865 11.56932200 -73.14571400,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09709_ry_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004490344,2014870437,2007.7511413384
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,ANY,,hst_09709_rz_wfpc2_f606w_wf,11.5710946737026,-73.1639220154409,9709,Rhoads,3,52928.89392,52928.93744,2400,510.890014648438,661.130004882813,,53295.34153,POLYGON J2000 11.60786182 -73.17577987 11.66315100 -73.16416500 11.61831500 -73.14624800 11.58685086 -73.15285865 11.56932200 -73.14571400 11.54635779 -73.15044743 11.52406600 -73.14124300 11.46157100 -73.15395400 11.50549000 -73.17207400 11.50572878 -73.17202551 11.54616600 -73.18836600 11.60096256 -73.17698877 11.60135400 -73.17714500 11.60786182 -73.17577987,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09709_rz_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004490348,2014870441,2007.7511413384
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,ANY,,hst_10082_g4_wfpc2_f606w_wf,11.5710946737026,-73.1639220154409,10082,Rhoads,3,52928.94323,52928.95133,700,510.890014648438,661.130004882813,,53295.34242,POLYGON J2000 11.60786182 -73.17577987 11.66315100 -73.16416500 11.61831500 -73.14624800 11.58685086 -73.15285865 11.56932200 -73.14571400 11.54635779 -73.15044743 11.52406600 -73.14124300 11.46157100 -73.15395400 11.50549000 -73.17207400 11.50572878 -73.17202551 11.54616600 -73.18836600 11.60096256 -73.17698877 11.60135400 -73.17714500 11.60786182 -73.17577987,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_10082_g4_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004497016,2014877109,2007.7511413384
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,ANY,,hst_10082_g5_wfpc2_f606w_wf,11.5710946737026,-73.1639220154409,10082,Rhoads,3,52928.96476,52928.97286,700,510.890014648438,661.130004882813,,53295.34288,POLYGON J2000 11.60135400 -73.17714500 11.60786182 -73.17577987 11.66315100 -73.16416500 11.61831500 -73.14624800 11.58685086 -73.15285865 11.56932200 -73.14571400 11.54635779 -73.15044743 11.52406600 -73.14124300 11.46157100 -73.15395400 11.50549000 -73.17207400 11.50572878 -73.17202551 11.54616600 -73.18836600 11.60096256 -73.17698877 11.60135400 -73.17714500,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_10082_g5_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004497022,2014877115,2007.7511413384
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,ANY,,hst_10082_g6_wfpc2_f606w_wf,11.5710946737026,-73.1639220154409,10082,Rhoads,3,52928.97656,52928.98235,500,510.890014648438,661.130004882813,,53295.34406,POLYGON J2000 11.52406600 -73.14124300 11.46157100 -73.15395400 11.50549000 -73.17207400 11.50572878 -73.17202551 11.54616600 -73.18836600 11.60096256 -73.17698877 11.60135400 -73.17714500 11.60786182 -73.17577987 11.66315100 -73.16416500 11.61831500 -73.14624800 11.58685086 -73.15285865 11.56932200 -73.14571400 11.54635779 -73.15044743 11.52406600 -73.14124300,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_10082_g6_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004497028,2014877121,2007.7511413384
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,LIST-1,,hst_08059_g6_wfpc2_f606w_wf,11.5650823847144,-73.1607124604336,8059,Casertano,3,52199.95225,52200.02054,240,510.890014648438,661.130004882813,,52200.22721,POLYGON J2000 11.50004794 -73.16975436 11.53899400 -73.18639500 11.59479151 -73.17543673 11.59516900 -73.17559600 11.60179451 -73.17428107 11.60184579 -73.17427119 11.65816000 -73.16307800 11.61496000 -73.14482700 11.58291415 -73.15119785 11.56603700 -73.14392300 11.54265621 -73.14848126 11.52120400 -73.13911100 11.52115300 -73.13912100 11.45754000 -73.15135500 11.49980500 -73.16980100 11.50004794 -73.16975436,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08059_g6_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004437592,2014817685,2008.87877459842
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,LIST-1,,hst_08059_g7_wfpc2_f606w_wf,11.5641642288804,-73.1581766533764,8059,Casertano,3,52200.16266,52200.16985,240,510.890014648438,661.130004882813,,52200.5167,POLYGON J2000 11.65757800 -73.16294400 11.61457900 -73.14465400 11.58246464 -73.15099466 11.56566700 -73.14370500 11.56560600 -73.14371600 11.54223667 -73.14824056 11.52088800 -73.13885100 11.52082700 -73.13886200 11.45708000 -73.15103800 11.49914200 -73.16952300 11.49938575 -73.16947652 11.53814800 -73.18615300 11.59406605 -73.17524572 11.59444100 -73.17540500 11.60107954 -73.17409653 11.60114337 -73.17408487 11.65757800 -73.16294400 POLYGON J2000 11.55902594 -73.15561613 11.55896543 -73.15562825 11.58240331 -73.15100676 11.55902594 -73.15561613,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08059_g7_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004437604,2014817697,2008.9206683413
image,HST,WFPC2/WFC,HLA,F814W,OPTICAL,LIST-1,,hst_08059_g6_wfpc2_f814w_wf,11.5661148278695,-73.1621484258655,8059,Casertano,3,52200.03072,52200.03628,400,713.510009765625,867.450012207031,,52200.23215,POLYGON J2000 11.49980500 -73.16980100 11.50004794 -73.16975436 11.53899400 -73.18639500 11.59479151 -73.17543673 11.59516900 -73.17559600 11.60179451 -73.17428107 11.65810900 -73.16308800 11.61490800 -73.14483700 11.58286274 -73.15120773 11.56598500 -73.14393300 11.54260515 -73.14849123 11.52115300 -73.13912100 11.45754000 -73.15135500 11.49980500 -73.16980100,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08059_g6_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004437596,2014817689,2008.94363357522
image,HST,WFPC2/WFC,HLA,F814W,OPTICAL,LIST-1,,hst_08059_g7_wfpc2_f814w_wf,11.5655352163253,-73.1619312338614,8059,Casertano,3,52200.18002,52200.18559,400,713.510009765625,867.450012207031,,52200.52168,POLYGON J2000 11.58240310 -73.15100667 11.56560600 -73.14371600 11.54217613 -73.14825227 11.52082700 -73.13886200 11.45708000 -73.15103800 11.49914200 -73.16952300 11.49938575 -73.16947652 11.53814800 -73.18615300 11.59406605 -73.17524572 11.59444100 -73.17540500 11.60107954 -73.17409653 11.65751700 -73.16295600 11.61451800 -73.14466600 11.58240310 -73.15100667,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08059_g7_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004437608,2014817701,2008.99760176737
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,LIST-1,,hst_08059_gb_wfpc2_f606w_wf,11.5655352163253,-73.1619312338614,8059,Casertano,3,52200.25433,52200.25804,240,510.890014648438,661.130004882813,,52200.53016,POLYGON J2000 11.54217613 -73.14825227 11.52082700 -73.13886200 11.45708000 -73.15103800 11.49914200 -73.16952300 11.49938575 -73.16947652 11.53814800 -73.18615300 11.59406605 -73.17524572 11.59444100 -73.17540500 11.60107954 -73.17409653 11.65751700 -73.16295600 11.61451800 -73.14466600 11.58240310 -73.15100667 11.56560600 -73.14371600 11.54217613 -73.14825227,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08059_gb_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004437646,2014817739,2008.99760176737
image,HST,WFPC2/WFC,HLA,F814W,OPTICAL,LIST-1,,hst_08059_gb_wfpc2_f814w_wf,11.5655352163253,-73.1619312338614,8059,Casertano,3,52200.29183,52200.2974,400,713.510009765625,867.450012207031,,52200.5365,POLYGON J2000 11.52082700 -73.13886200 11.45708000 -73.15103800 11.49914200 -73.16952300 11.49938575 -73.16947652 11.53814800 -73.18615300 11.59406605 -73.17524572 11.59444100 -73.17540500 11.60107954 -73.17409653 11.65751700 -73.16295600 11.61451800 -73.14466600 11.58240310 -73.15100667 11.56560600 -73.14371600 11.54217613 -73.14825227 11.52082700 -73.13886200,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08059_gb_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004437648,2014817741,2008.99760176737
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,ANY,,hst_09244_sp_wfpc2_f606w_wf,11.5655352163253,-73.1619312338614,9244,Casertano,3,52200.3092,52200.32703,1400,510.890014648438,661.130004882813,,52200.62461,POLYGON J2000 11.45708000 -73.15103800 11.49914200 -73.16952300 11.49938575 -73.16947652 11.53814800 -73.18615300 11.59406605 -73.17524572 11.59444100 -73.17540500 11.60107954 -73.17409653 11.65751700 -73.16295600 11.61451800 -73.14466600 11.58240310 -73.15100667 11.56560600 -73.14371600 11.54217613 -73.14825227 11.52082700 -73.13886200 11.45708000 -73.15103800,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09244_sp_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004471916,2014852009,2008.99760176737
image,HST,WFPC2/WFC,HLA,F814W,OPTICAL,ANY,,hst_08196_03_wfpc2_f814w_wf,11.5769926573642,-73.1822590491326,8196,Garnett,3,51425.75571,51425.76844,780,713.510009765625,867.450012207031,,51792.08507,POLYGON J2000 11.54239500 -73.20035600 11.54248105 -73.20027517 11.60909300 -73.20599700 11.62830732 -73.18727499 11.62895000 -73.18732900 11.63120176 -73.18509266 11.65030400 -73.16609700 11.57687100 -73.15991200 11.56599674 -73.17072281 11.53699700 -73.16819500 11.52886995 -73.17601377 11.49173200 -73.17270400 11.46925700 -73.19384700 11.54239500 -73.20035600,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08196_03_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004444988,2014825081,2022.69241187961
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,ANY,,hst_08805_ak_wfpc2_f606w_wf,12.159865790749,-73.3457448161498,8805,Casertano,3,51661.07308,51661.08558,700,510.890014648438,661.130004882813,,51662.72293,POLYGON J2000 12.08981100 -73.33649300 12.08988150 -73.33653903 12.11752811 -73.35457151 12.11842877 -73.35515827 12.11881935 -73.35541270 12.12087700 -73.35675300 12.12088162 -73.35675242 12.15684507 -73.35222842 12.16849700 -73.36002300 12.16850173 -73.36002242 12.16888400 -73.36027800 12.19503619 -73.35706354 12.20990400 -73.36716700 12.20991378 -73.36716582 12.21029100 -73.36742200 12.28141600 -73.35882900 12.25140500 -73.33842700 12.25139447 -73.33842827 12.25101800 -73.33817200 12.25074207 -73.33820539 12.22324802 -73.32001112 12.22286300 -73.31975600 12.16033346 -73.32751989 12.16005800 -73.32734000 12.08942600 -73.33623800 12.08949664 -73.33628413 12.08981561 -73.33649242 12.08981100 -73.33649300,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08805_ak_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004459444,2014839537,2036.2692295372
image,HST,WFPC2/PC,HLA,F606W,OPTICAL,ANY,,hst_09709_rg_wfpc2_f606w_pc,11.5653295242191,-73.1528217470717,9709,Rhoads,3,52923.95712,52924.00411,2100,510.890014648438,661.130004882813,,53291.7824,POLYGON J2000 11.54098600 -73.15163500 11.56124500 -73.15987400 11.58967500 -73.15400800 11.56941800 -73.14576600 11.54098600 -73.15163500,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09709_rg_wfpc2_f606w_pc&size=ALL&format=jpeg&output_size=256,2004490269,2014870362,2049.35637323401
image,HST,WFPC2/PC,HLA,F606W,OPTICAL,ANY,,hst_09709_rh_wfpc2_f606w_pc,11.5653295242191,-73.1528217470717,9709,Rhoads,3,52924.00781,52924.0342,2000,510.890014648438,661.130004882813,,53291.78494,POLYGON J2000 11.56941800 -73.14576600 11.54098600 -73.15163500 11.56124500 -73.15987400 11.58967500 -73.15400800 11.56941800 -73.14576600,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09709_rh_wfpc2_f606w_pc&size=ALL&format=jpeg&output_size=256,2004490273,2014870366,2049.35637323401
image,HST,WFPC2/PC,HLA,F606W,OPTICAL,ANY,,hst_09709_rr_wfpc2_f606w_pc,11.5653295242191,-73.1528217470717,9709,Rhoads,3,52925.89253,52925.93536,1800,510.890014648438,661.130004882813,,53293.72918,POLYGON J2000 11.58967500 -73.15400800 11.56941800 -73.14576600 11.54098600 -73.15163500 11.56124500 -73.15987400 11.58967500 -73.15400800,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09709_rr_wfpc2_f606w_pc&size=ALL&format=jpeg&output_size=256,2004490315,2014870408,2049.35637323401
image,HST,WFPC2/PC,HLA,F606W,OPTICAL,ANY,,hst_09709_rs_wfpc2_f606w_pc,11.5653295242191,-73.1528217470717,9709,Rhoads,3,52925.95226,52925.98096,2200,510.890014648438,661.130004882813,,53293.7441,POLYGON J2000 11.56941800 -73.14576600 11.54098600 -73.15163500 11.56124500 -73.15987400 11.58967500 -73.15400800 11.56941800 -73.14576600,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09709_rs_wfpc2_f606w_pc&size=ALL&format=jpeg&output_size=256,2004490319,2014870412,2049.35637323401
image,HST,WFPC2/PC,HLA,F606W,OPTICAL,ANY,,hst_09709_ru_wfpc2_f606w_pc,11.5653295242191,-73.1528217470717,9709,Rhoads,3,52926.93976,52926.98003,2500,510.890014648438,661.130004882813,,53293.91906,POLYGON J2000 11.54098600 -73.15163500 11.56124500 -73.15987400 11.58967500 -73.15400800 11.56941800 -73.14576600 11.54098600 -73.15163500,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09709_ru_wfpc2_f606w_pc&size=ALL&format=jpeg&output_size=256,2004490327,2014870420,2049.35637323401
image,HST,WFPC2/PC,HLA,F606W,OPTICAL,ANY,,hst_09709_rv_wfpc2_f606w_pc,11.5653295242191,-73.1528217470717,9709,Rhoads,3,52926.98837,52927.03119,2400,510.890014648438,661.130004882813,,53293.93677,POLYGON J2000 11.58967500 -73.15400800 11.56941800 -73.14576600 11.54098600 -73.15163500 11.56124500 -73.15987400 11.58967500 -73.15400800,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09709_rv_wfpc2_f606w_pc&size=ALL&format=jpeg&output_size=256,2004490331,2014870424,2049.35637323401
image,HST,WFPC2/PC,HLA,F606W,OPTICAL,ANY,,hst_09709_rw_wfpc2_f606w_pc,11.5653295242191,-73.1528217470717,9709,Rhoads,3,52927.09115,52927.11522,1800,510.890014648438,661.130004882813,,53293.96648,POLYGON J2000 11.56941800 -73.14576600 11.54098600 -73.15163500 11.56124500 -73.15987400 11.58967500 -73.15400800 11.56941800 -73.14576600,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09709_rw_wfpc2_f606w_pc&size=ALL&format=jpeg&output_size=256,2004490335,2014870428,2049.35637323401
image,HST,WFPC2/PC,HLA,F606W,OPTICAL,ANY,,hst_09709_rx_wfpc2_f606w_pc,11.5653295242191,-73.1528217470717,9709,Rhoads,3,52928.04531,52928.08559,2500,510.890014648438,661.130004882813,,53294.55972,POLYGON J2000 11.54098600 -73.15163500 11.56124500 -73.15987400 11.58967500 -73.15400800 11.56941800 -73.14576600 11.54098600 -73.15163500,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09709_rx_wfpc2_f606w_pc&size=ALL&format=jpeg&output_size=256,2004490339,2014870432,2049.35637323401
