#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#Name, RA, Dec, M_V, logAge, elogAge, logMass, Source, AltName, Product Type, Calibration Level, Mission, Observation ID, Target Name, RA, Dec, Start Time, End Time, Exposure Time, Waveband, Filters, Target Classification, Observation Title, Release Date, Instrument, Principal Investigator, Proposal ID, Object ID, s_region, jpegURL, Product Group ID, Project, Distance (")
#@string, ra, dec, float, float, float, float, int, string, string, int, string, string, string, ra, dec, float, float, float, string, string, string, string, float, string, string, string, string, string, string, string, string, float
Name,RA,Dec,M_V,logAge,elogAge,logMass,Source,AltName,dataproduct_type,calib_level,obs_collection,obs_id,target_name,s_ra,s_dec,t_min,t_max,t_exptime,wavelength_region,filters,target_classification,obs_title,t_obs_release,instrument,proposal_pi,proposal_id,objID,s_region,jpegURL,obsid,project,distance
NGC2031,83.42125,-70.9869444444444,-8.98,8.2,0.1,5.13,4,NA,image,3,HST,HST_9827_12_ACS_WFC_F435W,ANY,83.3275278785974,-70.999550782126,53191.6615,53191.66961,130,OPTICAL,F435W,,,53556.80815,ACS/WFC,Bianchi,9827,2013673671,POLYGON J2000 83.43899230 -70.98541960 83.28283770 -70.96040120 83.24949460 -70.98687930 83.40581660 -71.01192570 83.43899230 -70.98541960 POLYGON J2000 83.24993030 -70.98735730 83.21821370 -71.01302690 83.37184540 -71.03847870 83.40340280 -71.01278310 83.24993030 -70.98735730,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9827_12_ACS_WFC_F435W&size=ALL&format=jpeg&output_size=256,2004277173,HLA,0
NGC2031,83.42125,-70.9869444444444,-8.98,8.2,0.1,5.13,4,NA,image,3,HST,HST_9827_12_ACS_WFC_F555W,ANY,83.3275279098094,-70.999550406124,53191.72172,53191.7342,100,OPTICAL,F555W,,,53556.85836,ACS/WFC,Bianchi,9827,2013673672,POLYGON J2000 83.37184160 -71.03847690 83.40339920 -71.01278200 83.24993410 -70.98735760 83.21821730 -71.01302650 83.37184160 -71.03847690 POLYGON J2000 83.43899000 -70.98541950 83.28284000 -70.96040160 83.24949690 -70.98687940 83.40581430 -71.01192530 83.43899000 -70.98541950,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9827_12_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2004277174,HLA,0
NGC2031,83.42125,-70.9869444444444,-8.98,8.2,0.1,5.13,4,NA,image,3,HST,HST_9827_12_ACS_WFC_F814W,ANY,83.3275292047338,-70.9995495424452,53191.68341,53191.69053,80,OPTICAL,F814W,,,53556.80834,ACS/WFC,Bianchi,9827,2013673674,POLYGON J2000 83.24994070 -70.98735660 83.21822690 -71.01302430 83.37184030 -71.03847450 83.40339490 -71.01278070 83.24994070 -70.98735660 POLYGON J2000 83.43898390 -70.98541990 83.28284330 -70.96040270 83.24950300 -70.98687900 83.40581100 -71.01192420 83.43898390 -70.98541990,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9827_12_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2004277176,HLA,0
NGC2031,83.42125,-70.9869444444444,-8.98,8.2,0.1,5.13,4,NA,image,3,HST,HST_9827_12_ACS_WFC_total,ANY,83.3275286664738,-70.9995500243921,53191.6615,53191.75517,910,,DETECTION,,,53557.07137,ACS/WFC,Bianchi,9827,2013673675,POLYGON J2000 83.37184540 -71.03847870 83.40340280 -71.01278310 83.40339249 -71.01278140 83.40339420 -71.01278000 83.24994320 -70.98735720 83.24994090 -70.98735906 83.24993030 -70.98735730 83.21821370 -71.01302690 83.37184540 -71.03847870 POLYGON J2000 83.40581660 -71.01192570 83.43899230 -70.98541960 83.28283770 -70.96040120 83.24949460 -70.98687930 83.40581660 -71.01192570,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9827_12_ACS_WFC_total&size=ALL&format=jpeg&output_size=256,2004277177,HLA,0
NGC2031,83.42125,-70.9869444444444,-8.98,8.2,0.1,5.13,4,NA,image,3,HST,J8QZ12071,ANY,83.32968557131,-70.99933843637,53191.66149,53191.66959,130,OPTICAL,F435W,PARALLEL FIELD;UNIDENTIFIED,UV extinction by dust in unexplored LMC environments,53556.80815,ACS/WFC,BIANCHI,9827,2014194072,POLYGON   83.28481122 -70.96060389  83.44179221 -70.98536848  83.37340896 -71.03843957  83.22176546 -71.01290106  83.28481122 -70.96060389,http://archive.stsci.edu/hst/previews/J8QZ/J8QZ12071_256.jpg,2004320021,DADS,0
NGC2031,83.42125,-70.9869444444444,-8.98,8.2,0.1,5.13,4,NA,image,3,HST,J8QZ12081,ANY,83.32968557131,-70.99933843637,53191.6834,53191.69052,80,OPTICAL,F814W,PARALLEL FIELD;UNIDENTIFIED,UV extinction by dust in unexplored LMC environments,53556.80834,ACS/WFC,BIANCHI,9827,2014194073,POLYGON   83.28481122 -70.96060389  83.44179221 -70.98536848  83.37340896 -71.03843957  83.22176546 -71.01290106  83.28481122 -70.96060389,http://archive.stsci.edu/hst/previews/J8QZ/J8QZ12081_256.jpg,2004320022,DADS,0
LW431,93.3625,-70.695,-4.83,9.18,0.05,3.94,4,NA,image,3,HST,J9ES08010,ESO057-SC075,93.3625,-70.69527777778,53691.42279,53691.43252,680,OPTICAL,F435W,GLOBULAR CLUSTER;STELLAR CLUSTER,A Reference Database for Accurate Ages and Metallicities of Globular Clusters in the Magellanic Clouds,54056.72221,ACS/WFC,GOUDFROOIJ,10595,2012936729,POLYGON 93.40446532 -70.66913348 93.26731519 -70.70115599 93.32145769 -70.72260209 93.45933985 -70.68950539 93.40446532 -70.66913348 93.40446532 -70.66913348,http://archive.stsci.edu/hst/previews/J9ES/J9ES08010_256.jpg,2003871365,DADS,0
LW431,93.3625,-70.695,-4.83,9.18,0.05,3.94,4,NA,image,3,HST,J9ES08020,ESO057-SC075,93.3625,-70.69527777778,53691.44059,53691.45032,680,OPTICAL,F555W,GLOBULAR CLUSTER;STELLAR CLUSTER,A Reference Database for Accurate Ages and Metallicities of Globular Clusters in the Magellanic Clouds,54056.75036,ACS/WFC,GOUDFROOIJ,10595,2012936730,POLYGON 93.40446532 -70.66913348 93.26731519 -70.70115599 93.32145769 -70.72260209 93.45933985 -70.68950539 93.40446532 -70.66913348 93.40446532 -70.66913348,http://archive.stsci.edu/hst/previews/J9ES/J9ES08020_256.jpg,2003871366,DADS,0
LW431,93.3625,-70.695,-4.83,9.18,0.05,3.94,4,NA,image,3,HST,J9ES08030,ESO057-SC075,93.3625,-70.69527777778,53691.45817,53691.46791,680,OPTICAL,F814W,GLOBULAR CLUSTER;STELLAR CLUSTER,A Reference Database for Accurate Ages and Metallicities of Globular Clusters in the Magellanic Clouds,54056.76449,ACS/WFC,GOUDFROOIJ,10595,2012936731,POLYGON 93.40446532 -70.66913348 93.26731519 -70.70115599 93.32145769 -70.72260209 93.45933985 -70.68950539 93.40446532 -70.66913348 93.40446532 -70.66913348,http://archive.stsci.edu/hst/previews/J9ES/J9ES08030_256.jpg,2003871367,DADS,0
LW431,93.3625,-70.695,-4.83,9.18,0.05,3.94,4,NA,image,3,HST,HST_10595_08_ACS_WFC_F435W,ESO057-SC075,93.3927254167606,-70.7059149426352,53691.42057,53691.43253,735,OPTICAL,F435W,,,54056.72221,ACS/WFC,Goudfrooij,10595,2013611113,POLYGON J2000 93.32210420 -70.72153640 93.32227388 -70.72149630 93.32390950 -70.72212330 93.37724122 -70.70950515 93.32330920 -70.72262910 93.37944530 -70.74444970 93.37962875 -70.74440508 93.38125410 -70.74503590 93.51944490 -70.71131230 93.51781803 -70.71068274 93.46324960 -70.68953460 93.46306734 -70.68957918 93.46144370 -70.68894900 93.46085445 -70.68909313 93.46013022 -70.68881632 93.40707890 -70.66851070 93.40691037 -70.66855075 93.40527630 -70.66792440 93.26747380 -70.70056340 93.32210420 -70.72153640,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10595_08_ACS_WFC_F435W&size=ALL&format=jpeg&output_size=256,2004214615,HLA,0
