#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#@int, ra, dec, string, Product Type, Calibration Level, Mission, Observation ID, Target Name, RA, Dec, Start Time, End Time, Exposure Time, Waveband, Filters, Target Classification, Observation Title, Release Date, Instrument, Principal Investigator, Proposal ID, Object ID, s_region, jpegURL, Product Group ID, Project, Distance (")
#@string, ra, dec, string, string, int, string, string, string, ra, dec, float, float, float, string, string, string, string, float, string, string, string, string, string, string, string, string, float
@int,ra,dec,string,dataproduct_type,calib_level,obs_collection,obs_id,target_name,s_ra,s_dec,t_min,t_max,t_exptime,wavelength_region,filters,target_classification,obs_title,t_obs_release,instrument,proposal_pi,proposal_id,objID,s_region,jpegURL,obsid,project,distance
46,11.520625,-73.2774444444444,BS32,image,3,HST,ICNL08070,SMC-F09-UVIS,11.51069921324,-73.30877636292,57295.91155,57295.94119,2250,UV,F225W,GALAXY;MAGELLANIC IRREGULAR;STAR FORMING REGION,A New View of Dust at Low Metallicity: The First Maps of SMC Extinction Curves,57662.11735,WFC3/UVIS,SANDSTROM,13659,2014244026,POLYGON 11.61842546 -73.31115757 11.51917942 -73.27574307 11.40304902 -73.30636743 11.49966708 -73.34175133 11.61842546 -73.31115757 11.61842546 -73.31115757,http://archive.stsci.edu/hst/previews/ICNL/ICNL08070_256.jpg,2004349104,DADS,0
46,11.520625,-73.2774444444444,BS32,image,3,HST,ICNL08060,SMC-F09-UVIS,11.51069921324,-73.30877636292,57295.84874,57295.9097,1600,UV,F275W,GALAXY;MAGELLANIC IRREGULAR;STAR FORMING REGION,A New View of Dust at Low Metallicity: The First Maps of SMC Extinction Curves,57662.04346,WFC3/UVIS,SANDSTROM,13659,2014244025,POLYGON 11.61842557 -73.31115682 11.51917655 -73.27574301 11.40304873 -73.30636818 11.49966978 -73.34175141 11.61842557 -73.31115682 11.61842557 -73.31115682,http://archive.stsci.edu/hst/previews/ICNL/ICNL08060_256.jpg,2004349103,DADS,0
46,11.520625,-73.2774444444444,BS32,image,3,HST,ICNL08050,SMC-F09-UVIS,11.51069921324,-73.30877636292,57295.84049,57295.86564,1256,OPTICAL,F336W,GALAXY;MAGELLANIC IRREGULAR;STAR FORMING REGION,A New View of Dust at Low Metallicity: The First Maps of SMC Extinction Curves,57662.01983,WFC3/UVIS,SANDSTROM,13659,2014244024,POLYGON 11.61842556 -73.31115687 11.51917674 -73.27574302 11.40304875 -73.30636813 11.4996696 -73.3417514 11.61842556 -73.31115687 11.61842556 -73.31115687,http://archive.stsci.edu/hst/previews/ICNL/ICNL08050_256.jpg,2004349102,DADS,0
46,11.520625,-73.2774444444444,BS32,image,3,HST,JCNL17040,SMC-F03-WFC,11.4315842723,-73.28668381697,57122.40433,57122.46303,2067,OPTICAL,F475W,GALAXY;MAGELLANIC IRREGULAR;STAR FORMING REGION,A New View of Dust at Low Metallicity: The First Maps of SMC Extinction Curves,57488.62586,ACS/WFC,SANDSTROM,13659,2014142201,POLYGON 11.53043407 -73.25653314 11.33361194 -73.25245818 11.33456596 -73.30864348 11.52700062 -73.31407118 11.53043407 -73.25653314 11.53043407 -73.25653314,http://archive.stsci.edu/hst/previews/JCNL/JCNL17040_256.jpg,2004306178,DADS,0
46,11.520625,-73.2774444444444,BS32,image,3,HST,JCNL17010,SMC-F03-WFC,11.4314337226,-73.2866525512,57122.26214,57122.32441,1860,OPTICAL,F814W,GALAXY;MAGELLANIC IRREGULAR;STAR FORMING REGION,A New View of Dust at Low Metallicity: The First Maps of SMC Extinction Curves,57488.44883,ACS/WFC,SANDSTROM,13659,2014142198,POLYGON 11.5302836 -73.25650195 11.33346186 -73.25242684 11.33441539 -73.30861214 11.52684965 -73.31403998 11.5302836 -73.25650195 11.5302836 -73.25650195,http://archive.stsci.edu/hst/previews/JCNL/JCNL17010_256.jpg,2004306175,DADS,0
46,11.520625,-73.2774444444444,BS32,image,3,HST,ICNL13050,SMC-F02-UVIS,11.50843744002,-73.25884580738,57314.31977,57314.34492,1256,OPTICAL,F336W,GALAXY;MAGELLANIC IRREGULAR;STAR FORMING REGION,A New View of Dust at Low Metallicity: The First Maps of SMC Extinction Curves,57680.51582,WFC3/UVIS,SANDSTROM,13659,2014247957,POLYGON 11.6158515 -73.2612271 11.51689312 -73.22581252 11.40109912 -73.25643696 11.49743734 -73.29182077 11.6158515 -73.2612271 11.6158515 -73.2612271,http://archive.stsci.edu/hst/previews/ICNL/ICNL13050_256.jpg,2004350919,DADS,0
46,11.520625,-73.2774444444444,BS32,image,3,HST,ICNL07070,SMC-F08-UVIS,11.59480574326,-73.28591247404,57292.73236,57292.762,2250,UV,F225W,GALAXY;MAGELLANIC IRREGULAR;STAR FORMING REGION,A New View of Dust at Low Metallicity: The First Maps of SMC Extinction Curves,57658.93395,WFC3/UVIS,SANDSTROM,13659,2014241802,POLYGON 11.7023888 -73.28829372 11.6032747 -73.25287918 11.4872986 -73.28350358 11.5837883 -73.31888744 11.7023888 -73.28829372 11.7023888 -73.28829372,http://archive.stsci.edu/hst/previews/ICNL/ICNL07070_256.jpg,2004348075,DADS,0
46,11.520625,-73.2774444444444,BS32,image,3,HST,ICNL07060,SMC-F08-UVIS,11.59480574326,-73.28591247404,57292.6705,57292.73051,1600,UV,F275W,GALAXY;MAGELLANIC IRREGULAR;STAR FORMING REGION,A New View of Dust at Low Metallicity: The First Maps of SMC Extinction Curves,57658.93343,WFC3/UVIS,SANDSTROM,13659,2014241801,POLYGON 11.70238891 -73.28829297 11.60327183 -73.25287913 11.4872983 -73.28350433 11.583791 -73.31888752 11.70238891 -73.28829297 11.70238891 -73.28829297,http://archive.stsci.edu/hst/previews/ICNL/ICNL07060_256.jpg,2004348074,DADS,0
46,11.520625,-73.2774444444444,BS32,image,3,HST,ICNL07050,SMC-F08-UVIS,11.59480574326,-73.28591247404,57292.66225,57292.6874,1256,OPTICAL,F336W,GALAXY;MAGELLANIC IRREGULAR;STAR FORMING REGION,A New View of Dust at Low Metallicity: The First Maps of SMC Extinction Curves,57658.86635,WFC3/UVIS,SANDSTROM,13659,2014241800,POLYGON 11.7023888 -73.28829372 11.6032747 -73.25287918 11.4872986 -73.28350358 11.5837883 -73.31888744 11.7023888 -73.28829372 11.7023888 -73.28829372,http://archive.stsci.edu/hst/previews/ICNL/ICNL07050_256.jpg,2004348073,DADS,0
47,11.644625,-72.7403222222222,L31;SMC_OGLE36,image,3,HST,hst_06860_01_wfpc2_f814w_wf,SMC-L31,11.6722371891116,-72.7497433816946,50680.51543,50680.61797,5600,OPTICAL,F814W,,,51046.75029,WFPC2/WFC,TRAUGER,6860,2013505032,POLYGON J2000 11.63071823 -72.74775135 11.59566300 -72.75202800 11.62406000 -72.77248300 11.68773767 -72.76470571 11.69308000 -72.76405200 11.69297205 -72.76397432 11.75539100 -72.75613600 11.72972258 -72.73815128 11.73032800 -72.73807400 11.70089800 -72.71775800 11.63234800 -72.72649200 11.64732005 -72.73683901 11.62008100 -72.74022100 11.63071823 -72.74775135,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_06860_01_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004108534,HLA,0
47,11.644625,-72.7403222222222,L31;SMC_OGLE36,image,3,HST,hst_06860_01_wfpc2_f555w_wf,SMC-L31,11.6722371891116,-72.7497433816946,50680.38279,50680.48395,5500,OPTICAL,F555W,,,51046.74749,WFPC2/WFC,TRAUGER,6860,2013505030,POLYGON J2000 11.63234800 -72.72649200 11.64732005 -72.73683901 11.62008100 -72.74022100 11.63071823 -72.74775135 11.59566300 -72.75202800 11.62406000 -72.77248300 11.68773767 -72.76470571 11.69308000 -72.76405200 11.69297205 -72.76397432 11.75539100 -72.75613600 11.72972258 -72.73815128 11.73032800 -72.73807400 11.70089800 -72.71775800 11.63234800 -72.72649200,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_06860_01_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004108532,HLA,0
48,11.6480833333333,-72.7698944444444,H86-83;SMC_OGLE35,image,3,HST,hst_06860_01_wfpc2_f555w_wf,SMC-L31,11.6722371891116,-72.7497433816946,50680.38279,50680.48395,5500,OPTICAL,F555W,,,51046.74749,WFPC2/WFC,TRAUGER,6860,2013505030,POLYGON J2000 11.63234800 -72.72649200 11.64732005 -72.73683901 11.62008100 -72.74022100 11.63071823 -72.74775135 11.59566300 -72.75202800 11.62406000 -72.77248300 11.68773767 -72.76470571 11.69308000 -72.76405200 11.69297205 -72.76397432 11.75539100 -72.75613600 11.72972258 -72.73815128 11.73032800 -72.73807400 11.70089800 -72.71775800 11.63234800 -72.72649200,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_06860_01_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004108532,HLA,1.13968935953584
48,11.6480833333333,-72.7698944444444,H86-83;SMC_OGLE35,image,3,HST,hst_06860_01_wfpc2_f814w_wf,SMC-L31,11.6722371891116,-72.7497433816946,50680.51543,50680.61797,5600,OPTICAL,F814W,,,51046.75029,WFPC2/WFC,TRAUGER,6860,2013505032,POLYGON J2000 11.63071823 -72.74775135 11.59566300 -72.75202800 11.62406000 -72.77248300 11.68773767 -72.76470571 11.69308000 -72.76405200 11.69297205 -72.76397432 11.75539100 -72.75613600 11.72972258 -72.73815128 11.73032800 -72.73807400 11.70089800 -72.71775800 11.63234800 -72.72649200 11.64732005 -72.73683901 11.62008100 -72.74022100 11.63071823 -72.74775135,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_06860_01_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004108534,HLA,1.13968935953584
136,15.5534583333333,-71.6045027777778,NGC361;K46;L67;ESO51SC12,image,3,HST,hst_05475_06_wfpc2_f555w_wf,NGC361,15.5183209490469,-71.5997305304776,49445.36617,49445.36802,160,OPTICAL,F555W,,,49932.53845,WFPC2/WFC,SHARA,5475,2013474516,POLYGON J2000 15.57942383 -71.58275125 15.53169600 -71.56944000 15.49074172 -71.58407793 15.49027500 -71.58394900 15.44418800 -71.60060000 15.44431346 -71.60063465 15.49128963 -71.61359637 15.49347722 -71.61419926 15.49697100 -71.61516200 15.52045003 -71.60668735 15.54116900 -71.61251200 15.55834746 -71.60641759 15.58481200 -71.61394100 15.63171400 -71.59750600 15.57960700 -71.58268700 15.57942383 -71.58275125,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_06_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004078018,HLA,0
51,11.8564583333333,-72.8437555555555,L33;SMC_OGLE41,image,3,HST,hst_09244_dt_wfpc2_f606w_wf,ANY,11.8246194772375,-72.8443548053503,52024.53766,52024.55109,1000,OPTICAL,F606W,,,52024.73236,WFPC2/WFC,CASERTANO,9244,2013557934,POLYGON J2000 11.77820377 -72.85348884 11.77998700 -72.85485600 11.81562281 -72.85082172 11.82601600 -72.85902500 11.85192448 -72.85616722 11.86506300 -72.86672100 11.93546600 -72.85909900 11.90960100 -72.83831400 11.90932609 -72.83834382 11.88521900 -72.81953800 11.82328856 -72.82644834 11.82305000 -72.82626500 11.75307500 -72.83419900 11.75313708 -72.83424671 11.77708579 -72.85263159 11.77820377 -72.85348884,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09244_dt_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004161436,HLA,0
