#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#@int, ra, dec, string, Product Type, Calibration Level, Mission, Observation ID, Target Name, RA, Dec, Start Time, End Time, Exposure Time, Waveband, Filters, Target Classification, Observation Title, Release Date, Instrument, Principal Investigator, Proposal ID, Object ID, s_region, jpegURL, Product Group ID, Project, Distance (")
#@string, ra, dec, string, string, int, string, string, string, ra, dec, float, float, float, string, string, string, string, float, string, string, string, string, string, string, string, string, float
@int,ra,dec,string,dataproduct_type,calib_level,obs_collection,obs_id,target_name,s_ra,s_dec,t_min,t_max,t_exptime,wavelength_region,filters,target_classification,obs_title,t_obs_release,instrument,proposal_pi,proposal_id,objID,s_region,jpegURL,obsid,project,distance
136,15.5534583333333,-71.6045027777778,NGC361;K46;L67;ESO51SC12,image,3,HST,hst_05475_06_wfpc2_f555w_pc,NGC361,15.5398495056641,-71.6053710045449,49445.36617,49445.36802,160,OPTICAL,F555W,,,49932.53845,WFPC2/PC,SHARA,5475,2013474515,POLYGON J2000 15.51723500 -71.60578300 15.54116900 -71.61251200 15.56246500 -71.60495600 15.53853100 -71.59823000 15.51723500 -71.60578300,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_06_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004078017,HLA,0
136,15.5534583333333,-71.6045027777778,NGC361;K46;L67;ESO51SC12,image,3,HST,hst_05475_06_wfpc2_f555w_wf,NGC361,15.5183209490469,-71.5997305304776,49445.36617,49445.36802,160,OPTICAL,F555W,,,49932.53845,WFPC2/WFC,SHARA,5475,2013474516,POLYGON J2000 15.57942383 -71.58275125 15.53169600 -71.56944000 15.49074172 -71.58407793 15.49027500 -71.58394900 15.44418800 -71.60060000 15.44431346 -71.60063465 15.49128963 -71.61359637 15.49347722 -71.61419926 15.49697100 -71.61516200 15.52045003 -71.60668735 15.54116900 -71.61251200 15.55834746 -71.60641759 15.58481200 -71.61394100 15.63171400 -71.59750600 15.57960700 -71.58268700 15.57942383 -71.58275125,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_06_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004078018,HLA,0
136,15.5534583333333,-71.6045027777778,NGC361;K46;L67;ESO51SC12,image,3,HST,hst_05475_06_wfpc2_total_pc,NGC361,15.5398495056641,-71.6053710045449,49445.35992,49445.36339,300,,DETECTION,,,49932.5347,WFPC2/PC,SHARA,5475,2013474517,POLYGON J2000 15.54116900 -71.61251200 15.56246500 -71.60495600 15.53853100 -71.59823000 15.51723500 -71.60578300 15.54116900 -71.61251200,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_06_wfpc2_total_pc&size=ALL&format=jpeg&output_size=256,2004078019,HLA,0
136,15.5534583333333,-71.6045027777778,NGC361;K46;L67;ESO51SC12,image,3,HST,hst_05475_06_wfpc2_total_wf,NGC361,15.5183209490469,-71.5997305304776,49445.35992,49445.36339,300,,DETECTION,,,49932.5347,WFPC2/WFC,SHARA,5475,2013474518,POLYGON J2000 15.58481200 -71.61394100 15.63171400 -71.59750600 15.57960700 -71.58268700 15.57942383 -71.58275125 15.53169600 -71.56944000 15.49074172 -71.58407793 15.49027500 -71.58394900 15.44418800 -71.60060000 15.44431346 -71.60063465 15.49128963 -71.61359637 15.49347722 -71.61419926 15.49697100 -71.61516200 15.52045003 -71.60668735 15.54116900 -71.61251200 15.55834746 -71.60641759 15.58481200 -71.61394100,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_06_wfpc2_total_wf&size=ALL&format=jpeg&output_size=256,2004078020,HLA,0
10,8.23441666666667,-73.115725,NGC152;K10;L15;ESO28SC24,image,3,HST,hst_05475_07_wfpc2_f555w_wf,NGC152,8.24958906088315,-73.1280591033358,49621.9363,49621.93815,160,OPTICAL,F555W,,,50109.54537,WFPC2/WFC,SHARA,5475,2013474522,POLYGON J2000 8.33865100 -73.12151400 8.27968100 -73.10748900 8.25510412 -73.11619947 8.23192700 -73.11058100 8.21390827 -73.11685059 8.18433000 -73.10959000 8.13514600 -73.12648700 8.19340800 -73.14077700 8.19359541 -73.14071271 8.24693900 -73.15353700 8.28986059 -73.13849758 8.29037600 -73.13862000 8.29546803 -73.13681779 8.33865100 -73.12151400,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_07_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004078024,HLA,0
10,8.23441666666667,-73.115725,NGC152;K10;L15;ESO28SC24,image,3,HST,hst_05475_07_wfpc2_total_wf,NGC152,8.24958906088315,-73.1280591033358,49621.93005,49621.93352,300,,DETECTION,,,50109.05428,WFPC2/WFC,SHARA,5475,2013474524,POLYGON J2000 8.29037600 -73.13862000 8.29546803 -73.13681779 8.33865100 -73.12151400 8.27968100 -73.10748900 8.25510412 -73.11619947 8.23192700 -73.11058100 8.21390827 -73.11685059 8.18433000 -73.10959000 8.13514600 -73.12648700 8.19340800 -73.14077700 8.19359541 -73.14071271 8.24693900 -73.15353700 8.28986059 -73.13849758 8.29037600 -73.13862000,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_07_wfpc2_total_wf&size=ALL&format=jpeg&output_size=256,2004078026,HLA,0
13,8.9945,-73.1656944444445,NGC176;K12;L16;ESO29SC2,image,3,HST,hst_05475_08_wfpc2_f555w_pc,NGC176,8.99452007760951,-73.1657683419073,49738.53421,49738.53537,100,OPTICAL,F555W,,,50105.66786,WFPC2/PC,SHARA,5475,2013474527,POLYGON J2000 9.00195300 -73.15894700 8.97097000 -73.16361600 8.98708400 -73.17258600 9.01807600 -73.16791800 9.00195300 -73.15894700,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_08_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004078029,HLA,0
13,8.9945,-73.1656944444445,NGC176;K12;L16;ESO29SC2,image,3,HST,hst_05475_08_wfpc2_f555w_wf,NGC176,8.96796710559385,-73.1701110937733,49738.53421,49738.53537,100,OPTICAL,F555W,,,50105.66786,WFPC2/WFC,SHARA,5475,2013474528,POLYGON J2000 9.00949000 -73.18190100 8.99122959 -73.17196201 9.01807600 -73.16791800 9.00507019 -73.16068226 9.03961200 -73.15555000 9.00476800 -73.13586600 8.93674400 -73.14596700 8.93687987 -73.14604387 8.87541900 -73.15538900 8.90676351 -73.17268133 8.90617400 -73.17277200 8.94203200 -73.19229300 8.94231826 -73.19224897 9.00236092 -73.18300087 9.00506624 -73.18258354 9.00949000 -73.18190100,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_08_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004078030,HLA,0
13,8.9945,-73.1656944444445,NGC176;K12;L16;ESO29SC2,image,3,HST,hst_05475_08_wfpc2_total_pc,NGC176,8.99452007760951,-73.1657683419073,49738.52936,49738.53168,200,,DETECTION,,,50105.66461,WFPC2/PC,SHARA,5475,2013474529,POLYGON J2000 9.01807600 -73.16791800 9.00195300 -73.15894700 8.97097000 -73.16361600 8.98708400 -73.17258600 9.01807600 -73.16791800,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_08_wfpc2_total_pc&size=ALL&format=jpeg&output_size=256,2004078031,HLA,0
13,8.9945,-73.1656944444445,NGC176;K12;L16;ESO29SC2,image,3,HST,hst_05475_08_wfpc2_total_wf,NGC176,8.96796710559385,-73.1701110937733,49738.52936,49738.53168,200,,DETECTION,,,50105.66461,WFPC2/WFC,SHARA,5475,2013474530,POLYGON J2000 9.01807600 -73.16791800 9.00507019 -73.16068226 9.03961200 -73.15555000 9.00476800 -73.13586600 8.93674400 -73.14596700 8.93687987 -73.14604387 8.87541900 -73.15538900 8.90676351 -73.17268133 8.90617400 -73.17277200 8.94203200 -73.19229300 8.94231826 -73.19224897 9.00236092 -73.18300087 9.00506624 -73.18258354 9.00949000 -73.18190100 8.99122959 -73.17196201 9.01807600 -73.16791800,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_08_wfpc2_total_wf&size=ALL&format=jpeg&output_size=256,2004078032,HLA,0
98,14.0857916666667,-72.4534694444445,H-A40,image,3,HST,hst_05475_0b_wfpc2_f555w_wf,NGC330,14.0467735252627,-72.468531666848,49379.20922,49379.20969,40,OPTICAL,F555W,,,49864,WFPC2/WFC,SHARA,5475,2013474544,POLYGON J2000 13.98719900 -72.47079500 14.02022100 -72.49054200 14.02049644 -72.49050025 14.07887088 -72.48163969 14.08150364 -72.48123946 14.08580800 -72.48058500 14.06899248 -72.47053161 14.09508700 -72.46666100 14.08312120 -72.45934309 14.11669100 -72.45443400 14.08465500 -72.43453100 14.01854500 -72.44419300 14.01867026 -72.44427093 13.95892300 -72.45322000 13.98777167 -72.47070821 13.98719900 -72.47079500,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_0b_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004078046,HLA,0
172,16.983125,-71.7679194444444,NGC411;K60;L82;ESO51SC19,image,3,HST,hst_05475_03_wfpc2_f555w_wf,NGC419,16.960565396439,-71.7601048047505,49450.57311,49450.57543,200,OPTICAL,F555W,,,49937.76434,WFPC2/WFC,SHARA,5475,2013474498,POLYGON J2000 17.02547500 -71.74423100 17.02527792 -71.74429191 16.97973400 -71.73011500 16.93574663 -71.74396609 16.93530200 -71.74382900 16.88576800 -71.75959300 16.88588691 -71.75962967 16.93073754 -71.77344317 16.93282920 -71.77408663 16.93616600 -71.77511300 16.96139943 -71.76708976 16.98116200 -71.77328900 16.99960359 -71.76752533 17.02483000 -71.77552800 17.07514300 -71.75999400 17.02547500 -71.74423100,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_03_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004078000,HLA,0
172,16.983125,-71.7679194444444,NGC411;K60;L82;ESO51SC19,image,3,HST,hst_05475_03_wfpc2_total_wf,NGC419,16.960565396439,-71.7601048047505,49450.56617,49450.5708,400,,DETECTION,,,49937.75998,WFPC2/WFC,SHARA,5475,2013474500,POLYGON J2000 16.93574663 -71.74396609 16.93530200 -71.74382900 16.88576800 -71.75959300 16.88588691 -71.75962967 16.93073754 -71.77344317 16.93282920 -71.77408663 16.93616600 -71.77511300 16.96139943 -71.76708976 16.98116200 -71.77328900 16.99960359 -71.76752533 17.02483000 -71.77552800 17.07514300 -71.75999400 17.02547500 -71.74423100 17.02527792 -71.74429191 16.97973400 -71.73011500 16.93574663 -71.74396609,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_03_wfpc2_total_wf&size=ALL&format=jpeg&output_size=256,2004078002,HLA,0
178,17.3520833333333,-71.766375,NGC422;K62;L87;ESO51SC22,image,3,HST,hst_05475_09_wfpc2_f555w_wf,NGC422,17.3282284670191,-71.7717102133334,49377.13145,49377.13203,50,OPTICAL,F555W,,,49862,WFPC2/WFC,SHARA,5475,2013474534,POLYGON J2000 17.30998700 -71.79442400 17.31024180 -71.79437306 17.36326594 -71.78375996 17.36565576 -71.78328099 17.36956200 -71.78249800 17.35016493 -71.77301487 17.37389900 -71.76836000 17.36004427 -71.76144990 17.39059900 -71.75553200 17.35340400 -71.73672000 17.29323100 -71.74836900 17.29337622 -71.74844255 17.23906600 -71.75918600 17.27241839 -71.77569398 17.27189800 -71.77579800 17.30998700 -71.79442400,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_09_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004078036,HLA,0
197,18.7223333333333,-71.549625,NGC458;K69;L96;ESO51SC26,image,3,HST,hst_05475_0a_wfpc2_f555w_pc,NGC458,18.7189046136461,-71.5499916578212,49386.16964,49386.1701,40,OPTICAL,F555W,,,49873.76281,WFPC2/PC,SHARA,5475,2013474537,POLYGON J2000 18.71060600 -71.55664200 18.73993000 -71.55261500 18.72720100 -71.54333800 18.69788500 -71.54736600 18.71060600 -71.55664200,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_0a_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004078039,HLA,0
197,18.7223333333333,-71.549625,NGC458;K69;L96;ESO51SC26,image,3,HST,hst_05475_0a_wfpc2_f555w_wf,NGC458,18.6937043622269,-71.5537844234801,49386.16964,49386.1701,40,OPTICAL,F555W,,,49873.76281,WFPC2/WFC,SHARA,5475,2013474538,POLYGON J2000 18.67066050 -71.52914480 18.61248700 -71.53721900 18.63726878 -71.55510543 18.63671000 -71.55518400 18.66511600 -71.57538500 18.66537687 -71.57534832 18.72223198 -71.56734284 18.72480025 -71.56698066 18.72899500 -71.56638900 18.71453052 -71.55610341 18.73993000 -71.55261500 18.72966206 -71.54513241 18.76232900 -71.54071500 18.73488500 -71.52037100 18.67055300 -71.52906500 18.67066050 -71.52914480,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_0a_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004078040,HLA,0
197,18.7223333333333,-71.549625,NGC458;K69;L96;ESO51SC26,image,3,HST,hst_05475_0a_wfpc2_total_pc,NGC458,18.7189046136461,-71.5499916578212,49386.16686,49386.16779,80,,DETECTION,,,49873.75513,WFPC2/PC,SHARA,5475,2013474539,POLYGON J2000 18.71060600 -71.55664200 18.73993000 -71.55261500 18.72720100 -71.54333800 18.69788500 -71.54736600 18.71060600 -71.55664200,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_0a_wfpc2_total_pc&size=ALL&format=jpeg&output_size=256,2004078041,HLA,0
197,18.7223333333333,-71.549625,NGC458;K69;L96;ESO51SC26,image,3,HST,hst_05475_0a_wfpc2_total_wf,NGC458,18.6937043622269,-71.5537844234801,49386.16686,49386.16779,80,,DETECTION,,,49873.75513,WFPC2/WFC,SHARA,5475,2013474540,POLYGON J2000 18.72899500 -71.56638900 18.71453052 -71.55610341 18.73993000 -71.55261500 18.72966206 -71.54513241 18.76232900 -71.54071500 18.73488500 -71.52037100 18.67055300 -71.52906500 18.67066050 -71.52914480 18.61248700 -71.53721900 18.63726878 -71.55510543 18.63671000 -71.55518400 18.66511600 -71.57538500 18.66537687 -71.57534832 18.72223198 -71.56734284 18.72480025 -71.56698066 18.72899500 -71.56638900,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_0a_wfpc2_total_wf&size=ALL&format=jpeg&output_size=256,2004078042,HLA,0
171,16.9790833333333,-72.3473861111111,NGC416;K59;L83;ESO29SC32;,image,3,HST,hst_05475_05_wfpc2_f555w_wf,NGC416,16.966143287685,-72.3604796517293,49389.89881,49389.90112,200,OPTICAL,F555W,,,49877.64394,WFPC2/WFC,SHARA,5475,2013474510,POLYGON J2000 17.00656472 -72.35311450 17.04205500 -72.34984500 17.02085200 -72.32867800 16.95096200 -72.33511100 16.95104502 -72.33519400 16.88777100 -72.34122200 16.90709029 -72.35985399 16.90648100 -72.35991300 16.92873400 -72.38097100 16.92900878 -72.38094438 16.99088920 -72.37493897 16.99369215 -72.37466640 16.99826100 -72.37422200 16.98693121 -72.36350025 17.01454400 -72.36090500 17.00656472 -72.35311450,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_05_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004078012,HLA,0
171,16.9790833333333,-72.3473861111111,NGC416;K59;L83;ESO29SC32;,image,3,HST,hst_05475_05_wfpc2_total_wf,NGC416,16.966143287685,-72.3604796517293,49389.89186,49389.89649,400,,DETECTION,,,49877.63109,WFPC2/WFC,SHARA,5475,2013474512,POLYGON J2000 16.90648100 -72.35991300 16.92873400 -72.38097100 16.92900878 -72.38094438 16.99088920 -72.37493897 16.99369215 -72.37466640 16.99826100 -72.37422200 16.98693121 -72.36350025 17.01454400 -72.36090500 17.00656472 -72.35311450 17.04205500 -72.34984500 17.02085200 -72.32867800 16.95096200 -72.33511100 16.95104502 -72.33519400 16.88777100 -72.34122200 16.90709029 -72.35985399 16.90648100 -72.35991300,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_05_wfpc2_total_wf&size=ALL&format=jpeg&output_size=256,2004078014,HLA,0
110,14.7802083333333,-72.1497611111111,BS90,image,3,HST,hst_05678_01_wfpc2_f336w_wf,NGC346,14.762474067611,-72.164614077226,49623.46616,49623.46903,16,OPTICAL,F336W,,,49988.71706,WFPC2/WFC,WALBORN,5678,2013479174,POLYGON J2000 14.72541191 -72.15441584 14.69530300 -72.14798400 14.65401800 -72.16613400 14.71332200 -72.17879100 14.71347851 -72.17872229 14.76769700 -72.19005300 14.80363663 -72.17392200 14.80416000 -72.17403000 14.80841462 -72.17209975 14.84452300 -72.15569800 14.78463200 -72.14332200 14.76408217 -72.15265731 14.74051200 -72.14768800 14.72541191 -72.15441584,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05678_01_wfpc2_f336w_wf&size=ALL&format=jpeg&output_size=256,2004082676,HLA,0
110,14.7802083333333,-72.1497611111111,BS90,image,3,HST,hst_05678_01_wfpc2_f439w_wf,NGC346,14.762474067611,-72.164614077226,49623.47102,49623.47389,16,OPTICAL,F439W,,,49988.66104,WFPC2/WFC,WALBORN,5678,2013479176,POLYGON J2000 14.76769700 -72.19005300 14.80363663 -72.17392200 14.80416000 -72.17403000 14.80841462 -72.17209975 14.84452300 -72.15569800 14.78463200 -72.14332200 14.76408217 -72.15265731 14.74051200 -72.14768800 14.72541191 -72.15441584 14.69530300 -72.14798400 14.65401800 -72.16613400 14.71332200 -72.17879100 14.71347851 -72.17872229 14.76769700 -72.19005300,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05678_01_wfpc2_f439w_wf&size=ALL&format=jpeg&output_size=256,2004082678,HLA,0
110,14.7802083333333,-72.1497611111111,BS90,image,3,HST,hst_05678_01_wfpc2_f569w_wf,NGC346,14.762474067611,-72.164614077226,49623.47588,49623.47869,6.2,OPTICAL,F569W,,,49988.67071,WFPC2/WFC,WALBORN,5678,2013479178,POLYGON J2000 14.78463200 -72.14332200 14.76408217 -72.15265731 14.74051200 -72.14768800 14.72541191 -72.15441584 14.69530300 -72.14798400 14.65401800 -72.16613400 14.71332200 -72.17879100 14.71347851 -72.17872229 14.76769700 -72.19005300 14.80363663 -72.17392200 14.80416000 -72.17403000 14.80841462 -72.17209975 14.84452300 -72.15569800 14.78463200 -72.14332200,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05678_01_wfpc2_f569w_wf&size=ALL&format=jpeg&output_size=256,2004082680,HLA,0
110,14.7802083333333,-72.1497611111111,BS90,image,3,HST,hst_05678_01_wfpc2_total_wf,NGC346,14.7624740676111,-72.164614077226,49623.46616,49623.47869,38.2,,DETECTION,,,49988.71706,WFPC2/WFC,WALBORN,5678,2013479180,POLYGON J2000 14.69530300 -72.14798400 14.65401800 -72.16613400 14.71332200 -72.17879100 14.71347851 -72.17872229 14.76769700 -72.19005300 14.80363663 -72.17392200 14.80416000 -72.17403000 14.80841462 -72.17209975 14.84452300 -72.15569800 14.78463200 -72.14332200 14.76408217 -72.15265731 14.74051200 -72.14768800 14.72541191 -72.15441584 14.69530300 -72.14798400,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05678_01_wfpc2_total_wf&size=ALL&format=jpeg&output_size=256,2004082682,HLA,0
95,13.874375,-73.0754916666667,B83;SMC_OGLE103,image,3,HST,hst_06229_03_wfpc2_f555w_pc,BRUCK-83,13.8787660070434,-73.0730624669029,49910.17381,49910.26038,5200,OPTICAL,F555W,,,50277.03397,WFPC2/PC,TRAUGER,6229,2013487849,POLYGON J2000 13.87876200 -73.06591000 13.85420000 -73.07306600 13.87878000 -73.08021200 13.90333200 -73.07305600 13.87876200 -73.06591000,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_06229_03_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004091351,HLA,0
95,13.874375,-73.0754916666667,B83;SMC_OGLE103,image,3,HST,hst_06229_03_wfpc2_f555w_wf,BRUCK-83,13.9157729614275,-73.0760053695159,49910.17381,49910.26038,5200,OPTICAL,F555W,,,50277.03397,WFPC2/WFC,TRAUGER,6229,2013487850,POLYGON J2000 13.95386586 -73.08683557 14.00247700 -73.07255700 13.95483751 -73.05880814 13.95530900 -73.05866800 13.90108800 -73.04318500 13.84786600 -73.05898400 13.87546246 -73.06687181 13.85420000 -73.07306600 13.87404284 -73.07883548 13.84657800 -73.08673900 13.90000700 -73.10246600 13.94990498 -73.08809556 13.95406800 -73.08689500 13.95386586 -73.08683557,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_06229_03_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004091352,HLA,0
95,13.874375,-73.0754916666667,B83;SMC_OGLE103,image,3,HST,hst_06229_03_wfpc2_f814w_pc,BRUCK-83,13.8787660070434,-73.0730624669029,49910.29186,49910.39372,5600,OPTICAL,F814W,,,50277.03899,WFPC2/PC,TRAUGER,6229,2013487851,POLYGON J2000 13.87878000 -73.08021200 13.90333200 -73.07305600 13.87876200 -73.06591000 13.85420000 -73.07306600 13.87878000 -73.08021200,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_06229_03_wfpc2_f814w_pc&size=ALL&format=jpeg&output_size=256,2004091353,HLA,0
95,13.874375,-73.0754916666667,B83;SMC_OGLE103,image,3,HST,hst_06229_03_wfpc2_f814w_wf,BRUCK-83,13.9157729614275,-73.0760053695159,49910.29186,49910.39372,5600,OPTICAL,F814W,,,50277.03899,WFPC2/WFC,TRAUGER,6229,2013487852,POLYGON J2000 13.95386586 -73.08683557 14.00247700 -73.07255700 13.95483751 -73.05880814 13.95530900 -73.05866800 13.90108800 -73.04318500 13.84786600 -73.05898400 13.87546246 -73.06687181 13.85420000 -73.07306600 13.87404284 -73.07883548 13.84657800 -73.08673900 13.90000700 -73.10246600 13.94990498 -73.08809556 13.95406800 -73.08689500 13.95386586 -73.08683557,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_06229_03_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004091354,HLA,0
95,13.874375,-73.0754916666667,B83;SMC_OGLE103,image,3,HST,hst_06229_03_wfpc2_total_pc,BRUCK-83,13.8787660070434,-73.0730624669029,49910.17381,49910.39372,10800,,DETECTION,,,50277.03899,WFPC2/PC,TRAUGER,6229,2013487853,POLYGON J2000 13.87878000 -73.08021200 13.90333200 -73.07305600 13.87876200 -73.06591000 13.85420000 -73.07306600 13.87878000 -73.08021200,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_06229_03_wfpc2_total_pc&size=ALL&format=jpeg&output_size=256,2004091355,HLA,0
95,13.874375,-73.0754916666667,B83;SMC_OGLE103,image,3,HST,hst_06229_03_wfpc2_total_wf,BRUCK-83,13.9157729614275,-73.0760053695159,49910.17381,49910.39372,10800,,DETECTION,,,50277.03899,WFPC2/WFC,TRAUGER,6229,2013487854,POLYGON J2000 13.84657800 -73.08673900 13.90000700 -73.10246600 13.94990498 -73.08809556 13.95406800 -73.08689500 13.95386586 -73.08683557 14.00247700 -73.07255700 13.95483751 -73.05880814 13.95530900 -73.05866800 13.90108800 -73.04318500 13.84786600 -73.05898400 13.87546246 -73.06687181 13.85420000 -73.07306600 13.87404284 -73.07883548 13.84657800 -73.08673900,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_06229_03_wfpc2_total_wf&size=ALL&format=jpeg&output_size=256,2004091356,HLA,0
98,14.0857916666667,-72.4534694444445,H-A40,image,3,HST,hst_06425_01_wfpc2_f160bw_wf,NGC330,14.1043319051758,-72.4653430497669,50616.86544,50616.88789,1700,UV,F160BW,,,50982.10603,WFPC2/WFC,BESSELL,6425,2013496170,POLYGON J2000 14.03031700 -72.45386700 14.06528056 -72.45783279 14.05480400 -72.46600100 14.08007085 -72.46894192 14.06640900 -72.47940400 14.07263348 -72.48014294 14.07545103 -72.48047734 14.13471500 -72.48749900 14.15021027 -72.47562954 14.16159900 -72.46689500 14.16133715 -72.46686402 14.18514000 -72.44808200 14.12460459 -72.44111434 14.12483300 -72.44093100 14.05615400 -72.43315200 14.03031700 -72.45386700,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_06425_01_wfpc2_f160bw_wf&size=ALL&format=jpeg&output_size=256,2004099672,HLA,0
98,14.0857916666667,-72.4534694444445,H-A40,image,3,HST,hst_06425_01_wfpc2_f555w_wf,NGC330,14.1043319051761,-72.4653430497669,50616.86197,50616.86347,11.6,OPTICAL,F555W,,,50982.09922,WFPC2/WFC,BESSELL,6425,2013496172,POLYGON J2000 14.08007085 -72.46894192 14.06640900 -72.47940400 14.07263348 -72.48014294 14.07545103 -72.48047734 14.13471500 -72.48749900 14.15021027 -72.47562954 14.16159900 -72.46689500 14.16133715 -72.46686402 14.18514000 -72.44808200 14.12460459 -72.44111434 14.12483300 -72.44093100 14.05615400 -72.43315200 14.03031700 -72.45386700 14.06528056 -72.45783279 14.05480400 -72.46600100 14.08007085 -72.46894192,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_06425_01_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004099674,HLA,0
177,17.2822083333333,-73.2057472222222,BS142,image,3,HST,hst_06535_02_wfpc2_f814w_wf,SMC-N81,17.3372817767101,-73.2083677884714,50695.08904,50695.296,21.6,OPTICAL,F814W,,,51060.62998,WFPC2/WFC,HEYDARI-MALAYERI,6535,2013497812,POLYGON J2000 17.40312300 -73.18160500 17.40288590 -73.18159593 17.40291800 -73.18152600 17.32701900 -73.17860900 17.32188482 -73.18977034 17.29187100 -73.18853500 17.28789959 -73.19661837 17.24942100 -73.19496400 17.23819000 -73.21684500 17.23842930 -73.21685531 17.23839400 -73.21692400 17.30798767 -73.21990905 17.30822449 -73.21991916 17.31416900 -73.22017300 17.31421192 -73.22008954 17.38288015 -73.22283453 17.38311800 -73.22284400 17.39238127 -73.20349854 17.39281027 -73.20351495 17.39304700 -73.20352400 17.40312300 -73.18160500,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_06535_02_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004101314,HLA,0
177,17.2822083333333,-73.2057472222222,BS142,image,3,HST,hst_06535_02_wfpc2_total_wf,SMC-N81,17.3372817767155,-73.2083677884722,50695.0064,50695.296,5246.4,,DETECTION,,,51060.86241,WFPC2/WFC,HEYDARI-MALAYERI,6535,2013497814,POLYGON J2000 17.40312300 -73.18160500 17.40288590 -73.18159593 17.40291800 -73.18152600 17.32701900 -73.17860900 17.32188482 -73.18977034 17.29187100 -73.18853500 17.28789959 -73.19661837 17.24942100 -73.19496400 17.23819000 -73.21684500 17.23842930 -73.21685531 17.23839400 -73.21692400 17.30798767 -73.21990905 17.30822449 -73.21991916 17.31416900 -73.22017300 17.31421192 -73.22008954 17.38288015 -73.22283453 17.38311800 -73.22284400 17.39238127 -73.20349854 17.39281027 -73.20351495 17.39304700 -73.20352400 17.40312300 -73.18160500,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_06535_02_wfpc2_total_wf&size=ALL&format=jpeg&output_size=256,2004101316,HLA,0
